GP values	GP values (GFactor-corrected)	Counts (Pixels)	Counts (Pixels, Normalized)	Counts (Kernel-Smoothed)	Counts (Smoothed, Normalized)
-1	-1	33372	0.07988	30651	0.07336
-0.98	-0.9223	27930	0.06685	27137	0.06495
-0.96	-0.8491	20109	0.04813	21252	0.05087
-0.94	-0.7798	15717	0.03762	16674.6667	0.03991
-0.92	-0.7143	14198	0.03398	14739.6667	0.03528
-0.9	-0.6522	14304	0.03424	14471.3333	0.03464
-0.88	-0.5932	14912	0.03569	14811.3333	0.03545
-0.86	-0.5372	15218	0.03642	15289	0.03659
-0.84	-0.4839	15737	0.03767	15603	0.03735
-0.82	-0.4331	15854	0.03795	15799	0.03782
-0.8	-0.3846	15806	0.03783	15840.6667	0.03791
-0.78	-0.3383	15862	0.03797	15724.6667	0.03764
-0.76	-0.2941	15506	0.03711	15539	0.03719
-0.74	-0.2518	15249	0.0365	15142	0.03624
-0.72	-0.2113	14671	0.03512	14637	0.03503
-0.7	-0.1724	13991	0.03349	14124.3333	0.03381
-0.68	-0.1351	13711	0.03282	13600.3333	0.03255
-0.66	-0.09934	13099	0.03135	13064.3333	0.03127
-0.64	-0.06494	12383	0.02964	12372.3333	0.02961
-0.62	-0.03185	11635	0.02785	11627.3333	0.02783
-0.6	0	10864	0.026	10884.6667	0.02605
-0.58	0.03067	10155	0.02431	10146.3333	0.02429
-0.56	0.06024	9420	0.02255	9428.3333	0.02257
-0.54	0.08876	8710	0.02085	8756	0.02096
-0.52	0.1163	8138	0.01948	8142.3333	0.01949
-0.5	0.1429	7579	0.01814	7534.3333	0.01803
-0.48	0.1685	6886	0.01648	6854.3333	0.01641
-0.46	0.1934	6098	0.0146	6206	0.01485
-0.44	0.2174	5634	0.01349	5669.6667	0.01357
-0.42	0.2406	5277	0.01263	5186	0.01241
-0.4	0.2632	4647	0.01112	4765	0.01141
-0.38	0.285	4371	0.01046	4290.6667	0.01027
-0.36	0.3061	3854	0.009225	3924.6667	0.009394
-0.34	0.3266	3549	0.008495	3495.6667	0.008367
-0.32	0.3465	3084	0.007382	3164.3333	0.007574
-0.3	0.3659	2860	0.006845	2812	0.006731
-0.28	0.3846	2492	0.005965	2519.3333	0.00603
-0.26	0.4028	2206	0.00528	2219	0.005311
-0.24	0.4206	1959	0.004689	1975.3333	0.004728
-0.22	0.4378	1761	0.004215	1762.6667	0.004219
-0.2	0.4545	1568	0.003753	1558.3333	0.00373
-0.18	0.4709	1346	0.003222	1364.3333	0.003266
-0.16	0.4867	1179	0.002822	1221.3333	0.002923
-0.14	0.5022	1139	0.002726	1090.3333	0.00261
-0.12	0.5172	953	0.002281	979	0.002343
-0.1	0.5319	845	0.002023	850.6667	0.002036
-0.08	0.5462	754	0.001805	754.6667	0.001806
-0.06	0.5602	665	0.001592	654.6667	0.001567
-0.04	0.5738	545	0.001304	552	0.001321
-0.02	0.587	446	0.001068	475	0.001137
0	0.6	434	0.001039	403	0.0009646
0.02	0.6126	329	0.0007875	359	0.0008593
0.04	0.625	314	0.0007516	309.3333	0.0007404
0.06	0.6371	285	0.0006822	277.6667	0.0006646
0.08	0.6489	234	0.0005601	240.6667	0.000576
0.1	0.6604	203	0.0004859	199.3333	0.0004771
0.12	0.6716	161	0.0003854	167.6667	0.0004013
0.14	0.6827	139	0.0003327	147	0.0003518
0.16	0.6934	141	0.0003375	121.3333	0.0002904
0.18	0.704	84	0.0002011	106.6667	0.0002553
0.2	0.7143	95	0.0002274	87	0.0002082
0.22	0.7244	82	0.0001963	86.3333	0.0002066
0.24	0.7343	82	0.0001963	71	0.0001699
0.26	0.7439	49	0.0001173	58.3333	0.0001396
0.28	0.7534	44	0.0001053	46.3333	0.0001109
0.3	0.7627	46	0.0001101	39.6667	0.00009494
0.32	0.7718	29	0.00006941	32.6667	0.00007819
0.34	0.7807	23	0.00005505	27.3333	0.00006542
0.36	0.7895	30	0.00007181	22.3333	0.00005346
0.38	0.798	14	0.00003351	21.6667	0.00005186
0.4	0.8065	21	0.00005026	19	0.00004548
0.42	0.8147	22	0.00005266	18.6667	0.00004468
0.44	0.8228	13	0.00003112	13.6667	0.00003271
0.46	0.8307	6	0.00001436	8.6667	0.00002074
0.48	0.8385	7	0.00001675	5.6667	0.00001356
0.5	0.8462	4	9.5741E-6	5.3333	0.00001277
0.52	0.8537	5	0.00001197	5	0.00001197
0.54	0.861	6	0.00001436	4.3333	0.00001037
0.56	0.8683	2	4.7870E-6	4	9.5741E-6
0.58	0.8754	4	9.5741E-6	2.6667	6.3827E-6
0.6	0.8824	2	4.7870E-6	3	7.1805E-6
0.62	0.8892	3	7.1805E-6	2.3333	5.5849E-6
0.64	0.896	2	4.7870E-6	2.6667	6.3827E-6
0.66	0.9026	3	7.1805E-6	2	4.7870E-6
0.68	0.9091	1	2.3935E-6	1.6667	3.9892E-6
0.7	0.9155	1	2.3935E-6	0.6667	1.5957E-6
0.72	0.9218	0	0	0.3333	7.9784E-7
0.74	0.928	0	0	0	0
0.76	0.9341	0	0	0	0
0.78	0.9401	0	0	0	0
0.8	0.9459	0	0	0	0
0.82	0.9517	0	0	0	0
0.84	0.9574	0	0	0	0
0.86	0.9631	0	0	0	0
0.88	0.9686	0	0	0	0
0.9	0.974	0	0	0	0
0.92	0.9794	0	0	0	0
0.94	0.9847	0	0	0	0
0.96	0.9898	0	0	0	0
0.98	0.995	0	0	0	0
