GP values	GP values (GFactor-corrected)	Counts (Pixels)	Counts (Pixels, Normalized)	Counts (Kernel-Smoothed)	Counts (Smoothed, Normalized)
-1	-1	14260	0.03212	12783	0.02879
-0.98	-0.9223	11306	0.02547	11736.3333	0.02643
-0.96	-0.8491	9643	0.02172	10327.3333	0.02326
-0.94	-0.7798	10033	0.0226	10315.3333	0.02323
-0.92	-0.7143	11270	0.02538	11337.6667	0.02554
-0.9	-0.6522	12710	0.02863	12577.3333	0.02833
-0.88	-0.5932	13752	0.03097	13879	0.03126
-0.86	-0.5372	15175	0.03418	15032.6667	0.03386
-0.84	-0.4839	16171	0.03642	16043.3333	0.03614
-0.82	-0.4331	16784	0.0378	16696.6667	0.03761
-0.8	-0.3846	17135	0.03859	17170.3333	0.03867
-0.78	-0.3383	17592	0.03962	17531.3333	0.03949
-0.76	-0.2941	17867	0.04024	17896.3333	0.04031
-0.74	-0.2518	18230	0.04106	18027.6667	0.04061
-0.72	-0.2113	17986	0.04051	17851.6667	0.04021
-0.7	-0.1724	17339	0.03905	17481.6667	0.03938
-0.68	-0.1351	17120	0.03856	17077.6667	0.03847
-0.66	-0.09934	16774	0.03778	16578	0.03734
-0.64	-0.06494	15840	0.03568	15914.3333	0.03585
-0.62	-0.03185	15129	0.03408	15079	0.03396
-0.6	0	14268	0.03214	14337.6667	0.03229
-0.58	0.03067	13616	0.03067	13571	0.03057
-0.56	0.06024	12829	0.0289	12784.6667	0.0288
-0.54	0.08876	11909	0.02682	11867.3333	0.02673
-0.52	0.1163	10864	0.02447	11030	0.02484
-0.5	0.1429	10317	0.02324	10200.6667	0.02298
-0.48	0.1685	9421	0.02122	9402	0.02118
-0.46	0.1934	8468	0.01907	8533.6667	0.01922
-0.44	0.2174	7712	0.01737	7732.3333	0.01742
-0.42	0.2406	7017	0.01581	7021.6667	0.01582
-0.4	0.2632	6336	0.01427	6326.3333	0.01425
-0.38	0.285	5626	0.01267	5698.6667	0.01284
-0.36	0.3061	5134	0.01156	5032.3333	0.01133
-0.34	0.3266	4337	0.009769	4445.3333	0.01001
-0.32	0.3465	3865	0.008706	3891	0.008764
-0.3	0.3659	3471	0.007818	3453.3333	0.007778
-0.28	0.3846	3024	0.006811	3046.6667	0.006862
-0.26	0.4028	2645	0.005958	2628.3333	0.00592
-0.24	0.4206	2216	0.004991	2281.6667	0.005139
-0.22	0.4378	1984	0.004469	1955	0.004403
-0.2	0.4545	1665	0.00375	1689	0.003804
-0.18	0.4709	1418	0.003194	1437.3333	0.003237
-0.16	0.4867	1229	0.002768	1242	0.002797
-0.14	0.5022	1079	0.00243	1061.3333	0.002391
-0.12	0.5172	876	0.001973	906	0.002041
-0.1	0.5319	763	0.001719	759	0.00171
-0.08	0.5462	638	0.001437	660.6667	0.001488
-0.06	0.5602	581	0.001309	564.3333	0.001271
-0.04	0.5738	474	0.001068	478.6667	0.001078
-0.02	0.587	381	0.0008582	402.6667	0.000907
0	0.6	353	0.0007951	338	0.0007613
0.02	0.6126	280	0.0006307	284	0.0006397
0.04	0.625	219	0.0004933	229.3333	0.0005166
0.06	0.6371	189	0.0004257	184	0.0004144
0.08	0.6489	144	0.0003243	162	0.0003649
0.1	0.6604	153	0.0003446	140.3333	0.0003161
0.12	0.6716	124	0.0002793	126.6667	0.0002853
0.14	0.6827	103	0.000232	98	0.0002207
0.16	0.6934	67	0.0001509	80.3333	0.0001809
0.18	0.704	71	0.0001599	61.3333	0.0001381
0.2	0.7143	46	0.0001036	52.6667	0.0001186
0.22	0.7244	41	0.00009235	40.6667	0.0000916
0.24	0.7343	35	0.00007883	30.6667	0.00006907
0.26	0.7439	16	0.00003604	22.6667	0.00005105
0.28	0.7534	17	0.00003829	16.6667	0.00003754
0.3	0.7627	17	0.00003829	15.6667	0.00003529
0.32	0.7718	13	0.00002928	13.6667	0.00003078
0.34	0.7807	11	0.00002478	12	0.00002703
0.36	0.7895	12	0.00002703	8.6667	0.00001952
0.38	0.798	3	6.7572E-6	8	0.00001802
0.4	0.8065	9	0.00002027	6.3333	0.00001427
0.42	0.8147	7	0.00001577	6.6667	0.00001502
0.44	0.8228	4	9.0096E-6	5	0.00001126
0.46	0.8307	4	9.0096E-6	4.3333	9.7604E-6
0.48	0.8385	5	0.00001126	3.6667	8.2588E-6
0.5	0.8462	2	4.5048E-6	3.3333	7.5080E-6
0.52	0.8537	3	6.7572E-6	2	4.5048E-6
0.54	0.861	1	2.2524E-6	1.3333	3.0032E-6
0.56	0.8683	0	0	0.6667	1.5016E-6
0.58	0.8754	1	2.2524E-6	0.6667	1.5016E-6
0.6	0.8824	1	2.2524E-6	1	2.2524E-6
0.62	0.8892	1	2.2524E-6	0.6667	1.5016E-6
0.64	0.896	0	0	0.3333	7.5080E-7
0.66	0.9026	0	0	0	0
0.68	0.9091	0	0	0	0
0.7	0.9155	0	0	0	0
0.72	0.9218	0	0	0	0
0.74	0.928	0	0	0	0
0.76	0.9341	0	0	0	0
0.78	0.9401	0	0	0	0
0.8	0.9459	0	0	0	0
0.82	0.9517	0	0	0	0
0.84	0.9574	0	0	0	0
0.86	0.9631	0	0	0	0
0.88	0.9686	0	0	0	0
0.9	0.974	0	0	0	0
0.92	0.9794	0	0	0	0
0.94	0.9847	0	0	0	0
0.96	0.9898	0	0	0	0
0.98	0.995	0	0	0	0
