GP values	GP values (GFactor-corrected)	Counts (Pixels)	Counts (Pixels, Normalized)	Counts (Kernel-Smoothed)	Counts (Smoothed, Normalized)
-1	-1	46560	0.05368	42400.5	0.04888
-0.98	-0.98	38241	0.04409	39345.3333	0.04536
-0.96	-0.96	33235	0.03832	33792.3333	0.03896
-0.94	-0.94	29901	0.03447	30316.6667	0.03495
-0.92	-0.92	27814	0.03207	28421	0.03277
-0.9	-0.9	27548	0.03176	27699.6667	0.03194
-0.88	-0.88	27737	0.03198	27768	0.03201
-0.86	-0.86	28019	0.0323	28163	0.03247
-0.84	-0.84	28733	0.03313	28767.6667	0.03317
-0.82	-0.82	29551	0.03407	29227	0.0337
-0.8	-0.8	29397	0.03389	29500.3333	0.03401
-0.78	-0.78	29553	0.03407	29626.6667	0.03416
-0.76	-0.76	29930	0.03451	29625	0.03415
-0.74	-0.74	29392	0.03389	29478.6667	0.03399
-0.72	-0.72	29114	0.03357	29115	0.03357
-0.7	-0.7	28839	0.03325	28631.6667	0.03301
-0.68	-0.68	27942	0.03221	27941	0.03221
-0.66	-0.66	27042	0.03118	27182.6667	0.03134
-0.64	-0.64	26564	0.03063	26298.6667	0.03032
-0.62	-0.62	25290	0.02916	25344.6667	0.02922
-0.6	-0.6	24180	0.02788	24163	0.02786
-0.58	-0.58	23019	0.02654	22990.6667	0.02651
-0.56	-0.56	21773	0.0251	21710.6667	0.02503
-0.54	-0.54	20340	0.02345	20376	0.02349
-0.52	-0.52	19015	0.02192	19156	0.02209
-0.5	-0.5	18113	0.02088	17884.6667	0.02062
-0.48	-0.48	16526	0.01905	16636	0.01918
-0.46	-0.46	15269	0.0176	15173.3333	0.01749
-0.44	-0.44	13725	0.01582	13979.6667	0.01612
-0.42	-0.42	12945	0.01492	12797.6667	0.01475
-0.4	-0.4	11723	0.01352	11785.6667	0.01359
-0.38	-0.38	10689	0.01232	10801.3333	0.01245
-0.36	-0.36	9992	0.01152	9844.6667	0.01135
-0.34	-0.34	8853	0.01021	9020.3333	0.0104
-0.32	-0.32	8216	0.009472	8141.6667	0.009387
-0.3	-0.3	7356	0.008481	7412.3333	0.008546
-0.28	-0.28	6665	0.007684	6681	0.007703
-0.26	-0.26	6022	0.006943	6088	0.007019
-0.24	-0.24	5577	0.00643	5560	0.00641
-0.22	-0.22	5081	0.005858	5080.6667	0.005858
-0.2	-0.2	4584	0.005285	4585.3333	0.005286
-0.18	-0.18	4091	0.004717	4087	0.004712
-0.16	-0.16	3586	0.004134	3692.6667	0.004257
-0.14	-0.14	3401	0.003921	3327.3333	0.003836
-0.12	-0.12	2995	0.003453	3059.6667	0.003527
-0.1	-0.1	2783	0.003209	2789.6667	0.003216
-0.08	-0.08	2591	0.002987	2552	0.002942
-0.06	-0.06	2282	0.002631	2307.6667	0.002661
-0.04	-0.04	2050	0.002363	2046.3333	0.002359
-0.02	-0.02	1807	0.002083	1860.3333	0.002145
0	0	1724	0.001988	1691.6667	0.00195
0.02	0.02	1544	0.00178	1540.6667	0.001776
0.04	0.04	1354	0.001561	1406.6667	0.001622
0.06	0.06	1322	0.001524	1283.6667	0.00148
0.08	0.08	1175	0.001355	1200	0.001383
0.1	0.1	1103	0.001272	1084.6667	0.001251
0.12	0.12	976	0.001125	979.6667	0.001129
0.14	0.14	860	0.0009915	870.3333	0.001003
0.16	0.16	775	0.0008935	780.6667	0.0009
0.18	0.18	707	0.0008151	720.3333	0.0008305
0.2	0.2	679	0.0007828	652	0.0007517
0.22	0.22	570	0.0006572	592	0.0006825
0.24	0.24	527	0.0006076	534.3333	0.000616
0.26	0.26	506	0.0005834	501.6667	0.0005784
0.28	0.28	472	0.0005442	457	0.0005269
0.3	0.3	393	0.0004531	410	0.0004727
0.32	0.32	365	0.0004208	357	0.0004116
0.34	0.34	313	0.0003609	329	0.0003793
0.36	0.36	309	0.0003562	303.6667	0.0003501
0.38	0.38	289	0.0003332	294.3333	0.0003393
0.4	0.4	285	0.0003286	280.3333	0.0003232
0.42	0.42	267	0.0003078	250	0.0002882
0.44	0.44	198	0.0002283	218.3333	0.0002517
0.46	0.46	190	0.0002191	187	0.0002156
0.48	0.48	173	0.0001995	170	0.000196
0.5	0.5	147	0.0001695	155.3333	0.0001791
0.52	0.52	146	0.0001683	138.6667	0.0001599
0.54	0.54	123	0.0001418	128.3333	0.000148
0.56	0.56	116	0.0001337	112.6667	0.0001299
0.58	0.58	99	0.0001141	104	0.0001199
0.6	0.6	97	0.0001118	94	0.0001084
0.62	0.62	86	0.00009915	84	0.00009684
0.64	0.64	69	0.00007955	69.3333	0.00007993
0.66	0.66	53	0.0000611	56.6667	0.00006533
0.68	0.68	48	0.00005534	50	0.00005765
0.7	0.7	49	0.00005649	42.6667	0.00004919
0.72	0.72	31	0.00003574	39.3333	0.00004535
0.74	0.74	38	0.00004381	32.3333	0.00003728
0.76	0.76	28	0.00003228	31	0.00003574
0.78	0.78	27	0.00003113	22.3333	0.00002575
0.8	0.8	12	0.00001383	17.3333	0.00001998
0.82	0.82	13	0.00001499	12.3333	0.00001422
0.84	0.84	12	0.00001383	11.3333	0.00001307
0.86	0.86	9	0.00001038	8.3333	9.6075E-6
0.88	0.88	4	4.6116E-6	4.6667	5.3802E-6
0.9	0.9	1	1.1529E-6	1.6667	1.9215E-6
0.92	0.92	0	0	0.6667	7.6860E-7
0.94	0.94	1	1.1529E-6	0.3333	3.8430E-7
0.96	0.96	0	0	0.3333	3.8430E-7
0.98	0.98	0	0	0	0
