GP values	GP values (GFactor-corrected)	Counts (Pixels)	Counts (Pixels, Normalized)	Counts (Kernel-Smoothed)	Counts (Smoothed, Normalized)
-1	-1	43780	0.05031	39285.5	0.04515
-0.98	-0.98	34791	0.03998	36567.3333	0.04202
-0.96	-0.96	31131	0.03578	32489.3333	0.03734
-0.94	-0.94	31546	0.03625	32062.3333	0.03685
-0.92	-0.92	33510	0.03851	33791	0.03883
-0.9	-0.9	36317	0.04174	36041.6667	0.04142
-0.88	-0.88	38298	0.04401	38176.6667	0.04387
-0.86	-0.86	39915	0.04587	39857.6667	0.04581
-0.84	-0.84	41360	0.04753	41087.3333	0.04722
-0.82	-0.82	41987	0.04825	41801.3333	0.04804
-0.8	-0.8	42057	0.04833	41849.3333	0.04809
-0.78	-0.78	41504	0.0477	41276.3333	0.04744
-0.76	-0.76	40268	0.04628	40122	0.04611
-0.74	-0.74	38594	0.04435	38571.6667	0.04433
-0.72	-0.72	36853	0.04235	36587.3333	0.04205
-0.7	-0.7	34315	0.03944	34496	0.03964
-0.68	-0.68	32320	0.03714	32089.6667	0.03688
-0.66	-0.66	29634	0.03406	29745	0.03418
-0.64	-0.64	27281	0.03135	27258.6667	0.03133
-0.62	-0.62	24861	0.02857	24813.6667	0.02852
-0.6	-0.6	22299	0.02563	22497.3333	0.02585
-0.58	-0.58	20332	0.02337	20241.3333	0.02326
-0.56	-0.56	18093	0.02079	18240	0.02096
-0.54	-0.54	16295	0.01873	16216.6667	0.01864
-0.52	-0.52	14262	0.01639	14446.6667	0.0166
-0.5	-0.5	12783	0.01469	12710.3333	0.01461
-0.48	-0.48	11086	0.01274	11269.3333	0.01295
-0.46	-0.46	9939	0.01142	9868	0.01134
-0.44	-0.44	8579	0.009859	8749.6667	0.01006
-0.42	-0.42	7731	0.008885	7613.6667	0.00875
-0.4	-0.4	6531	0.007506	6706.3333	0.007707
-0.38	-0.38	5857	0.006731	5755	0.006614
-0.36	-0.36	4877	0.005605	5069.6667	0.005826
-0.34	-0.34	4475	0.005143	4397	0.005053
-0.32	-0.32	3839	0.004412	3868	0.004445
-0.3	-0.3	3290	0.003781	3334.3333	0.003832
-0.28	-0.28	2874	0.003303	2904	0.003337
-0.26	-0.26	2548	0.002928	2549	0.002929
-0.24	-0.24	2225	0.002557	2228.3333	0.002561
-0.22	-0.22	1912	0.002197	1948.6667	0.002239
-0.2	-0.2	1709	0.001964	1693	0.001946
-0.18	-0.18	1458	0.001676	1485	0.001707
-0.16	-0.16	1288	0.00148	1272	0.001462
-0.14	-0.14	1070	0.00123	1122	0.001289
-0.12	-0.12	1008	0.001158	976.6667	0.001122
-0.1	-0.1	852	0.0009791	866	0.0009952
-0.08	-0.08	738	0.0008481	735.6667	0.0008454
-0.06	-0.06	617	0.0007091	642.6667	0.0007386
-0.04	-0.04	573	0.0006585	565.3333	0.0006497
-0.02	-0.02	506	0.0005815	527.6667	0.0006064
0	0	504	0.0005792	477.3333	0.0005486
0.02	0.02	422	0.000485	428	0.0004919
0.04	0.04	358	0.0004114	363	0.0004172
0.06	0.06	309	0.0003551	316.6667	0.0003639
0.08	0.08	283	0.0003252	277.6667	0.0003191
0.1	0.1	241	0.000277	250.3333	0.0002877
0.12	0.12	227	0.0002609	226.3333	0.0002601
0.14	0.14	211	0.0002425	204.6667	0.0002352
0.16	0.16	176	0.0002023	176	0.0002023
0.18	0.18	141	0.000162	143.6667	0.0001651
0.2	0.2	114	0.000131	120.6667	0.0001387
0.22	0.22	107	0.000123	110.6667	0.0001272
0.24	0.24	111	0.0001276	99.6667	0.0001145
0.26	0.26	81	0.00009309	91	0.0001046
0.28	0.28	81	0.00009309	72.6667	0.00008351
0.3	0.3	56	0.00006436	69	0.0000793
0.32	0.32	70	0.00008045	58.6667	0.00006742
0.34	0.34	50	0.00005746	57	0.00006551
0.36	0.36	51	0.00005861	48.6667	0.00005593
0.38	0.38	45	0.00005171	46.6667	0.00005363
0.4	0.4	44	0.00005057	41	0.00004712
0.42	0.42	34	0.00003907	36.3333	0.00004175
0.44	0.44	31	0.00003563	30	0.00003448
0.46	0.46	25	0.00002873	27	0.00003103
0.48	0.48	25	0.00002873	22	0.00002528
0.5	0.5	16	0.00001839	20.3333	0.00002337
0.52	0.52	20	0.00002298	18.3333	0.00002107
0.54	0.54	19	0.00002184	21	0.00002413
0.56	0.56	24	0.00002758	19	0.00002184
0.58	0.58	14	0.00001609	18.3333	0.00002107
0.6	0.6	17	0.00001954	13.3333	0.00001532
0.62	0.62	9	0.00001034	12	0.00001379
0.64	0.64	10	0.00001149	9	0.00001034
0.66	0.66	8	9.1938E-6	8.3333	9.5768E-6
0.68	0.68	7	8.0445E-6	6.3333	7.2784E-6
0.7	0.7	4	4.5969E-6	5.6667	6.5122E-6
0.72	0.72	6	6.8953E-6	4.6667	5.3630E-6
0.74	0.74	4	4.5969E-6	4.6667	5.3630E-6
0.76	0.76	4	4.5969E-6	4.6667	5.3630E-6
0.78	0.78	6	6.8953E-6	3.6667	4.2138E-6
0.8	0.8	1	1.1492E-6	2.6667	3.0646E-6
0.82	0.82	1	1.1492E-6	0.6667	7.6615E-7
0.84	0.84	0	0	0.6667	7.6615E-7
0.86	0.86	1	1.1492E-6	0.3333	3.8307E-7
0.88	0.88	0	0	0.3333	3.8307E-7
0.9	0.9	0	0	0	0
0.92	0.92	0	0	0	0
0.94	0.94	0	0	0	0
0.96	0.96	0	0	0	0
0.98	0.98	0	0	0	0
