GP values	GP values (GFactor-corrected)	Counts (Pixels)	Counts (Pixels, Normalized)	Counts (Kernel-Smoothed)	Counts (Smoothed, Normalized)
-1	-1	43460	0.04993	40594.5	0.04663
-0.98	-0.98	37729	0.04334	38126.6667	0.0438
-0.96	-0.96	33191	0.03813	33665.6667	0.03868
-0.94	-0.94	30077	0.03455	30449.6667	0.03498
-0.92	-0.92	28081	0.03226	28568	0.03282
-0.9	-0.9	27546	0.03164	27630.6667	0.03174
-0.88	-0.88	27265	0.03132	27453.3333	0.03154
-0.86	-0.86	27549	0.03165	27678.6667	0.0318
-0.84	-0.84	28222	0.03242	28202.3333	0.0324
-0.82	-0.82	28836	0.03313	28699.6667	0.03297
-0.8	-0.8	29041	0.03336	29001.3333	0.03332
-0.78	-0.78	29127	0.03346	29195	0.03354
-0.76	-0.76	29417	0.03379	29178.3333	0.03352
-0.74	-0.74	28991	0.0333	29059.3333	0.03338
-0.72	-0.72	28770	0.03305	28681.3333	0.03295
-0.7	-0.7	28283	0.03249	28381.3333	0.0326
-0.68	-0.68	28091	0.03227	27888.3333	0.03204
-0.66	-0.66	27291	0.03135	27155.6667	0.0312
-0.64	-0.64	26085	0.02997	26177.6667	0.03007
-0.62	-0.62	25157	0.0289	25043.6667	0.02877
-0.6	-0.6	23889	0.02744	24006	0.02758
-0.58	-0.58	22972	0.02639	22897.6667	0.0263
-0.56	-0.56	21832	0.02508	21733	0.02497
-0.54	-0.54	20395	0.02343	20392	0.02343
-0.52	-0.52	18949	0.02177	19104	0.02195
-0.5	-0.5	17968	0.02064	17918.6667	0.02058
-0.48	-0.48	16839	0.01934	16791.6667	0.01929
-0.46	-0.46	15568	0.01788	15640.6667	0.01797
-0.44	-0.44	14515	0.01667	14413	0.01656
-0.42	-0.42	13156	0.01511	13293.6667	0.01527
-0.4	-0.4	12210	0.01403	12182.3333	0.014
-0.38	-0.38	11181	0.01284	11181.3333	0.01285
-0.36	-0.36	10153	0.01166	10178.6667	0.01169
-0.34	-0.34	9202	0.01057	9316	0.0107
-0.32	-0.32	8593	0.009872	8504.6667	0.00977
-0.3	-0.3	7719	0.008868	7761	0.008916
-0.28	-0.28	6971	0.008008	7041.6667	0.008089
-0.26	-0.26	6435	0.007393	6369	0.007317
-0.24	-0.24	5701	0.006549	5835	0.006703
-0.22	-0.22	5369	0.006168	5229.6667	0.006008
-0.2	-0.2	4619	0.005306	4783.3333	0.005495
-0.18	-0.18	4362	0.005011	4355	0.005003
-0.16	-0.16	4084	0.004692	3994.3333	0.004589
-0.14	-0.14	3537	0.004063	3635.3333	0.004176
-0.12	-0.12	3285	0.003774	3234	0.003715
-0.1	-0.1	2880	0.003309	2943	0.003381
-0.08	-0.08	2664	0.00306	2672.3333	0.00307
-0.06	-0.06	2473	0.002841	2447.3333	0.002811
-0.04	-0.04	2205	0.002533	2239.6667	0.002573
-0.02	-0.02	2041	0.002345	2047.3333	0.002352
0	0	1896	0.002178	1856	0.002132
0.02	0.02	1631	0.001874	1675.6667	0.001925
0.04	0.04	1500	0.001723	1504.6667	0.001729
0.06	0.06	1383	0.001589	1375	0.00158
0.08	0.08	1242	0.001427	1257.6667	0.001445
0.1	0.1	1148	0.001319	1142.6667	0.001313
0.12	0.12	1038	0.001192	1039	0.001194
0.14	0.14	931	0.00107	960	0.001103
0.16	0.16	911	0.001047	875.6667	0.001006
0.18	0.18	785	0.0009018	812	0.0009328
0.2	0.2	740	0.0008501	719.6667	0.0008268
0.22	0.22	634	0.0007283	669.6667	0.0007693
0.24	0.24	635	0.0007295	606	0.0006962
0.26	0.26	549	0.0006307	564.6667	0.0006487
0.28	0.28	510	0.0005859	499.3333	0.0005736
0.3	0.3	439	0.0005043	456	0.0005239
0.32	0.32	419	0.0004813	402.6667	0.0004626
0.34	0.34	350	0.0004021	382	0.0004388
0.36	0.36	377	0.0004331	349.3333	0.0004013
0.38	0.38	321	0.0003688	335.6667	0.0003856
0.4	0.4	309	0.000355	297	0.0003412
0.42	0.42	261	0.0002998	260.3333	0.0002991
0.44	0.44	211	0.0002424	222	0.000255
0.46	0.46	194	0.0002229	195.3333	0.0002244
0.48	0.48	181	0.0002079	184.3333	0.0002118
0.5	0.5	178	0.0002045	174	0.0001999
0.52	0.52	163	0.0001873	166	0.0001907
0.54	0.54	157	0.0001804	141	0.000162
0.56	0.56	103	0.0001183	121	0.000139
0.58	0.58	103	0.0001183	95.6667	0.0001099
0.6	0.6	81	0.00009305	96	0.0001103
0.62	0.62	104	0.0001195	87.3333	0.0001003
0.64	0.64	77	0.00008846	87	0.00009995
0.66	0.66	80	0.0000919	71.6667	0.00008233
0.68	0.68	58	0.00006663	65.6667	0.00007544
0.7	0.7	59	0.00006778	55	0.00006318
0.72	0.72	48	0.00005514	49.3333	0.00005667
0.74	0.74	41	0.0000471	39	0.0000448
0.76	0.76	28	0.00003217	30	0.00003446
0.78	0.78	21	0.00002412	22.3333	0.00002566
0.8	0.8	18	0.00002068	20	0.00002298
0.82	0.82	21	0.00002412	16.6667	0.00001915
0.84	0.84	11	0.00001264	11.6667	0.0000134
0.86	0.86	3	3.4464E-6	6.3333	7.2757E-6
0.88	0.88	5	5.7440E-6	3.6667	4.2123E-6
0.9	0.9	3	3.4464E-6	2.6667	3.0635E-6
0.92	0.92	0	0	1.6667	1.9147E-6
0.94	0.94	2	2.2976E-6	0.6667	7.6587E-7
0.96	0.96	0	0	1	1.1488E-6
0.98	0.98	1	1.1488E-6	0.5	5.7440E-7
