GP values	GP values (GFactor-corrected)	Counts (Pixels)	Counts (Pixels, Normalized)	Counts (Kernel-Smoothed)	Counts (Smoothed, Normalized)
-1	-1	8920	0.009856	9999	0.01105
-0.98	-0.98	11078	0.01224	12562	0.01388
-0.96	-0.96	17688	0.01954	17997	0.01989
-0.94	-0.94	25225	0.02787	25569.6667	0.02825
-0.92	-0.92	33796	0.03734	33650.6667	0.03718
-0.9	-0.9	41931	0.04633	41489.3333	0.04584
-0.88	-0.88	48741	0.05386	48553	0.05365
-0.86	-0.86	54987	0.06076	54306.6667	0.06001
-0.84	-0.84	59192	0.0654	58582.6667	0.06473
-0.82	-0.82	61569	0.06803	61144.6667	0.06756
-0.8	-0.8	62673	0.06925	61817	0.0683
-0.78	-0.78	61209	0.06763	60730	0.0671
-0.76	-0.76	58308	0.06443	57932	0.06401
-0.74	-0.74	54279	0.05998	54110	0.05979
-0.72	-0.72	49743	0.05496	49675.3333	0.05489
-0.7	-0.7	45004	0.04973	44689.3333	0.04938
-0.68	-0.68	39321	0.04345	39510	0.04366
-0.66	-0.66	34205	0.03779	34341.6667	0.03795
-0.64	-0.64	29499	0.0326	29540.3333	0.03264
-0.62	-0.62	24917	0.02753	24858.6667	0.02747
-0.6	-0.6	20160	0.02228	20417.3333	0.02256
-0.58	-0.58	16175	0.01787	16511.6667	0.01824
-0.56	-0.56	13200	0.01459	13239	0.01463
-0.54	-0.54	10342	0.01143	10523.3333	0.01163
-0.52	-0.52	8028	0.008871	8158.3333	0.009015
-0.5	-0.5	6105	0.006746	6213.3333	0.006865
-0.48	-0.48	4507	0.00498	4701.6667	0.005195
-0.46	-0.46	3493	0.00386	3549.3333	0.003922
-0.44	-0.44	2648	0.002926	2679.6667	0.002961
-0.42	-0.42	1898	0.002097	1990.3333	0.002199
-0.4	-0.4	1425	0.001575	1449.3333	0.001601
-0.38	-0.38	1025	0.001133	1054	0.001165
-0.36	-0.36	712	0.0007867	754.3333	0.0008335
-0.34	-0.34	526	0.0005812	534.6667	0.0005908
-0.32	-0.32	366	0.0004044	398.6667	0.0004405
-0.3	-0.3	304	0.0003359	288.3333	0.0003186
-0.28	-0.28	195	0.0002155	214.3333	0.0002368
-0.26	-0.26	144	0.0001591	148	0.0001635
-0.24	-0.24	105	0.000116	107.3333	0.0001186
-0.22	-0.22	73	0.00008066	79.6667	0.00008803
-0.2	-0.2	61	0.0000674	55.3333	0.00006114
-0.18	-0.18	32	0.00003536	43	0.00004751
-0.16	-0.16	36	0.00003978	29	0.00003204
-0.14	-0.14	19	0.00002099	24	0.00002652
-0.12	-0.12	17	0.00001878	15.3333	0.00001694
-0.1	-0.1	10	0.00001105	14.3333	0.00001584
-0.08	-0.08	16	0.00001768	9.6667	0.00001068
-0.06	-0.06	3	3.3149E-6	8	8.8396E-6
-0.04	-0.04	5	5.5248E-6	3	3.3149E-6
-0.02	-0.02	1	1.1050E-6	5	5.5248E-6
0	0	9	9.9446E-6	4	4.4198E-6
0.02	0.02	2	2.2099E-6	4	4.4198E-6
0.04	0.04	1	1.1050E-6	1.6667	1.8416E-6
0.06	0.06	2	2.2099E-6	1.3333	1.4733E-6
0.08	0.08	1	1.1050E-6	1	1.1050E-6
0.1	0.1	0	0	0.6667	7.3664E-7
0.12	0.12	1	1.1050E-6	0.3333	3.6832E-7
0.14	0.14	0	0	1	1.1050E-6
0.16	0.16	2	2.2099E-6	1	1.1050E-6
0.18	0.18	1	1.1050E-6	1	1.1050E-6
0.2	0.2	0	0	0.3333	3.6832E-7
0.22	0.22	0	0	0	0
0.24	0.24	0	0	0	0
0.26	0.26	0	0	0	0
0.28	0.28	0	0	0	0
0.3	0.3	0	0	0.3333	3.6832E-7
0.32	0.32	1	1.1050E-6	0.3333	3.6832E-7
0.34	0.34	0	0	0.3333	3.6832E-7
0.36	0.36	0	0	0	0
0.38	0.38	0	0	0	0
0.4	0.4	0	0	0	0
0.42	0.42	0	0	0	0
0.44	0.44	0	0	0	0
0.46	0.46	0	0	0	0
0.48	0.48	0	0	0	0
0.5	0.5	0	0	0	0
0.52	0.52	0	0	0	0
0.54	0.54	0	0	0	0
0.56	0.56	0	0	0	0
0.58	0.58	0	0	0	0
0.6	0.6	0	0	0	0
0.62	0.62	0	0	0	0
0.64	0.64	0	0	0	0
0.66	0.66	0	0	0	0
0.68	0.68	0	0	0	0
0.7	0.7	0	0	0	0
0.72	0.72	0	0	0	0
0.74	0.74	0	0	0	0
0.76	0.76	0	0	0	0
0.78	0.78	0	0	0	0
0.8	0.8	0	0	0	0
0.82	0.82	0	0	0	0
0.84	0.84	0	0	0	0
0.86	0.86	0	0	0	0
0.88	0.88	0	0	0	0
0.9	0.9	0	0	0	0
0.92	0.92	0	0	0	0
0.94	0.94	0	0	0	0
0.96	0.96	0	0	0	0
0.98	0.98	0	0	0	0
