X	Y
0.05065208553680632	0.41021922463667404
0.05208672705597007	0.4784010875739414
0.05335874983751531	0.5042351896097275
0.05464171778920044	0.5036024549736484
0.05591466815184829	0.4943860896848602
0.05719760759465293	0.4836888453261393
0.058467993369581625	0.4729629874179545
0.059745320229325376	0.4623895794698136
0.061015218289606835	0.45200461665896396
0.06228046692174585	0.441834059822931
0.06355389775485552	0.43190155199891644
0.06482905671333103	0.4222348184732208
0.06611835545507624	0.4128591392441649
0.06740974815221	0.4037701442390935
0.06869460534659197	0.3949434523169758
0.07014370416032108	0.3864423799553248
0.07159034246616398	0.3784700752844482
0.07287869964779393	0.37120289051974753
0.07415419002996672	0.364635080880484
0.07543572662858068	0.35865320092684344
0.07672081686243536	0.3531664187862819
0.07799578918955127	0.3481286302114539
0.07927537583535264	0.34350859850965165
0.0805501396382572	0.3392756112978901
0.08182378649377617	0.33539806870198763
0.0830944035961979	0.3318434769089439
0.08436668642380453	0.328579576727057
0.08564656109384364	0.3255738335645122
0.08692331713435547	0.32278790026555615
0.08819976610520923	0.3201830961149591
0.08963784742179039	0.31775271495559665
0.09107399078443044	0.3155337370709087
0.09233228853842906	0.31355540661326253
0.09360476974351155	0.3117973463755999
0.09488247384960115	0.3102150594713497
0.09616510763211243	0.3087756379121631
0.09745896431987533	0.3074612589379414
0.09875244831547188	0.3062594526122018
0.10003192448701125	0.3051559927217308
0.10130425219386333	0.30413218923565927
0.10258204113610002	0.3031661787285711
0.1038618833173503	0.3022341776024744
0.10514468006839431	0.3013086140636666
0.10642660512641962	0.3003602572548437
0.1078652072540195	0.2993722613660495
0.10930187280319703	0.2983488939861809
0.11058571525555863	0.2972985294599777
0.1118638609897723	0.29621471069334004
0.11314085948804403	0.29508209484521697
0.11441709573765523	0.29389047454483264
0.1156975980154007	0.2926385216179271
0.11697922000623052	0.29133118263650615
0.11825101174897172	0.2899763769314032
0.11952606965239915	0.2885831651004224
0.120803888569194	0.28716194341137224
0.12207780570591338	0.28572396963269153
0.12335632380457585	0.28427796454091
0.12463251589339988	0.2828251852928027
0.12590940117780275	0.2813631566337853
0.1273470319016135	0.2799062573808764
0.1287818256302084	0.27849514894044464
0.13006641868187854	0.2771676356200302
0.1313414353176101	0.2759308160846223
0.13262049748383345	0.27477253653184347
0.13390535842263832	0.27368326025992284
0.13517928967923215	0.2726599890149992
0.1364587017936385	0.2717012999317101
0.13773743838955277	0.27080512864247275
0.13901346527000585	0.2699688744569326
0.1402981084923885	0.26918978830115825
0.1415772895173389	0.2684649706926191
0.1428558310993951	0.26778996726620713
0.1441283349565927	0.2671569066450418
0.1454084102698962	0.2665568622999718
0.14685211960444897	0.26598850230167825
0.14828798202199708	0.26546102533730465
0.14956883352635947	0.26498227974542
0.15084620758267933	0.2645488323479278
0.1521249053712662	0.2641510868206298
0.1534039783942137	0.26378119680549217
0.1546750850110015	0.26343417345063913
0.15596589371914435	0.2631063168402656
0.1572408123695569	0.26279432925037294
0.15851829660547223	0.26249470284532317
0.15979296693284015	0.2622033402434948
0.1610621023950757	0.26191511879312096
0.16234021557732026	0.26162326297317917
0.163625050912894	0.2613206329795076
0.1650661814893667	0.2610044222273023
0.16650017728048816	0.26067838616242206
0.16778013787386573	0.2603468446314482
0.16905952861290727	0.26000875802908235
0.17034084697942536	0.25966004286905703
0.1716162359772242	0.2592979450663405
0.17289201889297043	0.2589217463941975
0.17417042118361467	0.2585319549197578
0.17545038036962737	0.258129912044892
0.17672845567297318	0.25771751866434
0.17800734888868308	0.25729697487789366
0.1792888502588299	0.256870542664295
0.1805671331401751	0.2564396223447801
0.18184404993153844	0.2560031932562749
0.1831239859062204	0.2555591249441801
0.1845641240066076	0.25511073397059647
0.18599195742395735	0.2546695861036831
0.18727376056770595	0.25424655923302375
0.18855415672744302	0.253843590380489
0.18982724467919132	0.25345710132954674
0.19110992048511774	0.25308430193320497
0.19238210462465286	0.25272436792588104
0.1936584327604946	0.25237711824381237
0.19494127650779897	0.2520424465219945
0.1962172684056667	0.25172027987006357
0.19749939358233834	0.2514103975584283
0.19877530961297896	0.2511122307101514
0.20005415473621369	0.25082442973456653
0.20133309290845752	0.25054417488447944
0.20260905730503845	0.2502680251770574
0.20405003152032158	0.24999583094323058
0.20548607125744525	0.2497325331271174
0.2067645280013646	0.24948278468900578
0.20804343110760992	0.24924592186835812
0.2093203505614264	0.2490181487577173
0.21059476825348097	0.24879637865955306
0.21187374167606493	0.24857893419374566
0.21315068198717785	0.24836484044386503
0.21443529574768969	0.24815338924067673
0.21570941196460128	0.24794390574081512
0.2169882232924078	0.24773562362996415
0.21826928136484003	0.24752771022748302
0.2195477902144547	0.24731892940643782
0.22082277393452837	0.2471068350264474
