X	Y
0.05064064122618131	0.32072504767478244
0.05210095829049636	0.3547974898513186
0.053367113583853876	0.36866890300945476
0.05464376144930163	0.3700205483171506
0.05591485289339076	0.3675750002236779
0.05718089489329853	0.36479609120236656
0.058483689178812116	0.36230682518358226
0.05977897884436558	0.360101320749765
0.0610424146297256	0.35817385750001896
0.062309011395506514	0.35654067640462583
0.06358070477136608	0.35518725708950666
0.06484515310288776	0.35409198421227345
0.06615590655770033	0.3532566774532757
0.06743562066904363	0.35270281457615665
0.06870414939245138	0.3524819342110528
0.0701273101319597	0.35267091109338944
0.0715649934479127	0.3533039316916137
0.07287450592903785	0.35436856545050166
0.07414668288024129	0.35593822974109457
0.07541730393237765	0.3582174657399197
0.076697181693461	0.36138408850272197
0.07797068887852857	0.36549332751447877
0.07924931509339375	0.37061194225694316
0.08054142589765155	0.3770537660019339
0.08184043476900678	0.38592822981366603
0.08310213881186748	0.4004419511968801
0.08434749116228088	0.426927936890821
0.0856149452448411	0.47263413398290277
0.08689779371162554	0.5387059980927921
0.08818830246348644	0.6123864103098842
0.08961802189395163	0.6673642975910979
0.09105260272236733	0.6774935092773978
0.09232865557672836	0.6346968636532393
0.09361546815422049	0.5541405295468981
0.09491217387425212	0.46295941961288894
0.0962082480903143	0.38424620479878613
0.0974927674311073	0.32814758390021304
0.09877473014063076	0.29305476820195975
0.1000525282785724	0.27217533450659664
0.10131882630365334	0.259170227843012
0.10259139121919879	0.2501929333698735
0.1038659268496721	0.2434292897303012
0.10514346152482267	0.2380760304097146
0.10641878111163586	0.23371602927843335
0.1078514058831904	0.23011789874612398
0.10929604704214708	0.22717309060932175
0.11057894497427713	0.22480304625366498
0.11185626847836048	0.2228983618618958
0.11313155855623594	0.22134502202908835
0.1144068578045202	0.22006138918494877
0.11568589333081966	0.2189971981996379
0.11696783367516025	0.21811925206080834
0.11824336615307236	0.21740265832559189
0.11951797012540526	0.21682711657268702
0.12080288129522239	0.21637599581540456
0.12208301745185086	0.21603606976604245
0.12336215771213194	0.21579674225599096
0.12463678917814995	0.21564970253316695
0.12591221242039388	0.2155891042186083
0.12734514623029256	0.2156104852163998
0.12878149804389946	0.215708394093455
0.13006624468794029	0.21587612953090418
0.1313427263296959	0.21610816815577907
0.13262594102589895	0.216401210311822
0.1339085990913761	0.2167531282966606
0.13518181800422885	0.217162352161086
0.136461089976534	0.2176279325356586
0.13773705704075775	0.21814944563464828
0.13901340418740396	0.2187267553554115
0.14029649723589915	0.2193597001525205
0.14157444930108679	0.2200485018849217
0.14285029089365575	0.22079636792084031
0.1441201638369768	0.22161324706794966
0.145403163842147	0.22251271313261764
0.1468425051151287	0.2234961734421591
0.14828096448944073	0.2245441528959869
0.14956117650113154	0.225635406250184
0.15084039412790065	0.22676779963637284
0.15211671762092532	0.22795242638971752
0.15339548238968115	0.2291991722480405
0.1546665720756559	0.23051323637432206
0.15595336309141886	0.2318970493957122
0.15722687354223688	0.23335215584552763
0.15849995420427682	0.23488131944299204
0.1597805055953083	0.23648957073282567
0.1610565393569875	0.23818723260217456
0.16233613151662685	0.2399966765472333
0.1636209039617371	0.2419466129242691
0.1650663501886575	0.2440405816794469
0.16650597919838414	0.24624016931641965
