q	iq	err
0.0116643819	1.0140506130410456	0.007524652810510477
0.0119839541	0.9874138809735822	0.007183254431499308
0.0123035262	0.9373828219103755	0.006762400035638837
0.0126230983	0.9150617892875955	0.006030078959779447
0.0129426704	0.88144760165089	0.0059816588156659375
0.0132622425	0.8638516147782536	0.005435587797115887
0.0135818146	0.8316303820734865	0.005200973511618757
0.0139013867	0.8055707588466441	0.00507923382542625
0.0142209588	0.7781475598872349	0.004524513195065499
0.0145405309	0.7625459051349787	0.004653365754087717
0.014860103	0.743113957267063	0.004059475019442769
0.0151796751	0.7164831931553828	0.004138868530153873
0.0154992472	0.7004904043265994	0.003868871384459846
0.0158188193	0.6862579849463797	0.00363510516273995
0.0161383915	0.6650557898569801	0.0036454845713219538
0.0164579636	0.64574640444976	0.003284245755224265
0.0167775357	0.6280740448109693	0.0031958581951830544
0.0170971078	0.6184005195536147	0.003140612587220762
0.0174166799	0.6115803297155615	0.0029250379458863715
0.017736252	0.5929608751315762	0.002891940555077622
0.0180558241	0.5850727825109049	0.002739584973141094
0.0183753962	0.5620273823601607	0.0027189106639180774
0.0186949683	0.5579949034107705	0.0025741079422965003
0.0190145404	0.5384697534526479	0.002425443639229297
0.0193341125	0.5385653452062938	0.002452320257287084
0.0196536846	0.5260428772775811	0.0022728411277873934
0.0199732568	0.519356873001881	0.0023542876838415247
0.0202928289	0.5063367022894303	0.002030876956864321
0.020612401	0.49750845915208686	0.002003278661357461
0.0209319731	0.5010339853827277	0.00197455387210667
0.0212515452	0.47971968645681434	0.001761112815061893
0.0215711173	0.47943792390705775	0.0017834588392916827
0.0218906894	0.4727969433967792	0.001634127055240338
0.0222102615	0.45556137099276456	0.0016487221473137964
0.0225298336	0.4511777152368124	0.0015489914821327903
0.0228494057	0.4405103046070288	0.001510221403117077
0.0231689778	0.44466456200721716	0.0015003446163984406
0.0234885499	0.4331938931359159	0.0014113082058613729
0.023808122	0.42144096403826903	0.0013959239580446858
0.0241276942	0.4173805955292784	0.0013656656850339077
0.0244472663	0.4087940187668938	0.0013713300324283088
0.0247668384	0.4027962733710854	0.0013603500948504196
0.0250864105	0.39699597423453775	0.0013435739921742378
0.0254059826	0.3876167679655048	0.0013602105743942261
0.0257255547	0.38389420301893723	0.0013222421159937523
0.0260451268	0.38625398860164983	0.00131336707454328
0.0263646989	0.3778476080531508	0.0013136042286568325
0.026684271	0.3691989151583791	0.0012563088258120752
0.0270038431	0.36678377891649566	0.00128578171600985
0.0273234152	0.36673446818344035	0.0012647545093222952
0.0276429873	0.3608843019217206	0.0012324224866988804
0.0279625595	0.35540109632730943	0.0011886462452368395
0.0282821316	0.35336299259888254	0.0011360883845443095
0.0286017037	0.351360502924912	0.0011126103790926325
0.0289212758	0.34793032850783406	0.001040934975053032
0.0292408479	0.34212211563722844	0.0010435443779180551
0.02956042	0.34464874567893045	0.0010448823271545647
0.0298799921	0.336514279570519	0.0009800802218130128
0.0301995642	0.33090561518867784	0.0009597752168183021
0.0305191363	0.32855095850238125	0.0009165810728517696
0.0308387084	0.3265932340726721	0.000937202554173163
0.0311582805	0.3246591284102698	0.0009139225205313022
0.0314778526	0.3228154972105115	0.0009110179664866762
0.0317974247	0.3249736093763021	0.000886031337207354
0.0321169969	0.3198486070350792	0.0008588604351813206
0.032436569	0.31670933714697924	0.0008601548170648041
0.0327561411	0.31176399512710684	0.0008290330556124954
0.0330757132	0.3117781970977638	0.0008205276374511092
0.0333952853	0.30671722917337363	0.000808026775104871
0.0337148574	0.3061663410187405	0.0007968313288416683
0.0340344295	0.30837480620375196	0.0008107413987826301
0.0343540016	0.30683198794854616	0.000774503629940141
0.0346735737	0.3053668417498267	0.0007715966875833987
0.0349931458	0.2982857905494649	0.0007418251494810978
0.0353127179	0.29497009093601223	0.0007364315515014686
0.03563229	0.2902718019677391	0.0007072313838701697
0.0359518622	0.2951427674392924	0.0006977022635889225
0.0362714343	0.2909011599259667	0.0006978331626760876
0.0365910064	0.28786789524032336	0.0006791894107808991
0.0369105785	0.2950511662604963	0.0007108524478434349
0.0372301506	0.2977923840111054	0.0007101206182774713
0.0375497227	0.29540952396583003	0.0006941817702284945
0.0378692948	0.2917800061177983	0.0006339879197007595
0.0381888669	0.2897925976074083	0.0006284782355504825
0.038508439	0.29222226868326173	0.0006087996880961032
0.0388280111	0.28764290414289323	0.0005858684308735114
0.0391475832	0.29376528661722906	0.0005912145021902175
0.0394671553	0.28665454618918823	0.0005780313570831683
0.0397867274	0.2919784525799048	0.0005917715303561007
0.0401062996	0.2945746240529444	0.0005968284248255551
0.0404258717	0.29426205230892827	0.0006220657266199236
0.0407454438	0.30522040153726404	0.0006831479506556839
0.0410650159	0.31931626561463644	0.000764033434676598
0.041384588	0.32232953504950357	0.0007929501761675206
0.0417041601	0.32600033803607725	0.0008209004914977575
0.0420237322	0.33359223380724534	0.0008566490801962322
0.0423433043	0.3383790159353906	0.0008503789569139353
0.0426628764	0.3365296415124599	0.0008269085811458487
0.0429824485	0.33129321283661894	0.0007532065962442271
0.0433020206	0.3288038013958764	0.0007306470477908091
0.0436215927	0.32413862984795844	0.0006787945665927072
0.0439411649	0.32503540225139643	0.0006548030235188764
0.044260737	0.31599896141658373	0.0006208530798550073
0.0445803091	0.31035209882473336	0.0005896544242792453
0.0448998812	0.30496156118776524	0.0005765536572911039
0.0452194533	0.3068231390056514	0.00059005694265418
0.0455390254	0.3077656860332993	0.0006004054831711482
0.0458585975	0.3040530642491493	0.0005924372259267938
0.0461781696	0.3084614293777173	0.0006057380237078958
0.0464977417	0.3052985455889048	0.0006060274923123523
0.0468173138	0.30790748073325147	0.0006184988631691329
0.0471368859	0.30996777415320426	0.0006110464528993565
0.047456458	0.30761091198094404	0.0006163861231456053
0.0477760301	0.3094013263202875	0.0006191359340131277
0.0480956023	0.31065702309941134	0.0006271589986824602
0.0484151744	0.3090694102136523	0.0006236220660451209
0.0487347465	0.3145512241952472	0.0006214382271811379
0.0490543186	0.3155629486626527	0.0006325778188397978
0.0493738907	0.31502440438358886	0.0006282762022683936
0.0496934628	0.3175580450049694	0.0006385517602112243
0.0500130349	0.3213468889346601	0.0006322582626696777
0.050332607	0.3220408957921197	0.0006429802838680895
0.0506521791	0.32783358995249234	0.0006615544875636204
0.0509717512	0.32534429645566676	0.0006559632756997392
0.0512913233	0.3249921942269142	0.0006399002202597814
0.0516108954	0.32447593639995387	0.0006379942776983358
0.0519304676	0.3272760329824098	0.0006539239226947324
0.0522500397	0.32264921753764114	0.0006388987869654567
0.0525696118	0.3213031766544384	0.0006262612047520091
0.0528891839	0.3230678885811905	0.0006247813764662844
0.053208756	0.3237171416724852	0.0006251004411535271
0.0535283281	0.3245420068716007	0.0006286317820751167
0.0538479002	0.3225802172140787	0.0006271250840372047
0.0541674723	0.3260751818978686	0.0006239105507653461
0.0544870444	0.3219696880084572	0.0006263868689285622
0.0548066165	0.32313148827187044	0.0006180548732964596
0.0551261886	0.3260948235800706	0.0006313365010428757
0.0554457607	0.3297802651613102	0.0006290623037258045
0.0557653328	0.3279579560743423	0.0006186925824387676
0.056084905	0.3283400116608137	0.0006321126186182675
0.0564044771	0.32776363712645196	0.0006222654250931979
0.0567240492	0.3307305018418019	0.0006327492772111004
0.0570436213	0.333013523384666	0.0006244443915161737
0.0573631934	0.33036744897519726	0.00062947789722553
0.0576827655	0.332085185540822	0.0006282862669495574
0.0580023376	0.3335465130870874	0.000621393471116836
0.0583219097	0.3330855326848831	0.0006328180794080194
0.0586414818	0.3414508408855102	0.0006322911264171336
0.0589610539	0.3373851971107355	0.0006345784069043917
0.059280626	0.33968119847514316	0.0006384001928992889
0.0596001981	0.33922448689457446	0.0006347902431106094
0.0599197703	0.3433405319457061	0.0006352998645415158
0.0602393424	0.3408717204286008	0.0006282450316408418
0.0605589145	0.3442727053641854	0.0006408128353544511
0.0608784866	0.34982278005869183	0.0006584475107887038
0.0611980587	0.3515454280182091	0.0006492544154726182
0.0615176308	0.3524717524938944	0.0006569544331006755
0.0618372029	0.3566329924169512	0.0006540375071148512
0.062156775	0.35740032290044876	0.0006611692078412183
0.0624763471	0.36062352144259646	0.0006692210554670538
0.0627959192	0.35749153202205525	0.0006616652442626784
0.0631154913	0.36487619673079785	0.0006710177488352851
0.0634350634	0.36434677097673457	0.0006699231089147222
0.0637546355	0.36387061261111514	0.0006731855822203984
0.0640742077	0.3620775478632628	0.0006463306336956038
0.0643937798	0.3610415222274894	0.0006549093950100299
0.0647133519	0.3565365512058794	0.0006386185881840804
0.065032924	0.35818762074178995	0.0006324709011776823
0.0653524961	0.3594855410518748	0.0006372022154171734
0.0656720682	0.36088985772643906	0.0006208017184963371
0.0659916403	0.3596500520108858	0.0006346045059635892
0.0663112124	0.35943539907175776	0.0006318545018295247
0.0666307845	0.36346551519752107	0.0006375204703523228
0.0669503566	0.3634472148454164	0.0006383125379662551
0.0672699287	0.36392202555182424	0.0006403031154984107
0.0675895008	0.3660344857912312	0.0006510883695741998
0.067909073	0.36956041074902574	0.0006672826834367954
0.0682286451	0.36861362038688356	0.0006451712693644268
0.0685482172	0.37091515297729843	0.0006574451768287906
0.0688677893	0.3694495996274212	0.0006570533298167563
0.0691873614	0.3678342670975331	0.0006552157760480119
0.0695069335	0.3680046434472614	0.0006422485571598346
0.0698265056	0.36991255128720874	0.0006459957871993081
0.0701460777	0.36743020180102404	0.0006481130578847017
0.0704656498	0.36513529705278225	0.0006255293588116935
