q	iq	err
0.0116643819	1.3169641742199214	0.01986606822817288
0.0119839541	1.208768015392122	0.018731443645053615
0.0123035262	1.1123811471414755	0.017963302425318888
0.0126230983	1.0390487942058084	0.015913474662057895
0.0129426704	0.9498188972762315	0.015747971174530022
0.0132622425	0.8851494505307975	0.014135863861814034
0.0135818146	0.8211031909617232	0.013612808411287973
0.0139013867	0.7596214961400768	0.013257505197886191
0.0142209588	0.7192631242783716	0.011953555906252168
0.0145405309	0.669531698336727	0.012142306537240445
0.014860103	0.6218497937295839	0.010507645450404189
0.0151796751	0.5758817996826079	0.010755978657242982
0.0154992472	0.5495692206483223	0.01007321744760242
0.0158188193	0.5133814385169074	0.009366405507875365
0.0161383915	0.4872598791922017	0.009485250605434072
0.0164579636	0.45814019031533304	0.00857031871316638
0.0167775357	0.43566570305654506	0.008393657666772896
0.0170971078	0.412118891243817	0.008163470762318659
0.0174166799	0.3915792117736428	0.007508642575995872
0.017736252	0.3741719670608042	0.0075178035268509795
0.0180558241	0.346333292235956	0.006953153836512094
0.0183753962	0.3365794329415439	0.007129657580018781
0.0186949683	0.3149904980837996	0.006580458826257085
0.0190145404	0.30532419646960046	0.0063580844863922485
0.0193341125	0.2912372604690215	0.00627942528318674
0.0196536846	0.27567086541380525	0.00581637244337857
0.0199732568	0.2636760065985783	0.005975731556167851
0.0202928289	0.25292864195921294	0.0051999304286213174
0.020612401	0.24680829490858136	0.005166084374528173
0.0209319731	0.23020139979664683	0.004876268347168508
0.0212515452	0.22447312641834902	0.004517908209040583
0.0215711173	0.21586921765383557	0.004487152842639895
0.0218906894	0.20803954199637603	0.004102128649162358
0.0222102615	0.2019622058597747	0.004254064872987617
0.0225298336	0.19362551028678185	0.0039569413778335425
0.0228494057	0.1858474506225644	0.0038850171147152483
0.0231689778	0.1799124122894498	0.0037575169620841843
0.0234885499	0.17267694961524044	0.003567757022874656
0.023808122	0.16680234001518773	0.003578587183472111
0.0241276942	0.15805300506250952	0.003448102699495948
0.0244472663	0.15223253420750069	0.003477724161525684
0.0247668384	0.14953508781561864	0.003477595831908769
0.0250864105	0.1473607338116711	0.0034681488374497657
0.0254059826	0.13834380509081232	0.003494534431880346
0.0257255547	0.13456192450048143	0.003389968521472112
0.0260451268	0.1322578811279689	0.003314832164796073
0.0263646989	0.12791957162408243	0.003345011828337053
0.026684271	0.12193899159408948	0.0032047467448492323
0.0270038431	0.12160285527036202	0.0033005695967155383
0.0273234152	0.11401391388139351	0.003142825445621716
0.0276429873	0.11168751488040743	0.0030886863057244937
0.0279625595	0.109423161904425	0.0030018995518458925
0.0282821316	0.10764327671077945	0.0028630746853829706
0.0286017037	0.10645219627119792	0.00280649331110602
0.0289212758	0.10398200259861709	0.002623875176587924
0.0292408479	0.10387001123416677	0.0026813204353968267
0.02956042	0.10067747126387004	0.0026207985773761626
0.0298799921	0.09891307611312934	0.0025050746777648897
0.0301995642	0.09555740645281259	0.00245805885644652
0.0305191363	0.09340268950088203	0.002338655702227745
0.0308387084	0.09162079503633339	0.0023862212217436525
0.0311582805	0.09049026214657083	0.0023283442762542295
0.0314778526	0.08967628951067931	0.002325461613837846
0.0317974247	0.08848645435803798	0.0022322061394754473
0.0321169969	0.08796691061826303	0.002206541050266395
0.032436569	0.08846922350279086	0.0022522311994679026
0.0327561411	0.08969402886262967	0.002231516481284335
0.0330757132	0.08982142176204806	0.0022039071945807918
0.0333952853	0.08540383589132938	0.002147292994161397
0.0337148574	0.08457372340656052	0.0021065570263297116
0.0340344295	0.0833528080697404	0.0021080833136037694
0.0343540016	0.08265767512989607	0.0020158043388815747
0.0346735737	0.08318558824117903	0.0020300740467909667
0.0349931458	0.08523166252138177	0.0020515794766911843
0.0353127179	0.08780538892331835	0.0021292983551357255
0.03563229	0.09089059380637304	0.002167738601035253
0.0359518622	0.09237132214060663	0.002136350749785713
0.0362714343	0.09108964053785311	0.002149634785708618
0.0365910064	0.0890862923700291	0.002065727325432747
0.0369105785	0.08446867880979392	0.0020079553241565775
0.0372301506	0.08129086029876983	0.0019243808614634419
0.0375497227	0.08149073067254825	0.001896124269547267
0.0378692948	0.07955637362361842	0.0017381203223927179
0.0381888669	0.07955410619897346	0.0017442650999422323
0.038508439	0.08031890587126554	0.0016916584330784784
0.0388280111	0.08502135934988525	0.001733342886862285
0.0391475832	0.08953978927540278	0.0017968098629235893
0.0394671553	0.10002890678882607	0.0019840447657124434
0.0397867274	0.10912803448068305	0.002140281017913722
0.0401062996	0.12141167462788525	0.0022624822963652255
0.0404258717	0.13204614970972942	0.002412663055735618
0.0407454438	0.14161021919617395	0.0024969809976594713
0.0410650159	0.151124435720483	0.002605566012461908
0.041384588	0.15873760564646722	0.0026273254103243325
0.0417041601	0.16624515071112966	0.0026915673432565345
0.0420237322	0.18139270034613045	0.0028538575113045933
0.0423433043	0.19745872029846742	0.0029562132699616915
0.0426628764	0.21396899722853063	0.0030970086109270096
0.0429824485	0.2309559600613348	0.0030957754480608257
0.0433020206	0.24521371363441868	0.0032523304819865673
0.0436215927	0.2546308104634993	0.00325505127492724
0.0439411649	0.26218492140045774	0.003254620411601237
0.044260737	0.25625226933774514	0.0032520197776399994
0.0445803091	0.25220642673135985	0.0032060079894052442
0.0448998812	0.24228716778115583	0.003165616955119275
0.0452194533	0.22424065230514303	0.003114209139731232
0.0455390254	0.21177867757929322	0.0030427914969315723
0.0458585975	0.19131629705433836	0.002863897747234196
0.0461781696	0.17257742596053477	0.0026730819522278204
0.0464977417	0.15449784847832002	0.0024960748078729873
0.0468173138	0.13818923838634367	0.0023208233217122238
0.0471368859	0.12390807480207255	0.0020882948946417132
0.047456458	0.11117400723056363	0.0019627282751419972
0.0477760301	0.10094869312910716	0.001827316248487876
0.0480956023	0.09490596398282487	0.0017608098119520446
0.0484151744	0.08782986235526835	0.0016839206530123753
0.0487347465	0.08312589521099262	0.0015893059637632494
0.0490543186	0.07960439455216713	0.0015704675940024437
0.0493738907	0.07778901085929814	0.0015418729336332414
0.0496934628	0.07770064976368146	0.001547601168930655
0.0500130349	0.07606679004229974	0.0014932695922882694
0.050332607	0.07526989378703934	0.0015033441990928097
0.0506521791	0.07397585395862373	0.0014992996178992677
0.0509717512	0.07543579056299643	0.0015119953998918789
0.0512913233	0.07336384751570395	0.0014557663715713018
0.0516108954	0.07337925555457224	0.0014556687559280452
0.0519304676	0.07344564664450406	0.001482042784341931
0.0522500397	0.07218801341996872	0.0014609066482658526
0.0525696118	0.07158353653402948	0.001433936502205688
0.0528891839	0.07080265319948015	0.0014148086814237083
0.053208756	0.07003947699476955	0.001404301384332829
0.0535283281	0.07130870492035475	0.0014215397847702157
0.0538479002	0.07019652438680489	0.001416447681341537
0.0541674723	0.0707728837959412	0.0013975453693515667
0.0544870444	0.07057174536333415	0.001421310058890921
0.0548066165	0.07082711483040995	0.00139915481293964
0.0551261886	0.07178038220050927	0.0014240734417984042
0.0554457607	0.07213329361878507	0.00140467454615141
0.0557653328	0.07154003349072882	0.0013847863846728691
0.056084905	0.07237131177499598	0.0014220547029646148
0.0564044771	0.07257615794164021	0.0014053264347972231
