P_act	clock	flow	intensity	slit_em	slit_ex	status	vol	watch	wl_em	wl_ex
1.3	20220726 090736	-0.21719	16.12	15	15	RUN REMOTE	99.651	0.8977086544036865	538.0	460.0
1.3	20220726 090736	-0.21719	14.902	15	15	RUN REMOTE	99.651	1.007025957107544	538.0	460.0
1.1	20220726 090737	-0.30523	14.902	15	15	RUN REMOTE	99.653	1.4720749855041504	538.0	460.0
1.1	20220726 090737	-0.30523	15.412	15	15	RUN REMOTE	99.653	1.6222047805786133	538.0	460.0
1.1	20220726 090737	-0.30523	15.211	15	15	RUN REMOTE	99.653	2.155186891555786	538.0	460.0
0.7	20220726 090737	-0.2502	15.211	15	15	RUN REMOTE	99.6553	2.193114757537842	538.0	460.0
0.7	20220726 090738	-0.13495	15.211	15	15	RUN REMOTE	99.6574	2.823878765106201	538.0	460.0
0.7	20220726 090738	-0.13495	16.322	15	15	RUN REMOTE	99.6574	2.8525078296661377	538.0	460.0
0.7	20220726 090739	-0.13495	15.784	15	15	RUN REMOTE	99.6574	3.3944199085235596	538.0	460.0
0.7	20220726 090739	-0.14943	15.784	15	15	RUN REMOTE	99.6588	3.445631980895996	538.0	460.0
0.7	20220726 090739	-0.14943	18.258	15	15	RUN REMOTE	99.6588	3.8489367961883545	538.0	460.0
0.7	20220726 090739	-0.08282	18.258	15	15	RUN REMOTE	99.6597	4.068344831466675	538.0	460.0
0.7	20220726 090740	-0.01042	18.258	15	15	RUN REMOTE	99.6596	4.37243390083313	538.0	460.0
0.7	20220726 090740	-0.01042	14.642	15	15	RUN REMOTE	99.6596	4.469425916671753	538.0	460.0
0.7	20220726 090740	-0.00984	14.642	15	15	RUN REMOTE	99.6597	4.848256587982178	538.0	460.0
0.7	20220726 090740	-0.00984	15.451	15	15	RUN REMOTE	99.6597	4.959903001785278	538.0	460.0
0.7	20220726 090740	-0.01216	15.451	15	15	RUN REMOTE	99.6598	5.2712037563323975	538.0	460.0
0.7	20220726 090741	-0.01216	17.878	15	15	RUN REMOTE	99.6598	5.469265937805176	538.0	460.0
0.7	20220726 090741	-0.00984	17.878	15	15	RUN REMOTE	99.6599	5.716747760772705	538.0	460.0
0.7	20220726 090741	-0.00984	17.597	15	15	RUN REMOTE	99.6599	5.939466953277588	538.0	460.0
0.7	20220726 090742	-0.03706	17.597	15	15	RUN REMOTE	99.6601	6.31456995010376	538.0	460.0
0.7	20220726 090742	-0.03706	15.386	15	15	RUN REMOTE	99.6601	6.431747674942017	538.0	460.0
0.7	20220726 090742	-0.03417	15.386	15	15	RUN REMOTE	99.6605	6.911961793899536	538.0	460.0
0.7	20220726 090742	-0.03417	17.05	15	15	RUN REMOTE	99.6605	6.989401817321777	538.0	460.0
0.7	20220726 090743	-0.03417	16.17	15	15	RUN REMOTE	99.6605	7.5143396854400635	538.0	460.0
0.7	20220726 090743	-0.0359	16.17	15	15	RUN REMOTE	99.6608	7.6463706493377686	538.0	460.0
0.7	20220726 090743	-0.0359	17.2	15	15	RUN REMOTE	99.6608	8.016291856765747	538.0	460.0
0.7	20220726 090743	0.0	17.2	15	15	RUN REMOTE	99.6608	8.119671821594238	538.0	460.0
0.7	20220726 090744	0.0	17.141	15	15	RUN REMOTE	99.6608	8.507643938064575	538.0	460.0
0.7	20220726 090744	0.0	14.956	15	15	RUN REMOTE	99.6608	9.008405923843384	538.0	460.0
0.7	20220726 090745	0.0	15.787	15	15	RUN REMOTE	99.6608	9.57733678817749	538.0	460.0
