P_act	clock	flow	inj	intensity	slit_em	slit_ex	status	vol	watch	wl_em	wl_ex
0.2	20220818 160351	0.0	False	25.141	15	15	STOP REMOTE	89.4832	1.0546748638153076	538.0	460.0
0.2	20220818 160352	0.0	False	21.373	15	15	STOP REMOTE	89.4832	1.5594067573547363	538.0	460.0
0.1	20220818 160352	0.0	False	21.373	15	15	STOP REMOTE	89.4832	1.9106900691986084	538.0	460.0
0.1	20220818 160352	0.0	False	24.665	15	15	STOP REMOTE	89.4832	2.0887389183044434	538.0	460.0
0.1	20220818 160353	0.0	False	20.438	15	15	STOP REMOTE	89.4832	2.604459047317505	538.0	460.0
0.1	20220818 160353	0.0	False	24.627	15	15	STOP REMOTE	89.4832	3.0996809005737305	538.0	460.0
0.1	20220818 160354	0.0	False	21.519	15	15	STOP REMOTE	89.4832	3.6123268604278564	538.0	460.0
0.1	20220818 160354	0.0	False	22.523	15	15	STOP REMOTE	89.4832	4.122241973876953	538.0	460.0
0.1	20220818 160355	0.0	False	21.604	15	15	STOP REMOTE	89.4832	4.566471815109253	538.0	460.0
0.1	20220818 160355	0.0	False	20.498	15	15	STOP REMOTE	89.4832	5.164229869842529	538.0	460.0
0.1	20220818 160356	0.0	False	24.456	15	15	STOP REMOTE	89.4832	5.688796758651733	538.0	460.0
0.2	20220818 160356	0.0	False	24.456	15	15	STOP REMOTE	89.4832	5.782052755355835	538.0	460.0
0.2	20220818 160356	0.0	False	19.942	15	15	STOP REMOTE	89.4832	6.179657936096191	538.0	460.0
0.2	20220818 160357	0.0	False	27.031	15	15	STOP REMOTE	89.4832	6.631500005722046	538.0	460.0
0.1	20220818 160357	0.0	False	27.031	15	15	STOP REMOTE	89.4832	6.944134950637817	538.0	460.0
0.1	20220818 160357	0.0	False	21.619	15	15	STOP REMOTE	89.4832	7.148041009902954	538.0	460.0
0.1	20220818 160358	0.0	False	21.321	15	15	STOP REMOTE	89.4832	7.659169912338257	538.0	460.0
0.1	20220818 160358	0.0	False	20.472	15	15	STOP REMOTE	89.4832	8.160714864730835	538.0	460.0
0.2	20220818 160358	0.0	False	20.472	15	15	STOP REMOTE	89.4832	8.192295789718628	538.0	460.0
0.2	20220818 160359	0.0	False	23.6	15	15	STOP REMOTE	89.4832	8.725369691848755	538.0	460.0
0.1	20220818 160359	0.0	False	23.6	15	15	STOP REMOTE	89.4832	8.803250789642334	538.0	460.0
0.1	20220818 160359	0.0	False	24.094	15	15	STOP REMOTE	89.4832	9.161742687225342	538.0	460.0
0.1	20220818 160400	0.0	False	24.318	15	15	STOP REMOTE	89.4832	9.580038785934448	538.0	460.0
0.2	20220818 160400	0.0	False	24.318	15	15	STOP REMOTE	89.4832	9.97893500328064	538.0	460.0
0.2	20220818 160400	0.0	False	24.358	15	15	STOP REMOTE	89.4832	10.145601987838745	538.0	460.0
0.2	20220818 160401	0.0	False	21.62	15	15	STOP REMOTE	89.4832	10.625570058822632	538.0	460.0
0.1	20220818 160401	0.0	False	21.62	15	15	STOP REMOTE	89.4832	10.752859830856323	538.0	460.0
0.1	20220818 160401	0.0	False	23.954	15	15	STOP REMOTE	89.4832	11.137495040893555	538.0	460.0
0.2	20220818 160401	0.0	False	23.954	15	15	STOP REMOTE	89.4832	11.313639879226685	538.0	460.0
0.2	20220818 160402	0.0	False	25.093	15	15	STOP REMOTE	89.4832	11.595441818237305	538.0	460.0
0.2	20220818 160402	0.0	False	21.373	15	15	STOP REMOTE	89.4832	12.10751986503601	538.0	460.0
0.2	20220818 160403	0.0	False	20.833	15	15	STOP REMOTE	89.4832	12.598314046859741	538.0	460.0
0.1	20220818 160403	0.0	False	20.833	15	15	STOP REMOTE	89.4832	13.119513034820557	538.0	460.0
0.1	20220818 160403	0.0	False	21.229	15	15	STOP REMOTE	89.4832	13.135857820510864	538.0	460.0
0.1	20220818 160404	0.0	False	21.526	15	15	STOP REMOTE	89.4832	13.677128791809082	538.0	460.0
0.2	20220818 160404	0.0	False	21.526	15	15	STOP REMOTE	89.4832	13.677436828613281	538.0	460.0
0.2	20220818 160404	0.0	False	23.809	15	15	STOP REMOTE	89.4832	14.10226583480835	538.0	460.0
0.2	20220818 160405	0.0	False	25.429	15	15	STOP REMOTE	89.4832	14.548202991485596	538.0	460.0
0.2	20220818 160405	0.0	False	26.42	15	15	STOP REMOTE	89.4832	15.04187273979187	538.0	460.0
0.1	20220818 160405	0.0	False	26.42	15	15	STOP REMOTE	89.4832	15.243428707122803	538.0	460.0
0.1	20220818 160406	0.0	False	22.703	15	15	STOP REMOTE	89.4832	15.508050918579102	538.0	460.0
0.1	20220818 160406	0.0	False	24.19	15	15	STOP REMOTE	89.4832	16.045499801635742	538.0	460.0
0.1	20220818 160407	0.0	False	21.717	15	15	STOP REMOTE	89.4832	16.654006958007812	538.0	460.0
0.2	20220818 160407	0.0	False	21.717	15	15	STOP REMOTE	89.4832	16.747813940048218	538.0	460.0
0.2	20220818 160407	0.0	False	22.585	15	15	STOP REMOTE	89.4832	17.094480752944946	538.0	460.0
0.2	20220818 160408	0.0	False	22.894	15	15	STOP REMOTE	89.4832	17.585932970046997	538.0	460.0
0.2	20220818 160408	0.0	False	24.53	15	15	STOP REMOTE	89.4832	18.05292797088623	538.0	460.0
0.1	20220818 160408	0.0	False	24.53	15	15	STOP REMOTE	89.4832	18.149527072906494	538.0	460.0
0.1	20220818 160409	0.0	False	18.431	15	15	STOP REMOTE	89.4832	18.647861003875732	538.0	460.0
0.2	20220818 160409	0.0	False	18.431	15	15	STOP REMOTE	89.4832	18.916790008544922	538.0	460.0
0.2	20220818 160409	0.0	False	22.685	15	15	STOP REMOTE	89.4832	19.257253885269165	538.0	460.0
0.2	20220818 160410	0.0	False	26.061	15	15	STOP REMOTE	89.4832	19.884865045547485	538.0	460.0
0.1	20220818 160410	0.0	False	26.061	15	15	STOP REMOTE	89.4832	20.356366872787476	538.0	460.0
0.1	20220818 160410	0.0	False	23.329	15	15	STOP REMOTE	89.4832	20.384577989578247	538.0	460.0
0.1	20220818 160411	0.0	False	21.002	15	15	STOP REMOTE	89.4832	21.001494884490967	538.0	460.0
0.1	20220818 160412	0.0	False	23.755	15	15	STOP REMOTE	89.4832	21.490652799606323	538.0	460.0
0.2	20220818 160412	0.0	False	23.755	15	15	STOP REMOTE	89.4832	21.813490867614746	538.0	460.0
0.2	20220818 160412	0.0	False	23.484	15	15	STOP REMOTE	89.4832	21.923017024993896	538.0	460.0
0.2	20220818 160413	0.0	False	25.73	15	15	STOP REMOTE	89.4832	22.560473918914795	538.0	460.0
0.1	20220818 160413	0.0	False	25.73	15	15	STOP REMOTE	89.4832	23.13638401031494	538.0	460.0
0.1	20220818 160413	0.0	False	23.857	15	15	STOP REMOTE	89.4832	23.16430687904358	538.0	460.0
0.1	20220818 160414	0.0	False	23.636	15	15	STOP REMOTE	89.4832	23.79252600669861	538.0	460.0
0.1	20220818 160414	0.0	False	24.513	15	15	STOP REMOTE	89.4832	24.416534900665283	538.0	460.0
0.2	20220818 160415	0.0	False	24.513	15	15	STOP REMOTE	89.4832	24.743430852890015	538.0	460.0
0.2	20220818 160415	0.0	False	23.786	15	15	STOP REMOTE	89.4832	25.020375967025757	538.0	460.0
0.2	20220818 160416	0.0	False	23.598	15	15	STOP REMOTE	89.4832	25.543131828308105	538.0	460.0
0.1	20220818 160416	0.0	False	23.598	15	15	STOP REMOTE	89.4832	25.907793760299683	538.0	460.0
0.1	20220818 160416	0.0	False	25.043	15	15	STOP REMOTE	89.4832	26.038233041763306	538.0	460.0
0.1	20220818 160417	0.0	False	23.489	15	15	STOP REMOTE	89.4832	26.563792943954468	538.0	460.0
0.1	20220818 160417	0.0	False	21.901	15	15	STOP REMOTE	89.4832	26.975119829177856	538.0	460.0
0.1	20220818 160418	0.0	False	26.357	15	15	STOP REMOTE	89.4832	27.499599933624268	538.0	460.0
0.1	20220818 160418	0.0	False	24.752	15	15	STOP REMOTE	89.4832	28.004968881607056	538.0	460.0
0.2	20220818 160418	0.0	False	24.752	15	15	STOP REMOTE	89.4832	28.268495798110962	538.0	460.0
0.2	20220818 160419	0.0	False	23.318	15	15	STOP REMOTE	89.4832	28.53878402709961	538.0	460.0
0.2	20220818 160419	0.0	False	24.131	15	15	STOP REMOTE	89.4832	29.12847900390625	538.0	460.0
0.2	20220818 160420	0.0	False	25.604	15	15	STOP REMOTE	89.4832	29.66903591156006	538.0	460.0
0.2	20220818 160420	0.0	False	25.44	15	15	STOP REMOTE	89.4832	30.328654050827026	538.0	460.0
0.2	20220818 160421	0.0	False	25.451	15	15	STOP REMOTE	89.4832	30.942060947418213	538.0	460.0
0.1	20220818 160421	0.0	False	25.451	15	15	STOP REMOTE	89.4832	31.291533946990967	538.0	460.0
0.1	20220818 160422	0.0	False	22.795	15	15	STOP REMOTE	89.4832	31.561807870864868	538.0	460.0
0.1	20220818 160422	0.0	False	24.306	15	15	STOP REMOTE	89.4832	32.146331787109375	538.0	460.0
0.1	20220818 160423	0.0	False	24.655	15	15	STOP REMOTE	89.4832	32.733150005340576	538.0	460.0
0.2	20220818 160423	0.0	False	24.655	15	15	STOP REMOTE	89.4832	32.93155288696289	538.0	460.0
0.2	20220818 160424	0.0	False	23.283	15	15	STOP REMOTE	89.4832	33.44546675682068	538.0	460.0
0.2	20220818 160424	0.0	False	26.501	15	15	STOP REMOTE	89.4832	34.10252594947815	538.0	460.0
0.1	20220818 160425	0.0	False	26.501	15	15	STOP REMOTE	89.4832	34.45870780944824	538.0	460.0
0.1	20220818 160425	0.0	False	22.077	15	15	STOP REMOTE	89.4832	34.64893889427185	538.0	460.0
0.1	20220818 160425	0.0	False	22.834	15	15	STOP REMOTE	89.4832	35.12682604789734	538.0	460.0
0.2	20220818 160426	0.0	False	22.834	15	15	STOP REMOTE	89.4832	35.856483697891235	538.0	460.0
0.2	20220818 160426	0.0	False	23.984	15	15	STOP REMOTE	89.4832	35.857197999954224	538.0	460.0
0.2	20220818 160426	0.0	False	29.716	15	15	STOP REMOTE	89.4832	36.32508683204651	538.0	460.0
0.2	20220818 160427	0.0	False	26.09	15	15	STOP REMOTE	89.4832	36.94175386428833	538.0	460.0
0.1	20220818 160427	0.0	False	26.09	15	15	STOP REMOTE	89.4832	37.2333607673645	538.0	460.0
0.1	20220818 160428	0.0	False	24.124	15	15	STOP REMOTE	89.4832	37.5561900138855	538.0	460.0
0.2	20220818 160428	0.0	False	24.124	15	15	STOP REMOTE	89.4832	38.05024695396423	538.0	460.0
0.2	20220818 160428	0.0	False	24.475	15	15	STOP REMOTE	89.4832	38.08604907989502	538.0	460.0
0.2	20220818 160429	0.0	False	22.879	15	15	STOP REMOTE	89.4832	38.788283824920654	538.0	460.0
0.1	20220818 160429	0.0	False	22.879	15	15	STOP REMOTE	89.4832	38.78915786743164	538.0	460.0
0.1	20220818 160429	0.0	False	26.672	15	15	STOP REMOTE	89.4832	39.371699810028076	538.0	460.0
0.2	20220818 160430	0.0	False	26.672	15	15	STOP REMOTE	89.4832	39.68555498123169	538.0	460.0
0.2	20220818 160430	0.0	False	25.357	15	15	STOP REMOTE	89.4832	39.99709391593933	538.0	460.0
0.2	20220818 160431	0.0	False	23.411	15	15	STOP REMOTE	89.4832	40.593924045562744	538.0	460.0
0.2	20220818 160431	0.0	False	23.898	15	15	STOP REMOTE	89.4832	41.06826186180115	538.0	460.0
0.1	20220818 160432	0.0	False	23.898	15	15	STOP REMOTE	89.4832	41.61102890968323	538.0	460.0
0.1	20220818 160432	0.0	False	22.974	15	15	STOP REMOTE	89.4832	41.7177529335022	538.0	460.0
0.2	20220818 160432	0.0	False	22.974	15	15	STOP REMOTE	89.4832	42.16407084465027	538.0	460.0
0.2	20220818 160432	0.0	False	21.199	15	15	STOP REMOTE	89.4832	42.25014877319336	538.0	460.0
0.2	20220818 160433	0.0	False	27.584	15	15	STOP REMOTE	89.4832	42.7228479385376	538.0	460.0
0.1	20220818 160433	0.0	False	27.584	15	15	STOP REMOTE	89.4832	42.82183074951172	538.0	460.0
0.1	20220818 160433	0.0	False	24.845	15	15	STOP REMOTE	89.4832	43.34976887702942	538.0	460.0
0.2	20220818 160434	0.0	False	24.845	15	15	STOP REMOTE	89.4832	43.64064311981201	538.0	460.0
0.2	20220818 160434	0.0	False	23.665	15	15	STOP REMOTE	89.4832	43.93005108833313	538.0	460.0
0.2	20220818 160434	0.0	False	24.345	15	15	STOP REMOTE	89.4832	44.3817138671875	538.0	460.0
0.2	20220818 160435	0.0	False	24.181	15	15	STOP REMOTE	89.4832	44.90597987174988	538.0	460.0
0.2	20220818 160435	0.0	False	23.044	15	15	STOP REMOTE	89.4832	45.38501191139221	538.0	460.0
