P_act	clock	flow	inj	intensity	slit_em	slit_ex	status	vol	watch	wl_em	wl_ex
0.1	20220817 161736	0.0	False	20.047	15	15	STOP REMOTE	95.2251	1.005486011505127	538.0	460.0
0.2	20220817 161736	0.0	False	20.047	15	15	STOP REMOTE	95.2251	1.1933960914611816	538.0	460.0
0.2	20220817 161736	0.0	False	20.854	15	15	STOP REMOTE	95.2251	1.3980820178985596	538.0	460.0
0.2	20220817 161737	0.0	False	22.088	15	15	STOP REMOTE	95.2251	1.7863500118255615	538.0	460.0
0.2	20220817 161737	0.0	False	21.027	15	15	STOP REMOTE	95.2251	2.1881320476531982	538.0	460.0
0.1	20220817 161737	0.0	False	21.027	15	15	STOP REMOTE	95.2251	2.300766944885254	538.0	460.0
0.1	20220817 161738	0.0	False	20.615	15	15	STOP REMOTE	95.2251	2.7231738567352295	538.0	460.0
0.1	20220817 161738	0.0	False	18.313	15	15	STOP REMOTE	95.2251	3.222541093826294	538.0	460.0
0.2	20220817 161739	0.0	False	18.313	15	15	STOP REMOTE	95.2251	3.5614688396453857	538.0	460.0
0.2	20220817 161739	0.0	False	17.983	15	15	STOP REMOTE	95.2251	3.7342729568481445	538.0	460.0
0.2	20220817 161739	0.0	False	18.168	15	15	STOP REMOTE	95.2251	4.188949108123779	538.0	460.0
0.1	20220817 161740	0.0	False	18.168	15	15	STOP REMOTE	95.2251	4.618707895278931	538.0	460.0
0.1	20220817 161740	0.0	False	18.577	15	15	STOP REMOTE	95.2251	4.653343915939331	538.0	460.0
0.1	20220817 161740	0.0	False	19.025	15	15	STOP REMOTE	95.2251	5.146469831466675	538.0	460.0
0.2	20220817 161740	0.0	False	19.025	15	15	STOP REMOTE	95.2251	5.270887851715088	538.0	460.0
0.2	20220817 161741	0.0	False	21.15	15	15	STOP REMOTE	95.2251	5.629802942276001	538.0	460.0
0.2	20220817 161741	0.0	False	20.25	15	15	STOP REMOTE	95.2251	6.04906702041626	538.0	460.0
0.2	20220817 161742	0.0	False	18.306	15	15	STOP REMOTE	95.2251	6.594712018966675	538.0	460.0
0.2	20220817 161742	0.0	False	21.136	15	15	STOP REMOTE	95.2251	7.080925941467285	538.0	460.0
0.2	20220817 161743	0.0	False	17.294	15	15	STOP REMOTE	95.2251	7.5808188915252686	538.0	460.0
0.2	20220817 161743	0.0	False	18.921	15	15	STOP REMOTE	95.2251	8.066611051559448	538.0	460.0
0.2	20220817 161744	0.0	False	20.728	15	15	STOP REMOTE	95.2251	8.57342791557312	538.0	460.0
0.2	20220817 161744	0.0	False	20.601	15	15	STOP REMOTE	95.2251	9.042196035385132	538.0	460.0
0.2	20220817 161745	0.0	False	19.042	15	15	STOP REMOTE	95.2251	9.605000019073486	538.0	460.0
0.2	20220817 161745	0.0	False	19.715	15	15	STOP REMOTE	95.2251	10.102701187133789	538.0	460.0
0.2	20220817 161746	0.0	False	19.886	15	15	STOP REMOTE	95.2251	10.63816499710083	538.0	460.0
0.2	20220817 161746	0.0	False	20.815	15	15	STOP REMOTE	95.2251	11.082243204116821	538.0	460.0
0.2	20220817 161747	0.0	False	18.818	15	15	STOP REMOTE	95.2251	11.619227170944214	538.0	460.0
0.2	20220817 161747	0.0	False	20.678	15	15	STOP REMOTE	95.2251	12.273077964782715	538.0	460.0
0.2	20220817 161748	0.0	False	18.424	15	15	STOP REMOTE	95.2251	12.823945999145508	538.0	460.0
0.2	20220817 161748	0.0	False	18.305	15	15	STOP REMOTE	95.2251	13.331118106842041	538.0	460.0
0.1	20220817 161749	0.0	False	18.305	15	15	STOP REMOTE	95.2251	13.679680109024048	538.0	460.0
0.1	20220817 161749	0.0	False	20.461	15	15	STOP REMOTE	95.2251	13.77930498123169	538.0	460.0
0.2	20220817 161749	0.0	False	20.461	15	15	STOP REMOTE	95.2251	14.27108883857727	538.0	460.0
0.2	20220817 161749	0.0	False	20.967	15	15	STOP REMOTE	95.2251	14.287153005599976	538.0	460.0
0.2	20220817 161750	0.0	False	18.558	15	15	STOP REMOTE	95.2251	14.732337951660156	538.0	460.0
0.2	20220817 161750	0.0	False	19.136	15	15	STOP REMOTE	95.2251	15.36667799949646	538.0	460.0
0.2	20220817 161751	0.0	False	20.092	15	15	STOP REMOTE	95.2251	15.949043035507202	538.0	460.0
0.2	20220817 161752	0.0	False	19.389	15	15	STOP REMOTE	95.2251	16.694337129592896	538.0	460.0
0.2	20220817 161752	0.0	False	18.932	15	15	STOP REMOTE	95.2251	17.218531131744385	538.0	460.0
0.2	20220817 161753	0.0	False	20.851	15	15	STOP REMOTE	95.2251	17.770584106445312	538.0	460.0
0.2	20220817 161753	0.0	False	19.341	15	15	STOP REMOTE	95.2251	18.39488410949707	538.0	460.0
0.1	20220817 161754	0.0	False	19.341	15	15	STOP REMOTE	95.2251	18.819290161132812	538.0	460.0
0.1	20220817 161754	0.0	False	20.979	15	15	STOP REMOTE	95.2251	19.02980613708496	538.0	460.0
0.1	20220817 161755	0.0	False	20.996	15	15	STOP REMOTE	95.2251	19.673969984054565	538.0	460.0
0.1	20220817 161755	0.0	False	18.793	15	15	STOP REMOTE	95.2251	20.295892000198364	538.0	460.0
0.2	20220817 161756	0.0	False	18.793	15	15	STOP REMOTE	95.2251	20.615805864334106	538.0	460.0
