P_act	clock	flow	inj	intensity	slit_em	slit_ex	status	vol	watch	wl_em	wl_ex
0.2	20220818 152739	0.0	False	20.328	15	15	STOP REMOTE	89.5665	22.141324043273926	538.0	460.0
0.2	20220818 152740	0.0	False	20.925	15	15	STOP REMOTE	89.5665	22.46335530281067	538.0	460.0
0.2	20220818 152740	0.0	False	20.894	15	15	STOP REMOTE	89.5665	23.07076930999756	538.0	460.0
0.2	20220818 152741	0.0	False	18.521	15	15	STOP REMOTE	89.5665	23.716926097869873	538.0	460.0
0.2	20220818 152742	0.0	False	19.968	15	15	STOP REMOTE	89.5665	24.302901029586792	538.0	460.0
0.1	20220818 152742	0.0	False	19.968	15	15	STOP REMOTE	89.5665	24.515920162200928	538.0	460.0
0.1	20220818 152742	0.0	False	18.242	15	15	STOP REMOTE	89.5665	24.943732976913452	538.0	460.0
0.2	20220818 152743	0.0	False	18.242	15	15	STOP REMOTE	89.5665	25.319485902786255	538.0	460.0
0.2	20220818 152743	0.0	False	18.495	15	15	STOP REMOTE	89.5665	25.631651163101196	538.0	460.0
0.2	20220818 152744	0.0	False	20.975	15	15	STOP REMOTE	89.5665	26.215495109558105	538.0	460.0
0.2	20220818 152744	0.0	False	20.462	15	15	STOP REMOTE	89.5665	26.83201003074646	538.0	460.0
0.2	20220818 152745	0.0	False	21.933	15	15	STOP REMOTE	89.5665	27.286230087280273	538.0	460.0
0.2	20220818 152745	0.0	False	19.547	15	15	STOP REMOTE	89.5665	27.871474981307983	538.0	460.0
0.2	20220818 152746	0.0	False	22.384	15	15	STOP REMOTE	89.5665	28.2444851398468	538.0	460.0
0.2	20220818 152746	0.0	False	24.021	15	15	STOP REMOTE	89.5665	28.86563992500305	538.0	460.0
0.1	20220818 152747	0.0	False	24.021	15	15	STOP REMOTE	89.5665	29.342327117919922	538.0	460.0
0.1	20220818 152747	0.0	False	20.479	15	15	STOP REMOTE	89.5665	29.561747074127197	538.0	460.0
0.1	20220818 152748	0.0	False	22.724	15	15	STOP REMOTE	89.5665	30.242794036865234	538.0	460.0
0.1	20220818 152748	0.0	False	21.689	15	15	STOP REMOTE	89.5665	30.813181161880493	538.0	460.0
0.2	20220818 152748	0.0	False	21.689	15	15	STOP REMOTE	89.5665	31.152549266815186	538.0	460.0
0.2	20220818 152749	0.0	False	19.592	15	15	STOP REMOTE	89.5665	31.438220024108887	538.0	460.0
0.2	20220818 152749	0.0	False	22.462	15	15	STOP REMOTE	89.5665	32.05157399177551	538.0	460.0
0.2	20220818 152750	0.0	False	21.43	15	15	STOP REMOTE	89.5665	32.61854004859924	538.0	460.0
0.1	20220818 152750	0.0	False	21.43	15	15	STOP REMOTE	89.5665	32.85580110549927	538.0	460.0
0.1	20220818 152751	0.0	False	22.599	15	15	STOP REMOTE	89.5665	33.283451080322266	538.0	460.0
0.2	20220818 152751	0.0	False	22.599	15	15	STOP REMOTE	89.5665	33.875041007995605	538.0	460.0
0.2	20220818 152751	0.0	False	21.008	15	15	STOP REMOTE	89.5665	33.95460104942322	538.0	460.0
0.2	20220818 152752	0.0	False	22.995	15	15	STOP REMOTE	89.5665	34.59613609313965	538.0	460.0
0.2	20220818 152752	0.0	False	20.751	15	15	STOP REMOTE	89.5665	35.148229122161865	538.0	460.0
0.2	20220818 152753	0.0	False	22.472	15	15	STOP REMOTE	89.5665	35.72315216064453	538.0	460.0
0.2	20220818 152754	0.0	False	19.087	15	15	STOP REMOTE	89.5665	36.37890100479126	538.0	460.0
0.2	20220818 152754	0.0	False	18.161	15	15	STOP REMOTE	89.5665	37.021373987197876	538.0	460.0
0.2	20220818 152755	0.0	False	19.304	15	15	STOP REMOTE	89.5665	37.58651113510132	538.0	460.0
0.2	20220818 152756	0.0	False	21.232	15	15	STOP REMOTE	89.5665	38.261367082595825	538.0	460.0
0.2	20220818 152756	0.0	False	19.662	15	15	STOP REMOTE	89.5665	38.86307501792908	538.0	460.0
0.2	20220818 152757	0.0	False	23.804	15	15	STOP REMOTE	89.5665	39.476006269454956	538.0	460.0
0.2	20220818 152757	0.0	False	22.381	15	15	STOP REMOTE	89.5665	40.02983808517456	538.0	460.0
0.2	20220818 152758	0.0	False	20.212	15	15	STOP REMOTE	89.5665	40.72456502914429	538.0	460.0
0.2	20220818 152759	0.0	False	21.102	15	15	STOP REMOTE	89.5665	41.27964520454407	538.0	460.0
0.2	20220818 152759	0.0	False	22.381	15	15	STOP REMOTE	89.5665	41.80199122428894	538.0	460.0
0.1	20220818 152759	0.0	False	22.381	15	15	STOP REMOTE	89.5665	41.83808994293213	538.0	460.0
0.2	20220818 152800	0.0	False	22.381	15	15	STOP REMOTE	89.5665	42.279983043670654	538.0	460.0
0.2	20220818 152800	0.0	False	20.658	15	15	STOP REMOTE	89.5665	42.29562330245972	538.0	460.0
0.2	20220818 152800	0.0	False	20.531	15	15	STOP REMOTE	89.5665	42.903932094573975	538.0	460.0
0.2	20220818 152801	0.0	False	22.402	15	15	STOP REMOTE	89.5665	43.52755808830261	538.0	460.0
0.2	20220818 152802	0.0	False	23.444	15	15	STOP REMOTE	89.5665	44.20630192756653	538.0	460.0
0.2	20220818 152802	0.0	False	21.043	15	15	STOP REMOTE	89.5665	44.830756187438965	538.0	460.0
0.2	20220818 152803	0.0	False	24.53	15	15	STOP REMOTE	89.5665	45.275227308273315	538.0	460.0
0.1	20220818 152803	0.0	False	24.53	15	15	STOP REMOTE	89.5665	45.529470920562744	538.0	460.0
0.1	20220818 152803	0.0	False	21.877	15	15	STOP REMOTE	89.5665	45.82976508140564	538.0	460.0
0.2	20220818 152803	0.0	False	21.877	15	15	STOP REMOTE	89.5665	46.07302713394165	538.0	460.0
0.2	20220818 152804	0.0	False	19.084	15	15	STOP REMOTE	89.5665	46.38591909408569	538.0	460.0
0.2	20220818 152804	0.0	False	20.114	15	15	STOP REMOTE	89.5665	47.01669096946716	538.0	460.0
0.2	20220818 152805	0.0	False	22.306	15	15	STOP REMOTE	89.5665	47.616974115371704	538.0	460.0
0.1	20220818 152805	0.0	False	22.306	15	15	STOP REMOTE	89.5665	47.658154010772705	538.0	460.0
0.1	20220818 152806	0.0	False	20.346	15	15	STOP REMOTE	89.5665	48.21501898765564	538.0	460.0
