P_act	clock	flow	intensity	slit_em	slit_ex	status	vol	watch	wl_em	wl_ex
0.7	20220726 153550	0.0	15.502	15	15	RUN REMOTE	98.1745	1.1280710697174072	538.0	460.0
0.7	20220726 153550	0.0	17.195	15	15	RUN REMOTE	98.1745	1.6247189044952393	538.0	460.0
0.7	20220726 153551	0.0	16.476	15	15	RUN REMOTE	98.1745	2.1284990310668945	538.0	460.0
0.7	20220726 153551	0.00173	16.476	15	15	RUN REMOTE	98.1744	2.5719070434570312	538.0	460.0
0.7	20220726 153551	0.00173	16.704	15	15	RUN REMOTE	98.1744	2.6458330154418945	538.0	460.0
0.7	20220726 153552	0.0	16.704	15	15	RUN REMOTE	98.1744	3.2508461475372314	538.0	460.0
0.7	20220726 153552	0.0	15.635	15	15	RUN REMOTE	98.1744	3.2785801887512207	538.0	460.0
0.7	20220726 153553	0.0	16.472	15	15	RUN REMOTE	98.1744	3.9039111137390137	538.0	460.0
0.7	20220726 153553	0.0081	16.472	15	15	RUN REMOTE	98.1743	3.904147148132324	538.0	460.0
0.7	20220726 153553	0.0	16.472	15	15	RUN REMOTE	98.1743	4.255059003829956	538.0	460.0
0.7	20220726 153553	0.0	16.043	15	15	RUN REMOTE	98.1743	4.419721841812134	538.0	460.0
0.7	20220726 153554	0.0	15.973	15	15	RUN REMOTE	98.1743	4.999595880508423	538.0	460.0
0.7	20220726 153554	0.0	16.585	15	15	RUN REMOTE	98.1743	5.572561979293823	538.0	460.0
0.7	20220726 153555	0.0	15.681	15	15	RUN REMOTE	98.1743	6.060975074768066	538.0	460.0
0.7	20220726 153555	0.0	17.998	15	15	RUN REMOTE	98.1743	6.5404651165008545	538.0	460.0
0.7	20220726 153555	0.00115	17.998	15	15	RUN REMOTE	98.1743	6.722973108291626	538.0	460.0
0.7	20220726 153556	0.00115	16.862	15	15	RUN REMOTE	98.1743	7.104422092437744	538.0	460.0
0.7	20220726 153556	0.0	16.862	15	15	RUN REMOTE	98.1743	7.237852096557617	538.0	460.0
0.7	20220726 153556	0.0	15.234	15	15	RUN REMOTE	98.1743	7.515763998031616	538.0	460.0
0.7	20220726 153557	0.0	15.283	15	15	RUN REMOTE	98.1743	7.933267116546631	538.0	460.0
0.7	20220726 153557	0.0	16.32	15	15	RUN REMOTE	98.1743	8.41781210899353	538.0	460.0
0.7	20220726 153558	0.00579	16.32	15	15	RUN REMOTE	98.1743	8.780946016311646	538.0	460.0
0.7	20220726 153558	0.00579	15.638	15	15	RUN REMOTE	98.1743	8.809850931167603	538.0	460.0
0.7	20220726 153558	0.00579	16.126	15	15	RUN REMOTE	98.1743	9.358931064605713	538.0	460.0
0.7	20220726 153558	0.0	16.126	15	15	RUN REMOTE	98.1743	9.364929914474487	538.0	460.0
0.7	20220726 153559	0.00984	16.126	15	15	RUN REMOTE	98.1742	9.770801067352295	538.0	460.0
0.7	20220726 153559	0.00984	16.166	15	15	RUN REMOTE	98.1742	9.874052047729492	538.0	460.0
0.7	20220726 153559	0.00057	16.166	15	15	RUN REMOTE	98.1742	10.252283096313477	538.0	460.0
0.7	20220726 153559	0.00057	17.874	15	15	RUN REMOTE	98.1742	10.286697149276733	538.0	460.0
0.7	20220726 153600	0.00212	17.874	15	15	RUN REMOTE	98.1742	10.821850061416626	538.0	460.0
0.7	20220726 153600	0.00212	15.734	15	15	RUN REMOTE	98.1742	10.925940990447998	538.0	460.0
0.7	20220726 153600	0.00278	15.734	15	15	RUN REMOTE	98.1741	11.270371913909912	538.0	460.0
0.7	20220726 153600	0.00278	17.379	15	15	RUN REMOTE	98.1741	11.564170837402344	538.0	460.0
0.7	20220726 153601	0.00319	17.379	15	15	RUN REMOTE	98.1741	11.881876945495605	538.0	460.0
0.7	20220726 153601	0.00319	15.36	15	15	RUN REMOTE	98.1741	12.119886875152588	538.0	460.0
0.7	20220726 153601	0.00286	15.36	15	15	RUN REMOTE	98.1741	12.382899045944214	538.0	460.0
0.7	20220726 153601	0.00286	16.171	15	15	RUN REMOTE	98.1741	12.576292037963867	538.0	460.0
0.7	20220726 153602	0.00335	16.171	15	15	RUN REMOTE	False	12.99685287475586	538.0	460.0
0.7	20220726 153602	0.00335	16.204	15	15	RUN REMOTE	False	13.044312953948975	538.0	460.0
0.7	20220726 153602	0.00257	16.204	15	15	RUN REMOTE	False	13.412483930587769	538.0	460.0
0.7	20220726 153602	0.00257	15.676	15	15	RUN REMOTE	False	13.575554847717285	538.0	460.0
0.7	20220726 153603	0.00222	15.676	15	15	RUN REMOTE	False	13.967839002609253	538.0	460.0
0.7	20220726 153603	0.00222	17.015	15	15	RUN REMOTE	False	14.00426197052002	538.0	460.0
0.7	20220726 153603	0.00222	16.715	15	15	RUN REMOTE	False	14.388030052185059	538.0	460.0
0.7	20220726 153603	0.00257	16.715	15	15	RUN REMOTE	False	14.42917799949646	538.0	460.0
0.7	20220726 153604	0.00257	16.299	15	15	RUN REMOTE	False	14.785629034042358	538.0	460.0
0.7	20220726 153604	0.00257	17.28	15	15	RUN REMOTE	False	15.164299011230469	538.0	460.0
0.7	20220726 153604	0.00449	17.28	15	15	RUN REMOTE	98.1738	15.240020990371704	538.0	460.0
0.7	20220726 153604	0.00474	16.11	15	15	RUN REMOTE	98.1738	15.569056987762451	538.0	460.0
0.7	20220726 153605	0.00414	16.667	15	15	RUN REMOTE	98.1738	16.009615898132324	538.0	460.0
0.7	20220726 153605	0.00414	15.618	15	15	RUN REMOTE	98.1738	16.52067494392395	538.0	460.0
0.7	20220726 153605	0.00356	15.618	15	15	RUN REMOTE	98.1738	16.58530282974243	538.0	460.0
0.7	20220726 153606	0.00356	16.239	15	15	RUN REMOTE	98.1738	16.89359998703003	538.0	460.0
0.7	20220726 153606	0.00301	16.239	15	15	RUN REMOTE	98.1738	17.155296802520752	538.0	460.0
0.7	20220726 153606	0.00301	16.102	15	15	RUN REMOTE	98.1738	17.31659984588623	538.0	460.0
0.7	20220726 153606	0.00325	16.102	15	15	RUN REMOTE	98.1738	17.72209596633911	538.0	460.0
0.7	20220726 153607	0.00325	15.649	15	15	RUN REMOTE	98.1738	17.790339946746826	538.0	460.0
0.7	20220726 153607	0.00328	15.649	15	15	RUN REMOTE	98.1737	18.33375096321106	538.0	460.0
0.7	20220726 153607	0.00328	18.257	15	15	RUN REMOTE	98.1737	18.36189603805542	538.0	460.0
0.7	20220726 153608	0.00328	15.97	15	15	RUN REMOTE	98.1737	18.981087923049927	538.0	460.0
0.7	20220726 153608	0.0028	15.97	15	15	RUN REMOTE	98.1737	19.011742115020752	538.0	460.0
0.7	20220726 153608	0.0028	15.61	15	15	RUN REMOTE	98.1737	19.411250114440918	538.0	460.0
0.7	20220726 153608	0.00197	15.61	15	15	RUN REMOTE	98.1737	19.65813899040222	538.0	460.0
0.7	20220726 153609	0.00197	17.025	15	15	RUN REMOTE	98.1737	19.83005404472351	538.0	460.0
0.7	20220726 153609	0.00165	17.025	15	15	RUN REMOTE	98.1737	20.150597095489502	538.0	460.0
0.7	20220726 153609	0.00165	17.439	15	15	RUN REMOTE	98.1737	20.431336164474487	538.0	460.0
0.7	20220726 153610	0.00145	17.439	15	15	RUN REMOTE	98.1737	20.8073570728302	538.0	460.0
0.7	20220726 153610	0.00145	16.115	15	15	RUN REMOTE	98.1737	20.910505056381226	538.0	460.0
0.7	20220726 153610	0.00119	16.115	15	15	RUN REMOTE	98.1737	21.222618103027344	538.0	460.0
0.7	20220726 153610	0.00119	16.341	15	15	RUN REMOTE	98.1737	21.363375902175903	538.0	460.0
0.7	20220726 153610	0.00161	16.341	15	15	RUN REMOTE	98.1737	21.671278953552246	538.0	460.0
0.7	20220726 153611	0.00161	18.43	15	15	RUN REMOTE	98.1737	21.804863929748535	538.0	460.0
0.7	20220726 153611	0.00357	18.43	15	15	RUN REMOTE	98.1736	22.30315613746643	538.0	460.0
0.7	20220726 153611	0.00357	14.143	15	15	RUN REMOTE	98.1736	22.402318954467773	538.0	460.0
0.7	20220726 153612	0.00398	14.143	15	15	RUN REMOTE	98.1735	22.79078698158264	538.0	460.0
0.7	20220726 153612	0.00398	16.08	15	15	RUN REMOTE	98.1735	22.981876134872437	538.0	460.0
0.7	20220726 153612	0.00349	16.08	15	15	RUN REMOTE	98.1735	23.33834409713745	538.0	460.0
0.7	20220726 153612	0.00349	16.451	15	15	RUN REMOTE	98.1735	23.549309015274048	538.0	460.0
0.7	20220726 153613	0.00295	16.451	15	15	RUN REMOTE	98.1735	23.922732830047607	538.0	460.0
0.7	20220726 153613	0.00295	15.986	15	15	RUN REMOTE	98.1735	24.00855302810669	538.0	460.0
0.7	20220726 153613	0.00302	15.986	15	15	RUN REMOTE	98.1735	24.329727172851562	538.0	460.0
0.7	20220726 153613	0.00302	16.081	15	15	RUN REMOTE	98.1735	24.498492002487183	538.0	460.0
0.7	20220726 153614	0.00252	16.081	15	15	RUN REMOTE	98.1735	24.799772024154663	538.0	460.0
0.7	20220726 153614	0.00252	14.909	15	15	RUN REMOTE	98.1735	25.042760133743286	538.0	460.0
0.7	20220726 153614	0.00209	14.909	15	15	RUN REMOTE	98.1735	25.33494997024536	538.0	460.0
0.7	20220726 153614	0.00209	15.66	15	15	RUN REMOTE	98.1735	25.571821928024292	538.0	460.0
0.7	20220726 153615	0.00258	15.66	15	15	RUN REMOTE	98.1734	25.792819023132324	538.0	460.0
0.7	20220726 153615	0.00258	16.693	15	15	RUN REMOTE	98.1734	26.018160104751587	538.0	460.0
0.7	20220726 153615	0.00258	16.693	15	15	RUN REMOTE	98.1733	26.267565965652466	538.0	460.0
0.7	20220726 153615	0.00258	14.789	15	15	RUN REMOTE	98.1733	26.44254207611084	538.0	460.0
0.7	20220726 153615	0.00449	14.789	15	15	RUN REMOTE	98.1733	26.705647945404053	538.0	460.0
0.7	20220726 153616	0.00449	15.117	15	15	RUN REMOTE	98.1733	26.939529180526733	538.0	460.0
0.7	20220726 153616	0.00388	15.117	15	15	RUN REMOTE	98.1733	27.243479013442993	538.0	460.0
0.7	20220726 153616	0.00388	17.044	15	15	RUN REMOTE	98.1733	27.352969884872437	538.0	460.0
0.7	20220726 153616	0.00355	17.044	15	15	RUN REMOTE	98.1733	27.654626846313477	538.0	460.0
0.7	20220726 153617	0.00355	17.37	15	15	RUN REMOTE	98.1733	27.80120587348938	538.0	460.0
0.7	20220726 153617	0.00325	17.37	15	15	RUN REMOTE	98.1733	28.14268708229065	538.0	460.0
0.7	20220726 153617	0.00325	15.134	15	15	RUN REMOTE	98.1733	28.364301919937134	538.0	460.0
0.7	20220726 153618	0.00275	15.134	15	15	RUN REMOTE	98.1733	28.757506847381592	538.0	460.0
0.7	20220726 153618	0.00275	15.401	15	15	RUN REMOTE	98.1733	28.966838836669922	538.0	460.0
0.7	20220726 153618	0.00228	15.401	15	15	RUN REMOTE	98.1732	29.398333072662354	538.0	460.0
0.7	20220726 153618	0.00228	17.283	15	15	RUN REMOTE	98.1732	29.48641085624695	538.0	460.0
0.7	20220726 153619	0.00228	15.09	15	15	RUN REMOTE	98.1732	30.01442003250122	538.0	460.0
0.7	20220726 153619	0.00228	16.29	15	15	RUN REMOTE	98.1732	30.57878589630127	538.0	460.0
0.7	20220726 153619	0.00187	16.29	15	15	RUN REMOTE	98.1732	30.717108011245728	538.0	460.0
0.7	20220726 153620	0.00187	16.71	15	15	RUN REMOTE	98.1732	31.05563497543335	538.0	460.0
0.7	20220726 153620	0.00165	16.71	15	15	RUN REMOTE	98.1732	31.180938959121704	538.0	460.0
0.7	20220726 153620	0.00165	15.533	15	15	RUN REMOTE	98.1732	31.427361011505127	538.0	460.0
0.7	20220726 153620	0.00144	15.533	15	15	RUN REMOTE	98.1732	31.592854976654053	538.0	460.0
0.7	20220726 153621	0.00144	16.0	15	15	RUN REMOTE	98.1732	31.813119888305664	538.0	460.0
0.7	20220726 153621	0.00108	16.0	15	15	RUN REMOTE	98.1732	31.967476844787598	538.0	460.0
0.7	20220726 153621	0.00108	16.445	15	15	RUN REMOTE	98.1732	32.22345805168152	538.0	460.0
0.7	20220726 153621	0.00108	16.432	15	15	RUN REMOTE	98.1732	32.70672392845154	538.0	460.0
0.7	20220726 153622	0.00108	16.022	15	15	RUN REMOTE	98.1732	33.203166007995605	538.0	460.0
0.7	20220726 153622	0.00149	16.022	15	15	RUN REMOTE	98.1732	33.474968910217285	538.0	460.0
0.7	20220726 153622	0.00149	16.342	15	15	RUN REMOTE	98.1732	33.60063409805298	538.0	460.0
0.7	20220726 153623	0.00129	16.342	15	15	RUN REMOTE	98.1732	33.8921058177948	538.0	460.0
0.7	20220726 153623	0.00129	16.972	15	15	RUN REMOTE	98.1732	34.06257605552673	538.0	460.0
