P_act	clock	flow	intensity	slit_em	slit_ex	status	vol	watch	wl_em	wl_ex
0.7	20220726 155855	0.0	15.285	15	15	RUN REMOTE	96.2958	0.9441969394683838	538.0	460.0
0.7	20220726 155856	0.0	16.919	15	15	RUN REMOTE	96.2958	1.453721046447754	538.0	460.0
0.7	20220726 155856	0.0	17.968	15	15	RUN REMOTE	96.2958	1.9017229080200195	538.0	460.0
0.7	20220726 155856	0.00289	17.968	15	15	RUN REMOTE	96.2958	2.0186350345611572	538.0	460.0
0.7	20220726 155857	0.00289	17.236	15	15	RUN REMOTE	96.2958	2.3526861667633057	538.0	460.0
0.7	20220726 155857	0.00695	17.236	15	15	RUN REMOTE	96.2957	2.5162150859832764	538.0	460.0
0.7	20220726 155857	0.00695	17.542	15	15	RUN REMOTE	96.2957	2.92033314704895	538.0	460.0
0.7	20220726 155858	0.00521	17.542	15	15	RUN REMOTE	96.2957	3.218841075897217	538.0	460.0
0.7	20220726 155858	0.00521	18.196	15	15	RUN REMOTE	96.2957	3.560720920562744	538.0	460.0
0.7	20220726 155858	0.00521	16.414	15	15	RUN REMOTE	96.2957	3.98307204246521	538.0	460.0
0.7	20220726 155858	0.00057	16.414	15	15	RUN REMOTE	96.2957	4.005706071853638	538.0	460.0
0.7	20220726 155859	0.00057	17.471	15	15	RUN REMOTE	96.2957	4.408895969390869	538.0	460.0
0.7	20220726 155859	0.02432	17.471	15	15	RUN REMOTE	96.2955	4.6980931758880615	538.0	460.0
0.7	20220726 155859	0.02432	17.634	15	15	RUN REMOTE	96.2955	4.891809940338135	538.0	460.0
0.7	20220726 155900	0.01679	17.634	15	15	RUN REMOTE	96.2953	5.157160043716431	538.0	460.0
0.7	20220726 155900	0.01679	16.629	15	15	RUN REMOTE	96.2953	5.355142831802368	538.0	460.0
0.7	20220726 155900	0.01853	16.629	15	15	RUN REMOTE	96.2952	5.929707050323486	538.0	460.0
0.7	20220726 155900	0.01853	16.286	15	15	RUN REMOTE	96.2952	5.929908990859985	538.0	460.0
0.7	20220726 155901	0.01853	16.873	15	15	RUN REMOTE	96.2952	6.33016300201416	538.0	460.0
