P_act	clock	flow	intensity	slit_em	slit_ex	status	vol	watch	wl_em	wl_ex
0.2	20220810 144008	0.1529	17.611	15	15	RUN REMOTE	97.61	0.9586660861968994	538.0	460.0
0.3	20220810 144008	0.22819	17.611	15	15	RUN REMOTE	97.6075	1.2371079921722412	538.0	460.0
0.3	20220810 144008	0.22819	16.825	15	15	RUN REMOTE	97.6075	1.4367249011993408	538.0	460.0
0.3	20220810 144009	0.24962	16.825	15	15	RUN REMOTE	97.6051	1.901108980178833	538.0	460.0
0.3	20220810 144009	0.24962	16.012	15	15	RUN REMOTE	97.6051	2.0116827487945557	538.0	460.0
0.3	20220810 144009	0.24731	16.012	15	15	RUN REMOTE	97.6022	2.453840970993042	538.0	460.0
0.3	20220810 144010	0.24731	17.05	15	15	RUN REMOTE	97.6022	2.5170979499816895	538.0	460.0
0.3	20220810 144010	0.24731	17.213	15	15	RUN REMOTE	97.6022	3.063234806060791	538.0	460.0
0.1	20220810 144010	0.24152	17.213	15	15	RUN REMOTE	97.6	3.0888519287109375	538.0	460.0
0.1	20220810 144011	0.24152	16.128	15	15	RUN REMOTE	97.6	3.581428050994873	538.0	460.0
0.3	20220810 144011	0.24152	16.128	15	15	RUN REMOTE	97.5972	3.5881617069244385	538.0	460.0
0.3	20220810 144011	0.24152	16.634	15	15	RUN REMOTE	97.5972	4.073487997055054	538.0	460.0
0.2	20220810 144011	0.25947	16.634	15	15	RUN REMOTE	97.5951	4.088282823562622	538.0	460.0
0.2	20220810 144012	0.25947	16.66	15	15	RUN REMOTE	97.5951	4.6157708168029785	538.0	460.0
0.3	20220810 144012	0.23457	16.66	15	15	RUN REMOTE	97.5929	4.73417592048645	538.0	460.0
0.3	20220810 144012	0.23457	18.123	15	15	RUN REMOTE	97.5929	5.2433319091796875	538.0	460.0
0.2	20220810 144012	0.23225	18.123	15	15	RUN REMOTE	97.5904	5.29029393196106	538.0	460.0
0.3	20220810 144013	0.25078	18.38	15	15	RUN REMOTE	97.5882	5.629651069641113	538.0	460.0
0.2	20220810 144013	0.25078	18.38	15	15	RUN REMOTE	97.5868	5.956521034240723	538.0	460.0
0.2	20220810 144013	0.25078	16.771	15	15	RUN REMOTE	97.5868	6.013094902038574	538.0	460.0
0.3	20220810 144013	0.25136	16.771	15	15	RUN REMOTE	97.5853	6.353500843048096	538.0	460.0
0.3	20220810 144013	0.25136	18.094	15	15	RUN REMOTE	97.5853	6.469011068344116	538.0	460.0
0.2	20220810 144014	0.25368	18.094	15	15	RUN REMOTE	97.5836	6.901007890701294	538.0	460.0
0.2	20220810 144014	0.25368	18.17	15	15	RUN REMOTE	97.5836	6.933273792266846	538.0	460.0
0.2	20220810 144014	0.25368	17.562	15	15	RUN REMOTE	97.5836	7.499783039093018	538.0	460.0
0.3	20220810 144015	0.24905	17.562	15	15	RUN REMOTE	97.5815	7.76768684387207	538.0	460.0
0.3	20220810 144015	0.24905	17.011	15	15	RUN REMOTE	97.5815	8.04588794708252	538.0	460.0
0.3	20220810 144016	0.22588	17.011	15	15	RUN REMOTE	97.578	8.519711971282959	538.0	460.0
0.3	20220810 144016	0.22588	17.032	15	15	RUN REMOTE	97.578	8.621795892715454	538.0	460.0
0.3	20220810 144016	0.22588	17.587	15	15	RUN REMOTE	97.578	9.07300090789795	538.0	460.0
0.3	20220810 144016	0.25368	17.587	15	15	RUN REMOTE	97.5751	9.143829107284546	538.0	460.0
0.3	20220810 144016	0.25368	16.589	15	15	RUN REMOTE	97.5751	9.45376992225647	538.0	460.0
0.3	20220810 144017	0.22472	16.589	15	15	RUN REMOTE	97.5727	9.850096940994263	538.0	460.0
0.3	20220810 144017	0.22472	15.949	15	15	RUN REMOTE	97.5727	10.032236814498901	538.0	460.0
0.3	20220810 144017	0.22356	15.949	15	15	RUN REMOTE	97.57	10.419297695159912	538.0	460.0
0.3	20220810 144018	0.22356	17.256	15	15	RUN REMOTE	97.57	10.620994806289673	538.0	460.0
0.7	20220810 144018	0.23451	17.256	15	15	RUN REMOTE	97.568	11.18973970413208	538.0	460.0
0.7	20220810 144018	0.23451	17.872	15	15	RUN REMOTE	97.568	11.218545913696289	538.0	460.0
0.7	20220810 144019	0.23451	17.537	15	15	RUN REMOTE	97.568	11.830774068832397	538.0	460.0
0.7	20220810 144019	0.2255	17.537	15	15	RUN REMOTE	97.5653	11.95203685760498	538.0	460.0
0.7	20220810 144019	0.2255	16.353	15	15	RUN REMOTE	97.5653	12.360702991485596	538.0	460.0
0.3	20220810 144020	0.2182	16.353	15	15	RUN REMOTE	97.5631	12.689327955245972	538.0	460.0
0.3	20220810 144020	0.2182	17.234	15	15	RUN REMOTE	97.5631	12.959437847137451	538.0	460.0
0.3	20220810 144020	0.2182	18.307	15	15	RUN REMOTE	97.5631	13.457729816436768	538.0	460.0
0.7	20220810 144021	0.20849	18.307	15	15	RUN REMOTE	97.5607	13.564740896224976	538.0	460.0
0.7	20220810 144021	0.20849	16.105	15	15	RUN REMOTE	97.5607	13.995150804519653	538.0	460.0
0.7	20220810 144021	0.19316	16.105	15	15	RUN REMOTE	97.5585	14.260164976119995	538.0	460.0
0.7	20220810 144022	0.19316	16.655	15	15	RUN REMOTE	97.5585	14.68481993675232	538.0	460.0
0.7	20220810 144022	0.19316	17.122	15	15	RUN REMOTE	97.5585	15.203902959823608	538.0	460.0
0.7	20220810 144022	0.18809	17.122	15	15	RUN REMOTE	97.5566	15.27973985671997	538.0	460.0
0.7	20220810 144023	0.18809	16.508	15	15	RUN REMOTE	97.5566	15.791199922561646	538.0	460.0
0.7	20220810 144023	0.16751	16.508	15	15	RUN REMOTE	97.5546	16.23778009414673	538.0	460.0
0.7	20220810 144023	0.16751	18.856	15	15	RUN REMOTE	97.5546	16.394325017929077	538.0	460.0
0.7	20220810 144024	0.16751	17.192	15	15	RUN REMOTE	97.5546	17.01910090446472	538.0	460.0
0.7	20220810 144024	0.15027	17.192	15	15	RUN REMOTE	97.5528	17.025863885879517	538.0	460.0
0.7	20220810 144025	0.15027	15.304	15	15	RUN REMOTE	97.5528	17.703789949417114	538.0	460.0
0.7	20220810 144025	0.13514	15.304	15	15	RUN REMOTE	97.5515	18.00996685028076	538.0	460.0
0.7	20220810 144025	0.13514	17.029	15	15	RUN REMOTE	97.5515	18.356693744659424	538.0	460.0
0.7	20220810 144026	0.12627	17.029	15	15	RUN REMOTE	97.5498	18.737562894821167	538.0	460.0
0.7	20220810 144026	0.12627	17.457	15	15	RUN REMOTE	97.5498	18.88446807861328	538.0	460.0
0.7	20220810 144026	0.12276	17.457	15	15	RUN REMOTE	97.5484	19.23260498046875	538.0	460.0
0.7	20220810 144026	0.12276	16.769	15	15	RUN REMOTE	97.5484	19.35460376739502	538.0	460.0
0.7	20220810 144027	0.11593	16.769	15	15	RUN REMOTE	97.5477	19.955827951431274	538.0	460.0
0.7	20220810 144027	0.11593	17.208	15	15	RUN REMOTE	97.5477	19.98601984977722	538.0	460.0
0.7	20220810 144028	0.11593	15.961	15	15	RUN REMOTE	97.5477	20.521153688430786	538.0	460.0
0.7	20220810 144028	0.11188	15.961	15	15	RUN REMOTE	97.5466	20.599268913269043	538.0	460.0
0.7	20220810 144028	0.11188	17.859	15	15	RUN REMOTE	97.5466	21.18891978263855	538.0	460.0
