P_act	clock	flow	intensity	slit_em	slit_ex	status	vol	watch	wl_em	wl_ex
1.1	20220726 093204	-0.03359	15.258	15	15	RUN REMOTE	99.0284	1.0531811714172363	538.0	460.0
0.7	20220726 093204	-0.21835	15.258	15	15	RUN REMOTE	99.0311	1.4344570636749268	538.0	460.0
0.7	20220726 093204	-0.21835	15.131	15	15	RUN REMOTE	99.0311	1.461318016052246	538.0	460.0
0.7	20220726 093205	-0.21835	15.377	15	15	RUN REMOTE	99.0311	1.9719510078430176	538.0	460.0
0.7	20220726 093205	-0.17375	15.377	15	15	RUN REMOTE	99.0331	2.1633682250976562	538.0	460.0
0.7	20220726 093206	-0.17375	16.867	15	15	RUN REMOTE	99.0331	2.5489730834960938	538.0	460.0
0.7	20220726 093206	-0.15811	16.867	15	15	RUN REMOTE	99.035	2.7928459644317627	538.0	460.0
0.7	20220726 093206	-0.15811	14.944	15	15	RUN REMOTE	99.035	3.0023012161254883	538.0	460.0
0.7	20220726 093206	-0.13321	14.944	15	15	RUN REMOTE	99.0364	3.43506121635437	538.0	460.0
0.7	20220726 093207	-0.13321	16.496	15	15	RUN REMOTE	99.0364	3.567803144454956	538.0	460.0
0.7	20220726 093207	-0.13321	15.31	15	15	RUN REMOTE	99.0364	4.015804052352905	538.0	460.0
0.7	20220726 093207	-0.03127	15.31	15	15	RUN REMOTE	99.037	4.0276782512664795	538.0	460.0
0.7	20220726 093207	-0.01332	15.31	15	15	RUN REMOTE	99.0372	4.437466144561768	538.0	460.0
0.7	20220726 093207	-0.01332	16.424	15	15	RUN REMOTE	99.0372	4.506524085998535	538.0	460.0
0.7	20220726 093208	-0.03764	16.424	15	15	RUN REMOTE	99.0374	4.810356140136719	538.0	460.0
0.7	20220726 093208	-0.03764	16.413	15	15	RUN REMOTE	99.0374	4.914402008056641	538.0	460.0
0.7	20220726 093208	-0.03764	16.413	15	15	RUN REMOTE	99.0376	5.250409126281738	538.0	460.0
0.7	20220726 093208	-0.03764	16.719	15	15	RUN REMOTE	99.0376	5.4429450035095215	538.0	460.0
0.7	20220726 093209	-0.03417	16.719	15	15	RUN REMOTE	99.0379	5.989278078079224	538.0	460.0
0.7	20220726 093209	-0.03417	16.117	15	15	RUN REMOTE	99.0379	6.011384010314941	538.0	460.0
0.7	20220726 093210	-0.02895	16.117	15	15	RUN REMOTE	99.0382	6.621930122375488	538.0	460.0
0.7	20220726 093210	-0.02895	16.791	15	15	RUN REMOTE	99.0382	6.643954038619995	538.0	460.0
0.7	20220726 093210	-0.02895	16.054	15	15	RUN REMOTE	99.0382	7.145629167556763	538.0	460.0
0.7	20220726 093210	0.0	16.054	15	15	RUN REMOTE	99.0382	7.296067953109741	538.0	460.0
0.7	20220726 093211	0.0	15.302	15	15	RUN REMOTE	99.0382	7.621131896972656	538.0	460.0
0.7	20220726 093211	-0.00057	15.302	15	15	RUN REMOTE	99.0382	8.016881227493286	538.0	460.0
0.7	20220726 093211	-0.00057	15.788	15	15	RUN REMOTE	99.0382	8.192194938659668	538.0	460.0
0.7	20220726 093212	0.0	15.788	15	15	RUN REMOTE	99.0382	8.70464825630188	538.0	460.0
0.7	20220726 093212	0.0	15.808	15	15	RUN REMOTE	99.0382	8.72547698020935	538.0	460.0
0.7	20220726 093212	0.0	16.157	15	15	RUN REMOTE	99.0382	9.276852130889893	538.0	460.0
0.7	20220726 093213	0.0	14.756	15	15	RUN REMOTE	99.0382	9.866666316986084	538.0	460.0
0.7	20220726 093213	0.0	15.237	15	15	RUN REMOTE	99.0382	10.33150315284729	538.0	460.0
0.7	20220726 093214	-0.0156	15.237	15	15	RUN REMOTE	99.0382	10.665716171264648	538.0	460.0
0.7	20220726 093214	-0.0156	16.551	15	15	RUN REMOTE	99.0382	10.925680160522461	538.0	460.0
0.7	20220726 093214	-0.01195	16.551	15	15	RUN REMOTE	99.0382	11.326383113861084	538.0	460.0
0.7	20220726 093214	-0.01195	15.06	15	15	RUN REMOTE	99.0382	11.34847617149353	538.0	460.0
0.7	20220726 093215	-0.01195	16.891	15	15	RUN REMOTE	99.0382	11.733261108398438	538.0	460.0
