P_act	clock	flow	inj	intensity	slit_em	slit_ex	status	vol	watch	wl_em	wl_ex
0.1	20220817 142926	0.0	False	26.728	15	15	STOP REMOTE	97.8531	24.420620918273926	538.0	460.0
0.1	20220817 142927	0.0	False	27.246	15	15	STOP REMOTE	97.8531	24.85032892227173	538.0	460.0
0.0	20220817 142927	0.0	False	28.544	15	15	STOP REMOTE	97.8531	25.36222815513611	538.0	460.0
0.1	20220817 142928	0.0	False	28.544	15	15	STOP REMOTE	97.8531	25.73204803466797	538.0	460.0
0.1	20220817 142928	0.0	False	28.166	15	15	STOP REMOTE	97.8531	25.812984943389893	538.0	460.0
0.0	20220817 142928	0.0	False	28.166	15	15	STOP REMOTE	97.8531	26.111171007156372	538.0	460.0
0.0	20220817 142928	0.0	False	28.03	15	15	STOP REMOTE	97.8531	26.25055718421936	538.0	460.0
-0.1	20220817 142928	0.0	False	28.03	15	15	STOP REMOTE	97.8531	26.542459964752197	538.0	460.0
-0.1	20220817 142928	0.0	False	26.319	15	15	STOP REMOTE	97.8531	26.67161798477173	538.0	460.0
-0.0	20220817 142929	0.0	False	26.319	15	15	STOP REMOTE	97.8531	26.97143316268921	538.0	460.0
-0.0	20220817 142929	0.0	False	29.382	15	15	STOP REMOTE	97.8531	27.134164810180664	538.0	460.0
0.0	20220817 142929	0.0	False	25.569	15	15	STOP REMOTE	97.8531	27.57207703590393	538.0	460.0
0.0	20220817 142930	0.0	False	28.009	15	15	STOP REMOTE	97.8531	28.02249503135681	538.0	460.0
0.1	20220817 142930	0.0	False	28.009	15	15	STOP REMOTE	97.8531	28.31913995742798	538.0	460.0
0.1	20220817 142930	0.0	False	25.801	15	15	STOP REMOTE	97.8531	28.39249086380005	538.0	460.0
0.1	20220817 142931	0.0	False	25.581	15	15	STOP REMOTE	97.8531	28.790388107299805	538.0	460.0
0.1	20220817 142931	0.0	False	26.794	15	15	STOP REMOTE	97.8531	29.23630404472351	538.0	460.0
0.1	20220817 142931	0.0	False	26.59	15	15	STOP REMOTE	97.8531	29.661207914352417	538.0	460.0
0.0	20220817 142932	0.0	False	26.59	15	15	STOP REMOTE	97.8531	29.804778814315796	538.0	460.0
0.0	20220817 142932	0.0	False	27.819	15	15	STOP REMOTE	97.8531	30.136920928955078	538.0	460.0
0.1	20220817 142932	0.0	False	27.819	15	15	STOP REMOTE	97.8531	30.267998218536377	538.0	460.0
0.1	20220817 142932	0.0	False	26.979	15	15	STOP REMOTE	97.8531	30.58329200744629	538.0	460.0
0.1	20220817 142933	0.0	False	25.948	15	15	STOP REMOTE	97.8531	31.038733959197998	538.0	460.0
0.1	20220817 142933	0.0	False	29.436	15	15	STOP REMOTE	97.8531	31.53486204147339	538.0	460.0
0.1	20220817 142934	0.0	False	25.719	15	15	STOP REMOTE	97.8531	31.94249701499939	538.0	460.0
0.0	20220817 142934	0.0	False	25.719	15	15	STOP REMOTE	97.8531	32.28276014328003	538.0	460.0
0.0	20220817 142934	0.0	False	25.731	15	15	STOP REMOTE	97.8531	32.362730979919434	538.0	460.0
0.1	20220817 142934	0.0	False	25.731	15	15	STOP REMOTE	97.8531	32.70462512969971	538.0	460.0
0.1	20220817 142935	0.0	False	26.934	15	15	STOP REMOTE	97.8531	32.82023596763611	538.0	460.0
0.1	20220817 142935	0.0	False	25.072	15	15	STOP REMOTE	97.8531	33.22423791885376	538.0	460.0
0.1	20220817 142935	0.0	False	26.255	15	15	STOP REMOTE	97.8531	33.63047480583191	538.0	460.0
0.1	20220817 142936	0.0	False	26.093	15	15	STOP REMOTE	97.8531	34.09872508049011	538.0	460.0
0.1	20220817 142936	0.0	False	26.159	15	15	STOP REMOTE	97.8531	34.563016176223755	538.0	460.0
0.1	20220817 142937	0.0	False	22.627	15	15	STOP REMOTE	97.8531	34.92906594276428	538.0	460.0
0.1	20220817 142937	0.0	False	24.591	15	15	STOP REMOTE	97.8531	35.34552001953125	538.0	460.0
0.0	20220817 142937	0.0	False	24.591	15	15	STOP REMOTE	97.8531	35.53343605995178	538.0	460.0
0.0	20220817 142938	0.0	False	23.801	15	15	STOP REMOTE	97.8531	35.743167877197266	538.0	460.0
0.0	20220817 142938	0.0	False	26.331	15	15	STOP REMOTE	97.8531	36.125832080841064	538.0	460.0
0.1	20220817 142938	0.0	False	26.331	15	15	STOP REMOTE	97.8531	36.247365951538086	538.0	460.0
0.1	20220817 142938	0.0	False	27.567	15	15	STOP REMOTE	97.8531	36.58704710006714	538.0	460.0
0.0	20220817 142938	0.0	False	27.567	15	15	STOP REMOTE	97.8531	36.640503883361816	538.0	460.0
0.1	20220817 142939	0.0	False	27.567	15	15	STOP REMOTE	97.8531	37.03234601020813	538.0	460.0
0.1	20220817 142939	0.0	False	28.031	15	15	STOP REMOTE	97.8531	37.05473184585571	538.0	460.0
0.1	20220817 142939	0.0	False	28.649	15	15	STOP REMOTE	97.8531	37.49996900558472	538.0	460.0
-0.0	20220817 142940	0.0	False	28.649	15	15	STOP REMOTE	97.8531	37.793689012527466	538.0	460.0
-0.0	20220817 142940	0.0	False	26.793	15	15	STOP REMOTE	97.8531	37.945313930511475	538.0	460.0
0.0	20220817 142940	0.0	False	25.637	15	15	STOP REMOTE	97.8531	38.33349800109863	538.0	460.0
0.1	20220817 142941	0.0	False	25.637	15	15	STOP REMOTE	97.8531	38.72279214859009	538.0	460.0
0.1	20220817 142941	0.0	False	25.001	15	15	STOP REMOTE	97.8531	38.80595803260803	538.0	460.0
0.0	20220817 142941	0.0	False	25.001	15	15	STOP REMOTE	97.8531	39.07326292991638	538.0	460.0
0.0	20220817 142941	0.0	False	27.333	15	15	STOP REMOTE	97.8531	39.22280788421631	538.0	460.0
0.1	20220817 142941	0.0	False	27.333	15	15	STOP REMOTE	97.8531	39.35448408126831	538.0	460.0
0.1	20220817 142942	0.0	False	25.511	15	15	STOP REMOTE	97.8531	39.75571799278259	538.0	460.0
0.1	20220817 142942	0.0	False	27.263	15	15	STOP REMOTE	97.8531	40.18052792549133	538.0	460.0
0.1	20220817 142942	0.0	False	27.568	15	15	STOP REMOTE	97.8531	40.553122997283936	538.0	460.0
0.1	20220817 142943	0.0	False	26.314	15	15	STOP REMOTE	97.8531	40.939329862594604	538.0	460.0
0.1	20220817 142943	0.0	False	26.734	15	15	STOP REMOTE	97.8531	41.33596706390381	538.0	460.0
0.1	20220817 142944	0.0	False	27.359	15	15	STOP REMOTE	97.8531	41.761420011520386	538.0	460.0
0.1	20220817 142944	0.0	False	26.295	15	15	STOP REMOTE	97.8531	42.21620011329651	538.0	460.0
0.1	20220817 142944	0.0	False	27.125	15	15	STOP REMOTE	97.8531	42.60877823829651	538.0	460.0
0.1	20220817 142945	0.0	False	27.132	15	15	STOP REMOTE	97.8531	43.02313995361328	538.0	460.0
0.1	20220817 142945	0.0	False	27.849	15	15	STOP REMOTE	97.8531	43.62798810005188	538.0	460.0
0.0	20220817 142945	0.0	False	27.849	15	15	STOP REMOTE	97.8531	43.65968298912048	538.0	460.0
0.0	20220817 142946	0.0	False	25.449	15	15	STOP REMOTE	97.8531	44.09441614151001	538.0	460.0
0.0	20220817 142946	0.0	False	25.837	15	15	STOP REMOTE	97.8531	44.50386714935303	538.0	460.0
0.1	20220817 142947	0.0	False	25.837	15	15	STOP REMOTE	97.8531	44.886749029159546	538.0	460.0
0.1	20220817 142947	0.0	False	24.789	15	15	STOP REMOTE	97.8531	44.90293908119202	538.0	460.0
0.0	20220817 142947	0.0	False	24.789	15	15	STOP REMOTE	97.8531	45.286571979522705	538.0	460.0
0.0	20220817 142947	0.0	False	26.739	15	15	STOP REMOTE	97.8531	45.30677604675293	538.0	460.0
0.0	20220817 142947	0.0	False	30.134	15	15	STOP REMOTE	97.8531	45.6875638961792	538.0	460.0
0.1	20220817 142948	0.0	False	30.134	15	15	STOP REMOTE	97.8531	45.72154784202576	538.0	460.0
0.1	20220817 142948	0.0	False	27.546	15	15	STOP REMOTE	97.8531	46.176974058151245	538.0	460.0
0.0	20220817 142948	0.0	False	27.546	15	15	STOP REMOTE	97.8531	46.46858501434326	538.0	460.0
0.0	20220817 142948	0.0	False	24.677	15	15	STOP REMOTE	97.8531	46.6208610534668	538.0	460.0
0.1	20220817 142949	0.0	False	24.677	15	15	STOP REMOTE	97.8531	46.83839702606201	538.0	460.0
0.1	20220817 142949	0.0	False	26.555	15	15	STOP REMOTE	97.8531	47.07569599151611	538.0	460.0
0.0	20220817 142949	0.0	False	26.555	15	15	STOP REMOTE	97.8531	47.21313714981079	538.0	460.0
0.0	20220817 142949	0.0	False	24.408	15	15	STOP REMOTE	97.8531	47.51903700828552	538.0	460.0
0.0	20220817 142950	0.0	False	27.609	15	15	STOP REMOTE	97.8531	47.887490034103394	538.0	460.0
0.1	20220817 142950	0.0	False	27.609	15	15	STOP REMOTE	97.8531	48.3321270942688	538.0	460.0
