P_act	clock	flow	intensity	slit_em	slit_ex	status	vol	watch	wl_em	wl_ex
1.4	20220725 213508	-0.37531	16.495	15	15	RUN REMOTE	100.1108	0.9707040786743164	538.0	460.0
1.4	20220725 213508	-0.37531	15.444	15	15	RUN REMOTE	100.1108	0.9928069114685059	538.0	460.0
1.4	20220725 213508	-0.37531	18.066	15	15	RUN REMOTE	100.1108	1.4835140705108643	538.0	460.0
1.2	20220725 213508	-0.31044	18.066	15	15	RUN REMOTE	100.1136	1.648904800415039	538.0	460.0
1.2	20220725 213509	-0.31044	17.221	15	15	RUN REMOTE	100.1136	1.9495909214019775	538.0	460.0
1.2	20220725 213509	-0.26353	17.221	15	15	RUN REMOTE	100.1167	2.101778984069824	538.0	460.0
1.2	20220725 213509	-0.26353	15.663	15	15	RUN REMOTE	100.1167	2.3644320964813232	538.0	460.0
1.1	20220725 213509	-0.24731	15.663	15	15	RUN REMOTE	100.1186	2.544210910797119	538.0	460.0
1.1	20220725 213510	-0.24731	16.657	15	15	RUN REMOTE	100.1186	2.8642308712005615	538.0	460.0
1.1	20220725 213510	-0.21545	16.657	15	15	RUN REMOTE	100.1202	3.2541539669036865	538.0	460.0
1.1	20220725 213510	-0.21545	16.885	15	15	RUN REMOTE	100.1202	3.3027169704437256	538.0	460.0
1.1	20220725 213510	-0.21545	17.012	15	15	RUN REMOTE	100.1202	3.6952691078186035	538.0	460.0
0.7	20220725 213511	-0.1975	17.012	15	15	RUN REMOTE	100.1225	3.7812960147857666	538.0	460.0
0.7	20220725 213511	-0.1975	15.583	15	15	RUN REMOTE	100.1225	4.079926013946533	538.0	460.0
0.7	20220725 213511	-0.17549	15.583	15	15	RUN REMOTE	100.124	4.1734938621521	538.0	460.0
0.7	20220725 213511	-0.17549	14.347	15	15	RUN REMOTE	100.124	4.468811988830566	538.0	460.0
0.7	20220725 213511	-0.13958	14.347	15	15	RUN REMOTE	100.1248	4.566438913345337	538.0	460.0
0.7	20220725 213512	-0.07992	14.347	15	15	RUN REMOTE	100.1254	4.887730836868286	538.0	460.0
0.7	20220725 213512	-0.07992	13.02	15	15	RUN REMOTE	100.1254	4.937533855438232	538.0	460.0
0.7	20220725 213512	-0.10019	13.02	15	15	RUN REMOTE	100.1258	5.39343786239624	538.0	460.0
0.7	20220725 213512	-0.10019	14.822	15	15	RUN REMOTE	100.1258	5.420877933502197	538.0	460.0
0.7	20220725 213513	-0.10019	14.822	15	15	RUN REMOTE	100.1267	5.786748886108398	538.0	460.0
0.7	20220725 213513	-0.10019	16.347	15	15	RUN REMOTE	100.1267	5.8822550773620605	538.0	460.0
0.7	20220725 213513	-0.05965	16.347	15	15	RUN REMOTE	100.1271	6.282961845397949	538.0	460.0
0.7	20220725 213513	-0.05965	16.183	15	15	RUN REMOTE	100.1271	6.311463832855225	538.0	460.0
0.7	20220725 213513	-0.12162	16.183	15	15	RUN REMOTE	100.128	6.71754002571106	538.0	460.0
0.7	20220725 213514	-0.12162	15.925	15	15	RUN REMOTE	100.128	6.832628011703491	538.0	460.0
0.7	20220725 213514	-0.11467	15.925	15	15	RUN REMOTE	100.1289	7.142974853515625	538.0	460.0
0.7	20220725 213514	-0.11467	17.632	15	15	RUN REMOTE	100.1289	7.267350912094116	538.0	460.0
0.7	20220725 213514	-0.0834	17.632	15	15	RUN REMOTE	100.1294	7.733641862869263	538.0	460.0
0.7	20220725 213515	-0.0834	15.73	15	15	RUN REMOTE	100.1294	7.760411024093628	538.0	460.0
0.7	20220725 213515	-0.03648	15.73	15	15	RUN REMOTE	100.1298	8.108956813812256	538.0	460.0
0.7	20220725 213515	-0.03648	16.675	15	15	RUN REMOTE	100.1298	8.15504002571106	538.0	460.0
