P_act	clock	flow	intensity	slit_em	slit_ex	status	vol	watch	wl_em	wl_ex
0.7	20220725 204412	0.0	19.363	15	15	RUN REMOTE	100.7619	1.033193826675415	538.0	460.0
0.7	20220725 204413	0.0	19.292	15	15	RUN REMOTE	100.7619	1.5505571365356445	538.0	460.0
0.7	20220725 204413	0.0	18.074	15	15	RUN REMOTE	100.7619	2.0925869941711426	538.0	460.0
0.7	20220725 204414	0.0	18.284	15	15	RUN REMOTE	100.7619	2.501847982406616	538.0	460.0
0.7	20220725 204414	0.0	17.501	15	15	RUN REMOTE	100.7619	2.9765090942382812	538.0	460.0
0.7	20220725 204415	0.0	20.183	15	15	RUN REMOTE	100.7619	3.5053038597106934	538.0	460.0
0.7	20220725 204415	0.0	18.525	15	15	RUN REMOTE	100.7619	4.040205001831055	538.0	460.0
0.7	20220725 204416	0.0	16.377	15	15	RUN REMOTE	100.7619	4.441115140914917	538.0	460.0
0.7	20220725 204416	0.0	19.459	15	15	RUN REMOTE	100.7619	4.885914087295532	538.0	460.0
0.7	20220725 204417	0.0	19.332	15	15	RUN REMOTE	100.7619	5.467223882675171	538.0	460.0
0.7	20220725 204417	0.0	21.89	15	15	RUN REMOTE	100.7619	5.976454973220825	538.0	460.0
0.7	20220725 204418	0.0	16.876	15	15	RUN REMOTE	100.7619	6.436628818511963	538.0	460.0
0.7	20220725 204418	0.0	19.771	15	15	RUN REMOTE	100.7619	6.895823001861572	538.0	460.0
0.7	20220725 204419	0.0	19.072	15	15	RUN REMOTE	100.7619	7.33647894859314	538.0	460.0
0.7	20220725 204419	0.0	17.071	15	15	RUN REMOTE	100.7619	7.749315977096558	538.0	460.0
0.7	20220725 204419	8e-05	17.071	15	15	RUN REMOTE	100.7619	8.033865928649902	538.0	460.0
0.7	20220725 204419	8e-05	17.954	15	15	RUN REMOTE	100.7619	8.222177028656006	538.0	460.0
0.7	20220725 204420	0.00015	17.954	15	15	RUN REMOTE	100.7619	8.533411979675293	538.0	460.0
0.7	20220725 204420	0.00015	19.72	15	15	RUN REMOTE	100.7619	8.650187969207764	538.0	460.0
0.7	20220725 204420	0.00013	19.72	15	15	RUN REMOTE	100.7619	9.141052007675171	538.0	460.0
0.7	20220725 204420	0.00013	19.621	15	15	RUN REMOTE	100.7619	9.169306993484497	538.0	460.0
0.7	20220725 204421	0.00063	19.621	15	15	RUN REMOTE	100.7619	9.606169939041138	538.0	460.0
0.7	20220725 204421	0.00063	19.117	15	15	RUN REMOTE	100.7619	9.633434057235718	538.0	460.0
0.7	20220725 204421	0.00063	18.585	15	15	RUN REMOTE	100.7619	10.190895080566406	538.0	460.0
0.7	20220725 204422	0.0008	18.585	15	15	RUN REMOTE	100.7619	10.560624122619629	538.0	460.0
0.7	20220725 204422	0.0008	18.556	15	15	RUN REMOTE	100.7619	10.771300077438354	538.0	460.0
0.7	20220725 204422	0.00067	18.556	15	15	RUN REMOTE	100.7619	11.157321214675903	538.0	460.0
0.7	20220725 204423	0.00067	18.527	15	15	RUN REMOTE	100.7619	11.355365991592407	538.0	460.0
0.7	20220725 204423	0.00058	18.527	15	15	RUN REMOTE	100.7619	11.881501197814941	538.0	460.0
0.7	20220725 204423	0.00058	17.446	15	15	RUN REMOTE	100.7619	11.908889055252075	538.0	460.0
0.7	20220725 204424	0.00058	19.455	15	15	RUN REMOTE	100.7619	12.46415090560913	538.0	460.0
0.7	20220725 204424	0.00056	19.455	15	15	RUN REMOTE	100.7618	12.614108085632324	538.0	460.0
0.7	20220725 204424	0.00056	19.363	15	15	RUN REMOTE	100.7618	13.04985785484314	538.0	460.0
0.7	20220725 204424	0.00101	19.363	15	15	RUN REMOTE	100.7618	13.193950176239014	538.0	460.0
0.7	20220725 204425	0.00101	17.466	15	15	RUN REMOTE	100.7618	13.525129079818726	538.0	460.0
0.7	20220725 204425	0.00101	18.981	15	15	RUN REMOTE	100.7618	14.122074127197266	538.0	460.0
0.7	20220725 204426	0.0023	18.981	15	15	RUN REMOTE	100.7617	14.305225849151611	538.0	460.0
0.7	20220725 204426	0.0023	18.384	15	15	RUN REMOTE	100.7617	14.691399097442627	538.0	460.0
0.7	20220725 204426	0.00221	18.384	15	15	RUN REMOTE	100.7617	14.906872034072876	538.0	460.0
0.7	20220725 204427	0.00221	20.106	15	15	RUN REMOTE	100.7617	15.3419189453125	538.0	460.0
0.7	20220725 204427	0.00166	20.106	15	15	RUN REMOTE	100.7617	15.752957105636597	538.0	460.0
0.7	20220725 204427	0.00166	17.881	15	15	RUN REMOTE	100.7617	15.904648065567017	538.0	460.0
0.7	20220725 204427	0.00143	17.881	15	15	RUN REMOTE	100.7617	16.272218942642212	538.0	460.0
0.7	20220725 204428	0.00143	18.057	15	15	RUN REMOTE	100.7617	16.413806915283203	538.0	460.0
0.7	20220725 204428	0.00143	18.678	15	15	RUN REMOTE	100.7617	16.882291078567505	538.0	460.0
0.7	20220725 204429	0.00102	18.678	15	15	RUN REMOTE	100.7617	17.30552101135254	538.0	460.0
0.7	20220725 204429	0.00102	19.323	15	15	RUN REMOTE	100.7617	17.402498960494995	538.0	460.0
0.7	20220725 204429	0.00102	19.818	15	15	RUN REMOTE	100.7617	18.01895499229431	538.0	460.0
0.7	20220725 204429	0.00153	19.818	15	15	RUN REMOTE	100.7617	18.175843954086304	538.0	460.0
0.7	20220725 204430	0.00153	17.841	15	15	RUN REMOTE	100.7617	18.55696988105774	538.0	460.0
0.7	20220725 204430	0.0013	17.841	15	15	RUN REMOTE	100.7617	18.69456195831299	538.0	460.0
0.7	20220725 204430	0.0013	16.46	15	15	RUN REMOTE	100.7617	19.00897979736328	538.0	460.0
