P_act	clock	flow	inj	intensity	slit_em	slit_ex	status	vol	watch	wl_em	wl_ex
0.3	20220817 165713	0.0	False	23.647	15	15	STOP REMOTE	95.1395	0.9922549724578857	538.0	460.0
0.3	20220817 165713	0.0	False	22.139	15	15	STOP REMOTE	95.1395	1.022503137588501	538.0	460.0
0.3	20220817 165714	0.0	False	22.66	15	15	STOP REMOTE	95.1395	1.495866060256958	538.0	460.0
0.2	20220817 165714	0.0	False	22.66	15	15	STOP REMOTE	95.1395	1.5435829162597656	538.0	460.0
0.2	20220817 165714	0.0	False	23.034	15	15	STOP REMOTE	95.1395	2.017024040222168	538.0	460.0
0.2	20220817 165715	0.0	False	23.07	15	15	STOP REMOTE	95.1395	2.5302600860595703	538.0	460.0
0.2	20220817 165715	0.0	False	23.437	15	15	STOP REMOTE	95.1395	2.997591018676758	538.0	460.0
0.2	20220817 165716	0.0	False	24.502	15	15	STOP REMOTE	95.1395	3.5207130908966064	538.0	460.0
0.2	20220817 165716	0.0	False	22.985	15	15	STOP REMOTE	95.1395	4.039510011672974	538.0	460.0
0.3	20220817 165716	0.0	False	22.985	15	15	STOP REMOTE	95.1395	4.0697340965271	538.0	460.0
0.1	20220817 165717	0.0	False	23.333	15	15	STOP REMOTE	95.1395	4.485393285751343	538.0	460.0
0.2	20220817 165717	0.0	False	23.333	15	15	STOP REMOTE	95.1395	4.803696155548096	538.0	460.0
0.2	20220817 165717	0.0	False	22.238	15	15	STOP REMOTE	95.1395	4.957257032394409	538.0	460.0
0.2	20220817 165717	0.0	False	24.151	15	15	STOP REMOTE	95.1395	5.415266036987305	538.0	460.0
0.2	20220817 165718	0.0	False	23.992	15	15	STOP REMOTE	95.1395	5.982201099395752	538.0	460.0
0.2	20220817 165719	0.0	False	23.492	15	15	STOP REMOTE	95.1395	6.5875561237335205	538.0	460.0
0.2	20220817 165719	0.0	False	25.132	15	15	STOP REMOTE	95.1395	7.126367092132568	538.0	460.0
0.2	20220817 165720	0.0	False	22.39	15	15	STOP REMOTE	95.1395	7.742009162902832	538.0	460.0
0.2	20220817 165720	0.0	False	23.013	15	15	STOP REMOTE	95.1395	8.221909046173096	538.0	460.0
0.2	20220817 165721	0.0	False	23.57	15	15	STOP REMOTE	95.1395	8.815044164657593	538.0	460.0
0.2	20220817 165721	0.0	False	22.863	15	15	STOP REMOTE	95.1395	9.302394151687622	538.0	460.0
0.2	20220817 165722	0.0	False	22.852	15	15	STOP REMOTE	95.1395	9.988221168518066	538.0	460.0
0.2	20220817 165723	0.0	False	21.228	15	15	STOP REMOTE	95.1395	10.552837133407593	538.0	460.0
0.2	20220817 165723	0.0	False	19.48	15	15	STOP REMOTE	95.1395	11.267254114151001	538.0	460.0
0.2	20220817 165724	0.0	False	20.918	15	15	STOP REMOTE	95.1395	11.84964108467102	538.0	460.0
0.2	20220817 165724	0.0	False	23.716	15	15	STOP REMOTE	95.1395	12.382699012756348	538.0	460.0
0.2	20220817 165725	0.0	False	22.072	15	15	STOP REMOTE	95.1395	12.84323501586914	538.0	460.0
0.2	20220817 165726	0.0	False	23.419	15	15	STOP REMOTE	95.1395	13.468380212783813	538.0	460.0
0.2	20220817 165726	0.0	False	24.497	15	15	STOP REMOTE	95.1395	14.087136030197144	538.0	460.0
0.2	20220817 165727	0.0	False	23.488	15	15	STOP REMOTE	95.1395	14.73431396484375	538.0	460.0
0.2	20220817 165727	0.0	False	21.892	15	15	STOP REMOTE	95.1395	15.157362222671509	538.0	460.0
0.2	20220817 165728	0.0	False	22.279	15	15	STOP REMOTE	95.1395	15.684995174407959	538.0	460.0
0.2	20220817 165728	0.0	False	24.292	15	15	STOP REMOTE	95.1395	16.28605628013611	538.0	460.0
0.2	20220817 165729	0.0	False	22.443	15	15	STOP REMOTE	95.1395	16.934898853302002	538.0	460.0
0.2	20220817 165730	0.0	False	24.36	15	15	STOP REMOTE	95.1395	17.510646104812622	538.0	460.0
0.2	20220817 165730	0.0	False	23.02	15	15	STOP REMOTE	95.1395	18.096273183822632	538.0	460.0
0.2	20220817 165731	0.0	False	22.555	15	15	STOP REMOTE	95.1395	18.667948007583618	538.0	460.0
0.2	20220817 165731	0.0	False	23.541	15	15	STOP REMOTE	95.1395	19.324769020080566	538.0	460.0
0.2	20220817 165732	0.0	False	24.172	15	15	STOP REMOTE	95.1395	19.796524047851562	538.0	460.0
0.2	20220817 165732	0.0	False	23.211	15	15	STOP REMOTE	95.1395	20.357533931732178	538.0	460.0
0.3	20220817 165733	0.0	False	23.211	15	15	STOP REMOTE	95.1395	20.64125633239746	538.0	460.0
0.3	20220817 165733	0.0	False	22.434	15	15	STOP REMOTE	95.1395	20.89644694328308	538.0	460.0
0.2	20220817 165733	0.0	False	22.434	15	15	STOP REMOTE	95.1395	21.14167809486389	538.0	460.0
0.2	20220817 165734	0.0	False	24.238	15	15	STOP REMOTE	95.1395	21.460561275482178	538.0	460.0
0.2	20220817 165734	0.0	False	23.379	15	15	STOP REMOTE	95.1395	22.062819004058838	538.0	460.0
0.2	20220817 165735	0.0	False	23.232	15	15	STOP REMOTE	95.1395	22.500096082687378	538.0	460.0
0.2	20220817 165735	0.0	False	21.863	15	15	STOP REMOTE	95.1395	22.904836177825928	538.0	460.0
0.2	20220817 165735	0.0	False	24.751	15	15	STOP REMOTE	95.1395	23.374459266662598	538.0	460.0
0.2	20220817 165736	0.0	False	22.615	15	15	STOP REMOTE	95.1395	23.82716703414917	538.0	460.0
0.2	20220817 165736	0.0	False	22.468	15	15	STOP REMOTE	95.1395	24.20918917655945	538.0	460.0
0.2	20220817 165737	0.0	False	24.236	15	15	STOP REMOTE	95.1395	24.58401107788086	538.0	460.0
0.2	20220817 165737	0.0	False	23.163	15	15	STOP REMOTE	95.1395	24.954148054122925	538.0	460.0
0.2	20220817 165737	0.0	False	23.088	15	15	STOP REMOTE	95.1395	25.371572971343994	538.0	460.0
0.2	20220817 165738	0.0	False	24.667	15	15	STOP REMOTE	95.1395	25.755494117736816	538.0	460.0
0.1	20220817 165738	0.0	False	24.667	15	15	STOP REMOTE	95.1395	25.87922716140747	538.0	460.0
0.1	20220817 165738	0.0	False	24.935	15	15	STOP REMOTE	95.1395	26.15997314453125	538.0	460.0
0.2	20220817 165738	0.0	False	24.935	15	15	STOP REMOTE	95.1395	26.171098232269287	538.0	460.0
0.2	20220817 165739	0.0	False	22.151	15	15	STOP REMOTE	95.1395	26.579721927642822	538.0	460.0
0.2	20220817 165739	0.0	False	22.719	15	15	STOP REMOTE	95.1395	27.056674003601074	538.0	460.0
0.2	20220817 165740	0.0	False	21.407	15	15	STOP REMOTE	95.1395	27.4780011177063	538.0	460.0
0.2	20220817 165740	0.0	False	22.387	15	15	STOP REMOTE	95.1395	27.98330593109131	538.0	460.0
0.2	20220817 165741	0.0	False	22.982	15	15	STOP REMOTE	95.1395	28.445540189743042	538.0	460.0
0.2	20220817 165741	0.0	False	23.3	15	15	STOP REMOTE	95.1395	28.86455011367798	538.0	460.0
0.3	20220817 165741	0.0	False	23.3	15	15	STOP REMOTE	95.1395	29.105650901794434	538.0	460.0
0.3	20220817 165741	0.0	False	24.716	15	15	STOP REMOTE	95.1395	29.3485848903656	538.0	460.0
0.2	20220817 165741	0.0	False	24.716	15	15	STOP REMOTE	95.1395	29.408931016921997	538.0	460.0
0.2	20220817 165742	0.0	False	22.713	15	15	STOP REMOTE	95.1395	29.76420307159424	538.0	460.0
0.2	20220817 165742	0.0	False	21.465	15	15	STOP REMOTE	95.1395	30.28848099708557	538.0	460.0
0.2	20220817 165743	0.0	False	22.969	15	15	STOP REMOTE	95.1395	30.74280285835266	538.0	460.0
0.2	20220817 165743	0.0	False	22.464	15	15	STOP REMOTE	95.1395	31.353148221969604	538.0	460.0
0.2	20220817 165744	0.0	False	24.565	15	15	STOP REMOTE	95.1395	31.764955043792725	538.0	460.0
0.2	20220817 165744	0.0	False	22.706	15	15	STOP REMOTE	95.1395	32.15407109260559	538.0	460.0
0.1	20220817 165744	0.0	False	22.706	15	15	STOP REMOTE	95.1395	32.34971904754639	538.0	460.0
0.1	20220817 165745	0.0	False	23.841	15	15	STOP REMOTE	95.1395	32.56033110618591	538.0	460.0
0.2	20220817 165745	0.0	False	23.841	15	15	STOP REMOTE	95.1395	32.92245101928711	538.0	460.0
0.2	20220817 165745	0.0	False	23.918	15	15	STOP REMOTE	95.1395	32.948612213134766	538.0	460.0
0.2	20220817 165746	0.0	False	23.031	15	15	STOP REMOTE	95.1395	33.44073009490967	538.0	460.0
0.2	20220817 165746	0.0	False	23.449	15	15	STOP REMOTE	95.1395	33.88217115402222	538.0	460.0
0.2	20220817 165746	0.0	False	24.396	15	15	STOP REMOTE	95.1395	34.3071870803833	538.0	460.0
0.2	20220817 165747	0.0	False	22.227	15	15	STOP REMOTE	95.1395	34.751901149749756	538.0	460.0
0.2	20220817 165747	0.0	False	24.372	15	15	STOP REMOTE	95.1395	35.10409116744995	538.0	460.0
0.1	20220817 165748	0.0	False	24.372	15	15	STOP REMOTE	95.1395	35.45387411117554	538.0	460.0
