P_act	clock	flow	inj	intensity	slit_em	slit_ex	status	vol	watch	wl_em	wl_ex
0.1	20220818 145250	0.0	False	22.156	15	15	STOP REMOTE	89.638	1.0377957820892334	538.0	460.0
0.2	20220818 145250	0.0	False	22.156	15	15	STOP REMOTE	89.638	1.3710479736328125	538.0	460.0
0.2	20220818 145250	0.0	False	20.454	15	15	STOP REMOTE	89.638	1.567058801651001	538.0	460.0
0.1	20220818 145251	0.0	False	20.454	15	15	STOP REMOTE	89.638	1.9746208190917969	538.0	460.0
0.1	20220818 145251	0.0	False	22.163	15	15	STOP REMOTE	89.638	2.009230852127075	538.0	460.0
0.1	20220818 145252	0.0	False	21.583	15	15	STOP REMOTE	89.638	2.6286656856536865	538.0	460.0
0.1	20220818 145252	0.0	False	26.17	15	15	STOP REMOTE	89.638	3.1488547325134277	538.0	460.0
0.2	20220818 145252	0.0	False	26.17	15	15	STOP REMOTE	89.638	3.4861817359924316	538.0	460.0
0.2	20220818 145253	0.0	False	21.039	15	15	STOP REMOTE	89.638	3.6576597690582275	538.0	460.0
0.1	20220818 145253	0.0	False	21.039	15	15	STOP REMOTE	89.638	3.9728686809539795	538.0	460.0
0.1	20220818 145253	0.0	False	22.897	15	15	STOP REMOTE	89.638	4.034733772277832	538.0	460.0
0.2	20220818 145253	0.0	False	22.897	15	15	STOP REMOTE	89.638	4.511844873428345	538.0	460.0
0.2	20220818 145254	0.0	False	23.514	15	15	STOP REMOTE	89.638	4.636939764022827	538.0	460.0
0.2	20220818 145254	0.0	False	24.5	15	15	STOP REMOTE	89.638	5.191164970397949	538.0	460.0
0.2	20220818 145255	0.0	False	22.539	15	15	STOP REMOTE	89.638	5.653352975845337	538.0	460.0
0.1	20220818 145255	0.0	False	22.539	15	15	STOP REMOTE	89.638	6.04710578918457	538.0	460.0
0.1	20220818 145255	0.0	False	23.415	15	15	STOP REMOTE	89.638	6.109169960021973	538.0	460.0
0.1	20220818 145255	0.0	False	21.626	15	15	STOP REMOTE	89.638	6.5538129806518555	538.0	460.0
0.1	20220818 145256	0.0	False	23.707	15	15	STOP REMOTE	89.638	7.124312877655029	538.0	460.0
0.1	20220818 145257	0.0	False	22.997	15	15	STOP REMOTE	89.638	7.714523792266846	538.0	460.0
0.1	20220818 145257	0.0	False	23.084	15	15	STOP REMOTE	89.638	8.384615898132324	538.0	460.0
0.2	20220818 145258	0.0	False	23.084	15	15	STOP REMOTE	89.638	8.697549819946289	538.0	460.0
0.2	20220818 145258	0.0	False	19.104	15	15	STOP REMOTE	89.638	8.841649770736694	538.0	460.0
