P_act	clock	flow	inj	intensity	slit_em	slit_ex	status	vol	watch	wl_em	wl_ex
0.1	20220818 101330	0.0	False	20.206	15	15	STOP REMOTE	95.0679	0.9634602069854736	538.0	460.0
0.1	20220818 101331	0.0	False	20.751	15	15	STOP REMOTE	95.0679	1.429185152053833	538.0	460.0
0.1	20220818 101331	0.0	False	19.805	15	15	STOP REMOTE	95.0679	1.896272897720337	538.0	460.0
0.1	20220818 101332	0.0	False	20.389	15	15	STOP REMOTE	95.0679	2.392606019973755	538.0	460.0
0.1	20220818 101332	0.0	False	17.329	15	15	STOP REMOTE	95.0679	3.0674262046813965	538.0	460.0
0.1	20220818 101333	0.0	False	20.177	15	15	STOP REMOTE	95.0679	3.4945411682128906	538.0	460.0
0.1	20220818 101333	0.0	False	18.565	15	15	STOP REMOTE	95.0679	3.9318981170654297	538.0	460.0
0.0	20220818 101334	0.0	False	18.565	15	15	STOP REMOTE	95.0679	4.300762176513672	538.0	460.0
0.0	20220818 101334	0.0	False	19.692	15	15	STOP REMOTE	95.0679	4.3926122188568115	538.0	460.0
0.0	20220818 101334	0.0	False	25.266	15	15	STOP REMOTE	95.0679	5.088472127914429	538.0	460.0
-0.0	20220818 101335	0.0	False	19.262	15	15	STOP REMOTE	95.0679	5.664602279663086	538.0	460.0
0.1	20220818 101335	0.0	False	19.262	15	15	STOP REMOTE	95.0679	5.706434011459351	538.0	460.0
0.1	20220818 101336	0.0	False	20.082	15	15	STOP REMOTE	95.0679	6.193835020065308	538.0	460.0
0.1	20220818 101336	0.0	False	19.319	15	15	STOP REMOTE	95.0679	6.722121000289917	538.0	460.0
0.1	20220818 101337	0.0	False	20.515	15	15	STOP REMOTE	95.0679	7.368166923522949	538.0	460.0
0.1	20220818 101337	0.0	False	21.523	15	15	STOP REMOTE	95.0679	8.022297143936157	538.0	460.0
0.2	20220818 101337	0.0	False	21.523	15	15	STOP REMOTE	95.0679	8.094953060150146	538.0	460.0
0.2	20220818 101338	0.0	False	21.541	15	15	STOP REMOTE	95.0679	8.637750148773193	538.0	460.0
0.1	20220818 101338	0.0	False	21.541	15	15	STOP REMOTE	95.0679	8.934361219406128	538.0	460.0
0.1	20220818 101339	0.0	False	19.98	15	15	STOP REMOTE	95.0679	9.22108793258667	538.0	460.0
0.1	20220818 101339	0.0	False	20.161	15	15	STOP REMOTE	95.0679	9.957211971282959	538.0	460.0
0.1	20220818 101340	0.0	False	19.47	15	15	STOP REMOTE	95.0679	10.451919078826904	538.0	460.0
0.1	20220818 101340	0.0	False	18.907	15	15	STOP REMOTE	95.0679	10.999182224273682	538.0	460.0
0.1	20220818 101341	0.0	False	20.352	15	15	STOP REMOTE	95.0679	11.563722133636475	538.0	460.0
0.1	20220818 101342	0.0	False	17.898	15	15	STOP REMOTE	95.0679	12.212802171707153	538.0	460.0
0.1	20220818 101342	0.0	False	18.049	15	15	STOP REMOTE	95.0679	12.81327199935913	538.0	460.0
0.1	20220818 101343	0.0	False	20.392	15	15	STOP REMOTE	95.0679	13.382879972457886	538.0	460.0
0.1	20220818 101343	0.0	False	19.848	15	15	STOP REMOTE	95.0679	13.84826922416687	538.0	460.0
0.1	20220818 101344	0.0	False	22.864	15	15	STOP REMOTE	95.0679	14.37708592414856	538.0	460.0
0.1	20220818 101344	0.0	False	22.3	15	15	STOP REMOTE	95.0679	15.020557165145874	538.0	460.0
0.1	20220818 101345	0.0	False	19.776	15	15	STOP REMOTE	95.0679	15.482314109802246	538.0	460.0
0.1	20220818 101345	0.0	False	19.479	15	15	STOP REMOTE	95.0679	15.909796237945557	538.0	460.0
0.1	20220818 101346	0.0	False	19.555	15	15	STOP REMOTE	95.0679	16.49206519126892	538.0	460.0
0.2	20220818 101346	0.0	False	19.555	15	15	STOP REMOTE	95.0679	16.607621908187866	538.0	460.0
0.2	20220818 101346	0.0	False	20.039	15	15	STOP REMOTE	95.0679	17.147593021392822	538.0	460.0
0.1	20220818 101347	0.0	False	20.039	15	15	STOP REMOTE	95.0679	17.359958171844482	538.0	460.0
0.1	20220818 101347	0.0	False	18.147	15	15	STOP REMOTE	95.0679	17.790077924728394	538.0	460.0
0.1	20220818 101348	0.0	False	19.432	15	15	STOP REMOTE	95.0679	18.296019077301025	538.0	460.0
0.1	20220818 101348	0.0	False	18.169	15	15	STOP REMOTE	95.0679	19.050884246826172	538.0	460.0
0.1	20220818 101349	0.0	False	20.819	15	15	STOP REMOTE	95.0679	19.703895092010498	538.0	460.0
0.1	20220818 101350	0.0	False	20.174	15	15	STOP REMOTE	95.0679	20.251463890075684	538.0	460.0
0.1	20220818 101350	0.0	False	22.498	15	15	STOP REMOTE	95.0679	20.90433096885681	538.0	460.0
0.1	20220818 101351	0.0	False	20.839	15	15	STOP REMOTE	95.0679	21.540494203567505	538.0	460.0
0.1	20220818 101351	0.0	False	21.586	15	15	STOP REMOTE	95.0679	22.176580905914307	538.0	460.0
0.2	20220818 101352	0.0	False	21.586	15	15	STOP REMOTE	95.0679	22.527848958969116	538.0	460.0
0.2	20220818 101352	0.0	False	21.75	15	15	STOP REMOTE	95.0679	22.78973698616028	538.0	460.0
0.1	20220818 101352	0.0	False	21.75	15	15	STOP REMOTE	95.0679	23.17869806289673	538.0	460.0
0.1	20220818 101353	0.0	False	21.735	15	15	STOP REMOTE	95.0679	23.42585802078247	538.0	460.0
0.1	20220818 101353	0.0	False	17.269	15	15	STOP REMOTE	95.0679	23.949426889419556	538.0	460.0
0.1	20220818 101354	0.0	False	22.851	15	15	STOP REMOTE	95.0679	24.469157934188843	538.0	460.0
0.1	20220818 101354	0.0	False	17.807	15	15	STOP REMOTE	95.0679	25.01459503173828	538.0	460.0
0.1	20220818 101355	0.0	False	18.928	15	15	STOP REMOTE	95.0679	25.49269986152649	538.0	460.0
0.2	20220818 101355	0.0	False	18.928	15	15	STOP REMOTE	95.0679	25.579337120056152	538.0	460.0
0.2	20220818 101355	0.0	False	19.552	15	15	STOP REMOTE	95.0679	26.040098190307617	538.0	460.0
0.2	20220818 101356	0.0	False	22.416	15	15	STOP REMOTE	95.0679	26.525436878204346	538.0	460.0
0.2	20220818 101356	0.0	False	17.674	15	15	STOP REMOTE	95.0679	27.081974983215332	538.0	460.0
0.1	20220818 101357	0.0	False	17.674	15	15	STOP REMOTE	95.0679	27.20624804496765	538.0	460.0
0.1	20220818 101357	0.0	False	22.347	15	15	STOP REMOTE	95.0679	27.59184217453003	538.0	460.0
0.2	20220818 101357	0.0	False	22.347	15	15	STOP REMOTE	95.0679	27.851927042007446	538.0	460.0
0.2	20220818 101357	0.0	False	21.365	15	15	STOP REMOTE	95.0679	28.16701602935791	538.0	460.0
0.2	20220818 101358	0.0	False	21.107	15	15	STOP REMOTE	95.0679	28.85824489593506	538.0	460.0
0.2	20220818 101359	0.0	False	24.21	15	15	STOP REMOTE	95.0679	29.521409034729004	538.0	460.0
0.1	20220818 101359	0.0	False	24.21	15	15	STOP REMOTE	95.0679	29.63288903236389	538.0	460.0
0.1	20220818 101359	0.0	False	20.826	15	15	STOP REMOTE	95.0679	30.006632089614868	538.0	460.0
0.1	20220818 101400	0.0	False	20.719	15	15	STOP REMOTE	95.0679	30.675096035003662	538.0	460.0
0.2	20220818 101400	0.0	False	20.719	15	15	STOP REMOTE	95.0679	31.164989948272705	538.0	460.0
0.2	20220818 101401	0.0	False	20.699	15	15	STOP REMOTE	95.0679	31.25924801826477	538.0	460.0
0.2	20220818 101401	0.0	False	17.739	15	15	STOP REMOTE	95.0679	31.929409980773926	538.0	460.0
0.1	20220818 101401	0.0	False	17.739	15	15	STOP REMOTE	95.0679	32.10194802284241	538.0	460.0
0.1	20220818 101402	0.0	False	18.717	15	15	STOP REMOTE	95.0679	32.55710315704346	538.0	460.0
0.2	20220818 101402	0.0	False	18.717	15	15	STOP REMOTE	95.0679	32.86987113952637	538.0	460.0
0.2	20220818 101402	0.0	False	19.231	15	15	STOP REMOTE	95.0679	33.15400409698486	538.0	460.0
0.2	20220818 101403	0.0	False	17.651	15	15	STOP REMOTE	95.0679	33.730196952819824	538.0	460.0
0.1	20220818 101403	0.0	False	17.651	15	15	STOP REMOTE	95.0679	33.77949118614197	538.0	460.0
0.1	20220818 101404	0.0	False	19.652	15	15	STOP REMOTE	95.0679	34.37911510467529	538.0	460.0
0.1	20220818 101404	0.0	False	21.674	15	15	STOP REMOTE	95.0679	34.957597970962524	538.0	460.0
0.1	20220818 101405	0.0	False	19.632	15	15	STOP REMOTE	95.0679	35.55495095252991	538.0	460.0
0.2	20220818 101405	0.0	False	19.632	15	15	STOP REMOTE	95.0679	36.06394696235657	538.0	460.0
0.2	20220818 101405	0.0	False	20.215	15	15	STOP REMOTE	95.0679	36.08678984642029	538.0	460.0
0.2	20220818 101406	0.0	False	18.657	15	15	STOP REMOTE	95.0679	36.706841230392456	538.0	460.0
0.1	20220818 101406	0.0	False	18.657	15	15	STOP REMOTE	95.0679	36.91598320007324	538.0	460.0
0.1	20220818 101407	0.0	False	18.551	15	15	STOP REMOTE	95.0679	37.31876993179321	538.0	460.0
0.1	20220818 101407	0.0	False	21.535	15	15	STOP REMOTE	95.0679	37.78573393821716	538.0	460.0
0.1	20220818 101408	0.0	False	22.02	15	15	STOP REMOTE	95.0679	38.42037105560303	538.0	460.0
0.2	20220818 101408	0.0	False	22.02	15	15	STOP REMOTE	95.0679	38.72022986412048	538.0	460.0
