P_act	clock	flow	intensity	slit_em	slit_ex	status	vol	watch	wl_em	wl_ex
0.1	20220809 164610	0.05096	19.751	15	15	RUN REMOTE	98.5783	1.0856571197509766	538.0	460.0
0.2	20220809 164610	0.05096	19.751	15	15	RUN REMOTE	98.5753	1.2343358993530273	538.0	460.0
0.2	20220809 164610	0.05096	20.615	15	15	RUN REMOTE	98.5753	1.5573711395263672	538.0	460.0
0.2	20220809 164610	0.30001	20.615	15	15	RUN REMOTE	98.5722	1.8063809871673584	538.0	460.0
0.2	20220809 164610	0.30001	19.898	15	15	RUN REMOTE	98.5722	2.024163007736206	538.0	460.0
0.3	20220809 164611	0.23862	19.898	15	15	RUN REMOTE	98.5697	2.435556173324585	538.0	460.0
0.3	20220809 164611	0.23862	19.827	15	15	RUN REMOTE	98.5697	2.5311439037323	538.0	460.0
0.3	20220809 164611	0.23862	20.673	15	15	RUN REMOTE	98.5697	3.043923854827881	538.0	460.0
0.3	20220809 164612	0.22298	20.673	15	15	RUN REMOTE	98.5672	3.086395025253296	538.0	460.0
0.3	20220809 164612	0.22298	20.389	15	15	RUN REMOTE	98.5672	3.526371955871582	538.0	460.0
0.3	20220809 164612	0.20097	20.389	15	15	RUN REMOTE	98.565	3.5441761016845703	538.0	460.0
0.3	20220809 164613	0.20097	20.338	15	15	RUN REMOTE	98.565	4.141185998916626	538.0	460.0
0.3	20220809 164613	0.2253	20.338	15	15	RUN REMOTE	98.5633	4.37392783164978	538.0	460.0
0.3	20220809 164613	0.2253	20.387	15	15	RUN REMOTE	98.5633	4.740612983703613	538.0	460.0
0.7	20220809 164613	0.2224	20.387	15	15	RUN REMOTE	98.5603	5.004314184188843	538.0	460.0
0.7	20220809 164614	0.2224	18.552	15	15	RUN REMOTE	98.5603	5.320860862731934	538.0	460.0
0.7	20220809 164614	0.19634	18.552	15	15	RUN REMOTE	98.5582	5.7035698890686035	538.0	460.0
0.7	20220809 164614	0.19634	20.447	15	15	RUN REMOTE	98.5582	5.933248043060303	538.0	460.0
