X	Y
0.050648640069197406	0.36668756642427114
0.052089377503189815	0.39477828353381883
0.053361903654148835	0.40891979136511625
0.054645478264868166	0.41423517723974035
0.05591497109010326	0.4169463502246863
0.057193464319435804	0.4196423459590581
0.05847193298995368	0.42290603150266937
0.059768181120930186	0.4269444923693111
0.06104152656812067	0.4320044937005336
0.06231075232176603	0.43825603914477046
0.06358583168770066	0.4459251854117918
0.06485928088276288	0.4555396579143126
0.06613187611100853	0.46796946517948423
0.06740694121319837	0.48486019492101506
0.06867845920338568	0.509409564679823
0.07010352549022707	0.5479612820979753
0.07155788970663676	0.6179602102626534
0.07284371913384399	0.7709428241316147
0.07411768441444072	1.0986196311648344
0.07539816236079977	1.6191319412373213
0.07668331404570429	2.095440687394542
0.07796841882901479	2.155172459386109
0.07927371154161747	1.730269952183086
0.08057167299897022	1.1517331231228414
0.08185185060579456	0.737080471466014
0.08312027586226955	0.5330573322300236
0.08438560089061971	0.4464500253245553
0.08566445736851994	0.40459558910281945
0.08693728571289061	0.37919501479719286
0.0882154958091989	0.36143202598750335
0.08965011944862075	0.3481080850041828
0.09107527461401217	0.33784223579993433
0.09234226279240451	0.32987414075101973
0.09361860520222552	0.32357285592490787
0.09490073208572075	0.3184293493957424
0.09619260783241296	0.31412628252275954
0.09747803846576139	0.3104759348976867
0.09875564521701362	0.3073492239805569
0.10003204669065568	0.304650148993387
0.10130167127769639	0.30230332578444313
0.10257502255442016	0.3002482169542108
0.10385175966293411	0.2984358691500999
0.10513263227896964	0.29682058942840445
0.10641032022448683	0.29536121350276284
0.10783915838826451	0.29404134758279654
0.10928266363468796	0.2928697650262792
0.11056615199431988	0.29185100665867053
0.11184622346374654	0.2909713878210548
0.1131226165952396	0.2902067909730027
0.11439945405399267	0.2895358077495192
0.11568197387338475	0.28894701963538816
0.1169655621681599	0.2884353053944479
0.11824842577699518	0.28799718311737993
0.11953249080868113	0.28763000624905566
0.12081839424649199	0.2873321297477495
0.12209455130331295	0.28710303340772153
0.12337041406529654	0.2869433571137096
0.12464654753371852	0.28685544477233227
0.12592373301467516	0.2868440841017553
0.12736752126439396	0.2869150673684072
0.1287949019210248	0.2870723867436446
0.130078477118721	0.2873187670222756
0.1313511874178772	0.2876592531143388
0.13262935899636127	0.2881025631177827
0.13390744032737834	0.2886598590278446
0.13518293121923156	0.28934425898146765
0.13645940382369254	0.29017177028685853
0.13773324376987234	0.29116254363191557
0.13901082951798724	0.29234145592262895
0.1402923351987981	0.2937388123564907
0.14157110039959786	0.2953948373262876
0.1428481302528039	0.29737326151814014
0.14411911705695324	0.2997855832189722
0.1454007458081936	0.3028019177339693
0.14684048139248068	0.30662511492980793
0.1482796985910535	0.3115254552415589
0.14955964152623585	0.3181093497374069
0.15083902481580808	0.3276669141142513
0.1521191325245461	0.3415431939360109
0.15339831900944598	0.3583827081583193
0.15466918421327064	0.37194668781496165
0.1559597760484312	0.3752535971252645
0.15723631148304554	0.3681579592583892
0.1585141344382151	0.3572922539122114
0.15979877567423653	0.348591250222721
0.16107430816636	0.3433944831170192
0.16235150954439923	0.34057294107252284
0.16363401140613976	0.3390230810851779
0.16507301922351586	0.3381947505160579
0.16650274977789076	0.3378413797855712
0.16778617121901868	0.33782789189398255
0.1690640546255453	0.3380644070795428
0.17034235869912798	0.3384913892015557
0.17161831143046297	0.33907219057739785
0.17289117463998838	0.3397850610371702
0.17417102525832745	0.3406160012024741
0.17545111042972528	0.3415543215108037
0.1767290255855494	0.34259224903919366
0.17800412620049821	0.34372513683042477
0.17928892180757836	0.3449508160453081
0.18056488430645054	0.34627210261850283
0.1818418343925649	0.34770251239121475
0.18312320590614517	0.34926141203349986
0.18456097134347443	0.35094911164695963
0.1859915681796992	0.3527326828045019
0.18726989296398783	0.354576281768323
0.18855188153843422	0.3564766723274607
0.1898275100615492	0.35845330651988183
0.191110274967835	0.36052107479325324
0.19238544421140405	0.3626859513826685
0.1936614119570382	0.36495212214650086
0.1949439248334498	0.3673232912189426
0.1962183165214277	0.369802102169546
0.19749917531965336	0.37239112581529127
0.19877786262095984	0.3750951144376474
0.20005496393407243	0.3779272512008368
0.2013363272778344	0.3809185396924276
0.202611200734086	0.3841104421031527
0.20404876952104464	0.38750655680972557
0.20548324253541947	0.3910421451743858
0.20676210067560627	0.3946475671063586
0.2080436242888522	0.3983174650865831
0.20932394282090178	0.4020878840128444
0.21060055019751295	0.40598817116620517
0.21187699449748632	0.4100329116221625
0.21315098327407805	0.41423151369294897
0.21443115087028927	0.41859207051012953
0.21570884055261108	0.4231218439080142
0.2169869083076172	0.427828755473183
0.21826876785133084	0.4327244290242337
0.2195478717930828	0.437836777538152
0.2208247218589214	0.443233504443677
0.22210435450090313	0.4490097442792558
0.22354038437816282	0.4551973904614778
0.22498163561850612	0.46171420695048054
0.22626184445059622	0.4684894369997335
0.22753540390877244	0.4755970391948454
0.22881453517145947	0.48313080626355165
0.230091615167089	0.4907670727589454
0.2313644386503991	0.4972749186646254
0.23264424740823228	0.5007939440119564
0.2339242805391021	0.5002783862519372
0.23520378174058656	0.49659471534375677
0.23648493339855398	0.4917212316213393
0.23776662792863112	0.48715235597158135
0.23904087535358184	0.4833627057142673
0.24032064444470172	0.4802682353365741
0.24175629233843154	0.477711197174023
0.24319657011806275	0.47561176445745057
