GP values	GP values (GFactor-corrected)	Counts (Pixels)	Counts (Pixels, Normalized)	Counts (Kernel-Smoothed)	Counts (Smoothed, Normalized)
-1	-1	10000	0.01777	9527.5	0.01693
-0.98	-0.9698	9055	0.01609	9308.6667	0.01654
-0.96	-0.9398	8871	0.01576	9328.6667	0.01657
-0.94	-0.9102	10060	0.01787	10238.3333	0.01819
-0.92	-0.8809	11784	0.02094	11789.6667	0.02095
-0.9	-0.8519	13525	0.02403	13611.3333	0.02418
-0.88	-0.8231	15525	0.02758	15346.6667	0.02727
-0.86	-0.7947	16990	0.03019	16971.3333	0.03015
-0.84	-0.7665	18399	0.03269	18269.6667	0.03246
-0.82	-0.7387	19420	0.0345	19461.6667	0.03458
-0.8	-0.7111	20566	0.03654	20504	0.03643
-0.78	-0.6837	21526	0.03825	21363.3333	0.03796
-0.76	-0.6567	21998	0.03908	22048	0.03917
-0.74	-0.6299	22620	0.04019	22316.6667	0.03965
-0.72	-0.6033	22332	0.03968	22497	0.03997
-0.7	-0.577	22539	0.04005	22430	0.03985
-0.68	-0.551	22419	0.03983	22329	0.03967
-0.66	-0.5252	22029	0.03914	21902.3333	0.03891
-0.64	-0.4997	21259	0.03777	21357	0.03795
-0.62	-0.4744	20783	0.03693	20648.6667	0.03669
-0.6	-0.4493	19904	0.03536	19787.6667	0.03516
-0.58	-0.4245	18676	0.03318	18695	0.03322
-0.56	-0.3999	17505	0.0311	17553.3333	0.03119
-0.54	-0.3756	16479	0.02928	16351	0.02905
-0.52	-0.3514	15069	0.02677	15336.3333	0.02725
-0.5	-0.3275	14461	0.02569	14220.6667	0.02527
-0.48	-0.3038	13132	0.02333	13116	0.0233
-0.46	-0.2803	11755	0.02089	11876.3333	0.0211
-0.44	-0.2571	10742	0.01909	10787	0.01917
-0.42	-0.234	9864	0.01753	9846	0.01749
-0.4	-0.2111	8932	0.01587	8949	0.0159
-0.38	-0.1885	8051	0.0143	8004.3333	0.01422
-0.36	-0.1661	7030	0.01249	7129.3333	0.01267
-0.34	-0.1438	6307	0.01121	6254	0.01111
-0.32	-0.1218	5425	0.009639	5526.3333	0.009819
-0.3	-0.09991	4847	0.008612	4861.6667	0.008638
-0.28	-0.07825	4313	0.007663	4344.6667	0.007719
-0.26	-0.05677	3874	0.006883	3807.6667	0.006765
-0.24	-0.03548	3236	0.005749	3366.6667	0.005982
-0.22	-0.01438	2990	0.005312	2899	0.005151
-0.2	0.006543	2471	0.00439	2577.6667	0.00458
-0.18	0.02729	2272	0.004037	2213.6667	0.003933
-0.16	0.04785	1898	0.003372	1950.6667	0.003466
-0.14	0.06824	1682	0.002988	1683	0.00299
-0.12	0.08846	1469	0.00261	1482.3333	0.002634
-0.1	0.1085	1296	0.002303	1295.3333	0.002301
-0.08	0.1284	1121	0.001992	1132	0.002011
-0.06	0.1481	979	0.001739	988.3333	0.001756
-0.04	0.1677	865	0.001537	854.3333	0.001518
-0.02	0.187	719	0.001277	730.3333	0.001298
0	0.2063	607	0.001078	614	0.001091
0.02	0.2253	516	0.0009168	506.6667	0.0009002
0.04	0.2443	397	0.0007054	422	0.0007498
0.06	0.263	353	0.0006272	354.6667	0.0006301
0.08	0.2816	314	0.0005579	306.6667	0.0005449
0.1	0.3001	253	0.0004495	260.6667	0.0004631
0.12	0.3184	215	0.000382	224	0.000398
0.14	0.3366	204	0.0003625	188	0.000334
0.16	0.3546	145	0.0002576	165.6667	0.0002943
0.18	0.3724	148	0.000263	137	0.0002434
0.2	0.3902	118	0.0002097	121.3333	0.0002156
0.22	0.4078	98	0.0001741	91	0.0001617
0.24	0.4252	57	0.0001013	77.3333	0.0001374
0.26	0.4425	77	0.0001368	58.3333	0.0001036
0.28	0.4597	41	0.00007285	54	0.00009594
0.3	0.4768	44	0.00007818	42.3333	0.00007521
0.32	0.4937	42	0.00007462	39	0.00006929
0.34	0.5105	31	0.00005508	33.3333	0.00005922
0.36	0.5271	27	0.00004797	25.6667	0.0000456
0.38	0.5437	19	0.00003376	19.3333	0.00003435
0.4	0.5601	12	0.00002132	13.3333	0.00002369
0.42	0.5763	9	0.00001599	9.6667	0.00001717
0.44	0.5925	8	0.00001421	8.6667	0.0000154
0.46	0.6085	9	0.00001599	6.6667	0.00001184
0.48	0.6244	3	5.3302E-6	6.3333	0.00001125
0.5	0.6402	7	0.00001244	4.3333	7.6991E-6
0.52	0.6559	3	5.3302E-6	4.3333	7.6991E-6
0.54	0.6715	3	5.3302E-6	3.3333	5.9224E-6
0.56	0.6869	4	7.1069E-6	3	5.3302E-6
0.58	0.7023	2	3.5534E-6	2.3333	4.1457E-6
0.6	0.7175	1	1.7767E-6	2	3.5534E-6
0.62	0.7326	3	5.3302E-6	1.6667	2.9612E-6
0.64	0.7476	1	1.7767E-6	1.3333	2.3690E-6
0.66	0.7625	0	0	0.3333	5.9224E-7
0.68	0.7773	0	0	0	0
0.7	0.7919	0	0	0	0
0.72	0.8065	0	0	0	0
0.74	0.821	0	0	0	0
0.76	0.8353	0	0	0	0
0.78	0.8496	0	0	0	0
0.8	0.8637	0	0	0	0
0.82	0.8778	0	0	0	0
0.84	0.8918	0	0	0	0
0.86	0.9056	0	0	0	0
0.88	0.9194	0	0	0	0
0.9	0.9331	0	0	0	0
0.92	0.9466	0	0	0	0
0.94	0.9601	0	0	0	0
0.96	0.9735	0	0	0	0
0.98	0.9868	0	0	0	0
