P_act	P_set	T_act	T_ext	T_int	T_set	air	clock	dewpt	dht_H	dht_T	intensity	mlx_amb	mlx_inf	msg	n_read	shutter	slit_em	slit_ex	state	time	vol	watch	wl_em	wl_ex
187.5	187.5	0.94	5.94	0.49	0	True	20220616 140112	8.4	54.0	17.6	-0.072	21.55	7.73	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	169.695405960083	440.0	410.0
187.5	187.5	0.94	5.94	0.49	0	True	20220616 140112	8.4	54.0	17.6	-0.669	21.55	7.73	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	169.97593188285828	440.0	410.0
187.5	187.5	0.94	5.94	0.49	0	True	20220616 140112	8.4	54.0	17.6	0.472	21.55	7.73	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	170.25002717971802	440.0	410.0
187.5	187.5	0.94	5.94	0.49	0	True	20220616 140113	8.4	54.0	17.6	-0.058	21.55	7.73	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	170.5310320854187	440.0	410.0
187.5	187.5	0.95	5.94	0.5	0	True	20220616 140113	8.4	54.0	17.6	-0.166	21.55	7.73	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	170.84463500976562	440.0	410.0
187.5	187.5	0.95	5.94	0.5	0	True	20220616 140113	8.4	54.0	17.6	-0.312	21.55	7.73	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	171.11091589927673	440.0	410.0
187.5	187.5	0.95	5.94	0.5	0	True	20220616 140114	8.4	54.0	17.6	0.293	21.55	7.73	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	171.48475193977356	440.0	410.0
187.5	187.5	0.95	5.94	0.5	0	True	20220616 140114	8.4	54.0	17.6	-0.196	21.55	7.73	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	171.76366186141968	440.0	410.0
187.5	187.5	0.95	5.94	0.5	0	True	20220616 140114	8.4	54.0	17.6	0.116	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	172.15841102600098	440.0	410.0
187.5	187.5	0.94	5.94	0.49	0	True	20220616 140115	8.4	54.0	17.6	-0.203	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	172.51462411880493	440.0	410.0
187.5	187.5	0.94	5.94	0.49	0	True	20220616 140115	8.4	54.0	17.6	0.227	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	172.7984368801117	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140115	8.4	54.0	17.6	-0.033	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	173.10949802398682	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140115	8.4	54.0	17.6	0.729	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	173.38090205192566	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140116	8.4	54.0	17.6	0.01	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	173.65192008018494	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140116	8.4	54.0	17.6	0.429	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	173.92804789543152	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140116	8.4	54.0	17.6	-0.524	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	174.20767998695374	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140116	8.4	54.0	17.6	-0.327	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	174.47833919525146	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140117	8.4	54.0	17.6	-0.066	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	174.76306200027466	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140117	8.4	54.0	17.6	0.306	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	175.05092597007751	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140117	8.4	54.0	17.6	-0.239	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	175.37689304351807	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140118	8.4	54.0	17.6	0.076	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	175.69618320465088	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140118	8.4	54.0	17.6	0.588	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	175.96904110908508	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140118	8.4	54.0	17.6	-0.02	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	176.26181316375732	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140119	8.4	54.0	17.6	0.316	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	176.53183221817017	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140119	8.4	54.0	17.6	0.095	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	176.81127500534058	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140119	8.4	54.0	17.6	-0.119	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	177.11171793937683	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140119	8.4	54.0	17.6	-0.008	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	177.37999296188354	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140120	8.4	54.0	17.6	0.1	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	177.6447319984436	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140120	8.4	54.0	17.6	0.198	21.53	7.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	177.92944502830505	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140120	8.4	54.0	17.6	-0.121	21.53	7.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	178.22990107536316	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140121	8.4	54.0	17.6	-0.087	21.53	7.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	178.5043659210205	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140121	8.4	54.0	17.6	0.669	21.53	7.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	178.7911560535431	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140121	8.4	54.0	17.6	0.067	21.53	7.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	179.06237196922302	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140121	8.4	54.0	17.6	-0.055	21.53	7.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	179.32941508293152	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140122	8.4	54.0	17.6	0.557	21.53	7.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	179.60566997528076	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140122	8.4	54.0	17.6	0.367	21.53	7.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	179.94221186637878	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140122	8.4	54.0	17.6	-0.088	21.53	7.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	180.21768307685852	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140123	8.4	54.0	17.6	0.268	21.53	7.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	180.49266409873962	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140123	8.4	54.0	17.6	0.48	21.53	7.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	180.7583830356598	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140123	8.4	54.0	17.6	-0.231	21.53	7.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	181.0323920249939	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140123	8.4	54.0	17.6	0.572	21.53	7.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	181.43168807029724	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140124	8.4	54.0	17.6	-0.396	21.53	7.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	181.73915910720825	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140124	8.4	54.0	17.6	-0.015	21.53	7.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	182.03017210960388	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140124	8.4	54.0	17.6	0.049	21.53	7.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6177	182.36450910568237	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140125	8.4	54.0	17.6	-0.434	21.53	7.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6178	182.65615391731262	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140125	8.4	54.0	17.6	-0.231	21.53	7.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6178	183.01821088790894	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140125	8.4	54.0	17.6	-0.211	21.53	7.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6178	183.31249117851257	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140126	8.4	54.0	17.6	0.191	21.53	7.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6178	183.61318802833557	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140126	8.4	54.0	17.6	-0.039	21.53	7.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6178	183.9408459663391	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140126	8.4	54.0	17.6	-0.138	21.49	7.19	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6178	184.2061951160431	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140127	8.4	54.0	17.6	-0.305	21.49	7.19	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6179	184.50380086898804	440.0	410.0
187.5	187.5	0.94	5.94	0.49	0	True	20220616 140127	8.4	54.0	17.6	0.328	21.49	7.19	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6178	184.7733781337738	440.0	410.0
187.5	187.5	0.94	5.94	0.49	0	True	20220616 140127	8.4	54.0	17.6	-0.076	21.49	7.19	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6179	185.10446190834045	440.0	410.0
187.5	187.5	0.94	5.94	0.49	0	True	20220616 140127	8.4	54.0	17.6	0.181	21.49	7.19	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6178	185.40602803230286	440.0	410.0
187.5	187.5	0.94	5.94	0.49	0	True	20220616 140128	8.4	54.0	17.6	-0.259	21.49	7.19	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6178	185.72229099273682	440.0	410.0
187.5	187.5	0.94	5.94	0.49	0	True	20220616 140128	8.4	54.0	17.6	0.567	21.49	7.19	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6178	185.997731924057	440.0	410.0
187.5	187.5	0.94	5.94	0.49	0	True	20220616 140128	8.4	54.0	17.6	0.076	21.49	7.19	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6178	186.32445192337036	440.0	410.0
187.5	187.5	0.94	5.94	0.49	0	True	20220616 140129	8.4	54.0	17.6	-0.9	21.49	7.19	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6178	186.59246492385864	440.0	410.0
187.5	187.5	0.94	5.94	0.49	0	True	20220616 140129	8.4	54.0	17.6	0.11	21.49	7.19	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6178	186.8984100818634	440.0	410.0
187.5	187.5	0.94	5.94	0.49	0	True	20220616 140129	8.4	54.0	17.6	-0.036	21.49	7.19	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6178	187.2093141078949	440.0	410.0
187.5	187.5	0.94	5.94	0.49	0	True	20220616 140130	8.4	54.0	17.6	-0.105	21.49	7.19	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6178	187.5207052230835	440.0	410.0
187.5	187.5	0.94	5.94	0.49	0	True	20220616 140130	8.4	54.0	17.6	0.151	21.49	7.19	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6178	187.86283612251282	440.0	410.0
187.5	187.5	0.94	5.94	0.49	0	True	20220616 140130	8.4	54.0	17.6	-0.284	21.49	7.19	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6178	188.2079451084137	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140131	8.4	54.0	17.6	-0.088	21.49	7.19	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6178	188.49229407310486	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140131	8.4	54.0	17.6	-0.3	21.49	7.19	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6178	188.7769479751587	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140131	8.4	54.0	17.6	-0.142	21.49	7.19	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6178	189.05789613723755	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140131	8.4	54.0	17.6	1.017	21.49	7.19	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6178	189.35786509513855	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140132	8.4	54.0	17.6	0.097	21.49	7.19	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6179	189.66803002357483	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140132	8.4	54.0	17.6	-0.172	21.49	7.19	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6178	189.9351499080658	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140132	8.5	54.0	17.7	0.513	21.51	7.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6178	190.24623107910156	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140133	8.5	54.0	17.7	-0.699	21.51	7.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6178	190.57671785354614	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140133	8.5	54.0	17.7	0.002	21.51	7.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6178	190.85277915000916	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140133	8.5	54.0	17.7	0.145	21.51	7.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	43	60	100.6178	191.14167404174805	440.0	410.0
187.5	187.5	0.93	5.93	0.48	0	True	20220616 140135	8.5	54.0	17.7	284.311	21.51	7.61	tdir:up_pdir:dn_rep:0_cyc:0	7	True	3	3	43	60	100.6178	192.86903405189514	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140135	8.5	54.0	17.7	252.732	21.51	7.61	tdir:up_pdir:dn_rep:0_cyc:0	7	True	3	3	43	60	100.6178	193.16105818748474	440.0	410.0
187.5	187.5	0.94	5.92	0.49	0	True	20220616 140136	8.5	54.0	17.7	276.9	21.51	7.61	tdir:up_pdir:dn_rep:0_cyc:0	7	True	3	3	43	60	100.6178	193.6797070503235	440.0	410.0
187.5	187.5	0.94	5.92	0.49	0	True	20220616 140136	8.5	54.0	17.7	284.713	21.51	7.61	tdir:up_pdir:dn_rep:0_cyc:0	7	True	3	3	43	60	100.6178	194.1203751564026	440.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140137	8.5	54.0	17.7	281.711	21.51	7.61	tdir:up_pdir:dn_rep:0_cyc:0	7	True	3	3	43	60	100.6178	194.65719890594482	440.0	410.0
187.5	187.5	0.93	5.93	0.48	0	True	20220616 140137	8.5	54.0	17.7	283.967	21.51	7.61	tdir:up_pdir:dn_rep:0_cyc:0	7	True	3	3	43	60	100.6178	195.32248210906982	440.0	410.0
187.5	187.5	0.93	5.93	0.48	0	True	20220616 140138	8.5	54.0	17.7	290.77	21.51	7.61	tdir:up_pdir:dn_rep:0_cyc:0	7	True	3	3	43	60	100.6178	195.92494702339172	440.0	410.0
187.5	187.5	0.93	5.93	0.48	0	True	20220616 140143	8.5	54.0	17.7	290.77	21.51	7.61	tdir:up_pdir:dn_rep:0_cyc:0	7	True	3	3	43	0	100.6178	200.64255499839783	490	410
187.5	187.5	0.93	5.93	0.48	0	True	20220616 140143	8.5	54.0	17.7	231.565	21.51	7.61	tdir:up_pdir:dn_rep:0_cyc:0	7	True	3	3	43	0	100.6179	200.64335298538208	490.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140143	8.5	54.0	17.7	211.951	21.49	7.19	tdir:up_pdir:dn_rep:0_cyc:0	7	True	3	3	43	0	100.6179	201.19842004776	490.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140144	8.5	54.0	17.7	233.93	21.49	7.19	tdir:up_pdir:dn_rep:0_cyc:0	7	True	3	3	43	0	100.6179	201.65664386749268	490.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140144	8.5	54.0	17.7	236.793	21.51	7.09	tdir:up_pdir:dn_rep:0_cyc:0	7	True	3	3	43	0	100.6179	202.2926049232483	490.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140145	8.5	54.0	17.7	237.145	21.51	7.09	tdir:up_pdir:dn_rep:0_cyc:0	7	True	3	3	43	0	100.6179	202.98068690299988	490.0	410.0
187.5	187.5	0.93	5.93	0.48	0	True	20220616 140146	8.5	54.0	17.7	234.196	21.51	7.09	tdir:up_pdir:dn_rep:0_cyc:0	7	True	3	3	43	0	100.6179	203.55512809753418	490.0	410.0
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140150	8.5	54.0	17.7	234.196	21.51	7.09	tdir:up_pdir:dn_rep:0_cyc:0	7	True	3	3	44	0	100.6179	208.43043684959412	440	340
187.5	187.5	0.94	5.93	0.49	0	True	20220616 140150	8.5	54.0	17.7	669.387	21.51	7.09	tdir:up_pdir:dn_rep:0_cyc:0	7	True	3	3	44	0	100.6182	208.43075895309448	440.0	340.0
187.5	187.5	0.93	5.93	0.48	0	True	20220616 140151	8.5	54.0	17.7	654.751	21.47	7.61	tdir:up_pdir:dn_rep:0_cyc:0	7	True	3	3	44	0	100.6182	208.91652011871338	440.0	340.0
187.5	187.5	0.93	5.93	0.48	0	True	20220616 140151	8.5	54.0	17.7	718.057	21.47	7.61	tdir:up_pdir:dn_rep:0_cyc:0	7	True	3	3	44	0	100.6182	209.4803111553192	440.0	340.0
187.5	187.5	0.93	5.93	0.48	0	True	20220616 140152	8.5	54.0	17.7	685.825	21.47	7.61	tdir:up_pdir:dn_rep:0_cyc:0	7	True	3	3	44	0	100.6182	209.98985815048218	440.0	340.0
187.5	187.5	0.93	5.93	0.48	0	True	20220616 140153	8.5	54.0	17.7	679.357	21.47	7.61	tdir:up_pdir:dn_rep:0_cyc:0	7	True	3	3	44	0	100.6182	210.49195098876953	440.0	340.0
187.5	187.5	0.93	5.93	0.48	0	True	20220616 140153	8.5	54.0	17.7	708.881	21.47	7.61	tdir:up_pdir:dn_rep:0_cyc:0	7	True	3	3	44	0	100.6182	211.0206799507141	440.0	340.0
187.5	187.5	0.93	5.93	0.48	0	True	20220616 140158	8.5	54.0	17.7	708.881	21.47	7.61	tdir:up_pdir:dn_rep:0_cyc:0	7	True	3	3	44	0	100.6182	215.74553298950195	490	340
187.5	187.5	0.93	5.93	0.48	0	True	20220616 140158	8.5	54.0	17.7	337.354	21.47	7.61	tdir:up_pdir:dn_rep:0_cyc:0	7	True	3	3	44	0	100.6182	215.74703121185303	490.0	340.0
187.5	187.5	0.93	5.93	0.48	0	True	20220616 140158	8.5	54.0	17.7	348.785	21.49	7.27	tdir:up_pdir:dn_rep:0_cyc:0	7	True	3	3	44	0	100.6182	216.13015604019165	490.0	340.0
187.5	187.5	0.93	5.93	0.48	0	True	20220616 140159	8.5	54.0	17.7	316.594	21.49	7.27	tdir:up_pdir:dn_rep:0_cyc:0	7	True	3	3	44	0	100.6182	216.73794603347778	490.0	340.0
187.5	187.5	0.93	5.93	0.48	0	True	20220616 140159	8.5	54.0	17.7	326.018	21.49	7.27	tdir:up_pdir:dn_rep:0_cyc:0	7	True	3	3	44	0	100.6182	217.32554721832275	490.0	340.0
187.5	187.5	0.93	5.93	0.48	0	True	20220616 140200	8.5	54.0	17.7	339.003	21.49	7.27	tdir:up_pdir:dn_rep:0_cyc:0	7	True	3	3	44	0	100.6182	217.7217800617218	490.0	340.0
187.5	187.5	0.93	5.93	0.48	0	True	20220616 140200	8.5	54.0	17.7	340.227	21.49	7.27	tdir:up_pdir:dn_rep:0_cyc:0	7	True	3	3	44	0	100.6182	218.12801694869995	490.0	340.0
187.5	187.5	0.93	5.93	0.48	0	True	20220616 140205	8.5	54.0	17.7	340.227	21.49	7.27	tdir:up_pdir:dn_rep:1_cyc:0	7	True	3	3	45	0	100.6182	222.82432913780212	440	410
187.5	187.5	0.93	5.93	0.48	0	True	20220616 140205	8.5	54.0	17.7	287.707	21.49	7.27	tdir:up_pdir:dn_rep:1_cyc:0	7	True	3	3	45	0	100.6182	222.8257029056549	440.0	410.0
187.5	187.5	0.93	5.93	0.48	0	True	20220616 140205	8.4	54.0	17.6	263.235	21.49	7.55	tdir:up_pdir:dn_rep:1_cyc:0	7	True	3	3	45	0	100.6182	223.23482298851013	440.0	410.0
187.5	187.5	0.93	5.93	0.48	0	True	20220616 140206	8.4	54.0	17.6	286.334	21.49	7.55	tdir:up_pdir:dn_rep:1_cyc:0	7	True	3	3	45	0	100.6182	223.836501121521	440.0	410.0
187.5	187.5	0.93	5.93	0.48	0	True	20220616 140206	8.4	54.0	17.6	270.782	21.49	7.55	tdir:up_pdir:dn_rep:1_cyc:0	7	True	3	3	45	0	100.6182	224.4190649986267	440.0	410.0
187.5	187.5	0.93	5.93	0.48	0	True	20220616 140207	8.4	54.0	17.6	280.768	21.49	7.55	tdir:up_pdir:dn_rep:1_cyc:0	7	True	3	3	45	0	100.6182	224.97454285621643	440.0	410.0
187.5	187.5	0.93	5.93	0.48	0	True	20220616 140208	8.4	54.0	17.6	297.263	21.49	7.55	tdir:up_pdir:dn_rep:1_cyc:0	7	True	3	3	45	0	100.6182	225.5164771080017	440.0	410.0
187.5	187.5	0.93	5.93	0.48	0	True	20220616 140212	8.4	54.0	17.6	297.263	21.49	7.55	tdir:up_pdir:dn_rep:1_cyc:0	7	True	3	3	45	0	100.6182	230.2381992340088	490	410
187.5	187.5	0.93	5.93	0.48	0	True	20220616 140212	8.4	54.0	17.6	200.345	21.49	7.55	tdir:up_pdir:dn_rep:1_cyc:0	7	True	3	3	45	0	100.618	230.23844003677368	490.0	410.0
187.5	187.5	0.93	5.92	0.48	0	True	20220616 140213	8.4	54.0	17.6	235.419	21.49	7.29	tdir:up_pdir:dn_rep:1_cyc:0	7	True	3	3	45	0	100.618	230.77025318145752	490.0	410.0
187.5	187.5	0.93	5.92	0.48	0	True	20220616 140213	8.4	54.0	17.6	247.355	21.49	7.29	tdir:up_pdir:dn_rep:1_cyc:0	7	True	3	3	45	0	100.6179	231.32578897476196	490.0	410.0
187.5	187.5	0.93	5.93	0.48	0	True	20220616 140214	8.4	54.0	17.6	215.199	21.49	7.29	tdir:up_pdir:dn_rep:1_cyc:0	7	True	3	3	45	0	100.6179	231.79867815971375	490.0	410.0
187.5	187.5	0.93	5.93	0.48	0	True	20220616 140214	8.4	54.0	17.6	218.362	21.49	7.29	tdir:up_pdir:dn_rep:1_cyc:0	7	True	3	3	45	0	100.6178	232.26305389404297	490.0	410.0
187.5	187.5	0.93	5.93	0.48	0	True	20220616 140215	8.5	54.0	17.7	215.305	21.47	7.29	tdir:up_pdir:dn_rep:1_cyc:0	7	True	3	3	45	0	100.6178	232.83465313911438	490.0	410.0
187.5	187.5	0.93	5.92	0.48	0	True	20220616 140220	8.5	54.0	17.7	215.305	21.47	7.29	tdir:up_pdir:dn_rep:1_cyc:0	7	True	3	3	46	0	100.6178	237.6385428905487	440	340
187.5	187.5	0.93	5.92	0.48	0	True	20220616 140220	8.5	54.0	17.7	705.688	21.47	7.29	tdir:up_pdir:dn_rep:1_cyc:0	7	True	3	3	46	0	100.6177	237.63883709907532	440.0	340.0
187.5	187.5	0.93	5.92	0.48	0	True	20220616 140220	8.5	54.0	17.7	662.361	21.47	7.29	tdir:up_pdir:dn_rep:1_cyc:0	7	True	3	3	46	0	100.6177	237.76779699325562	440.0	340.0
187.5	187.5	0.93	5.92	0.48	0	True	20220616 140220	8.5	54.0	17.7	694.464	21.47	7.29	tdir:up_pdir:dn_rep:1_cyc:0	7	True	3	3	46	0	100.6177	238.3803310394287	440.0	340.0
187.5	187.5	0.93	5.92	0.48	0	True	20220616 140221	8.5	54.0	17.7	727.904	21.47	7.61	tdir:up_pdir:dn_rep:1_cyc:0	7	True	3	3	46	0	100.6177	238.9839198589325	440.0	340.0
187.5	187.5	0.93	5.92	0.48	0	True	20220616 140222	8.5	54.0	17.7	723.119	21.47	7.61	tdir:up_pdir:dn_rep:1_cyc:0	7	True	3	3	46	0	100.6177	239.580463886261	440.0	340.0
187.5	187.5	0.93	5.92	0.48	0	True	20220616 140222	8.5	54.0	17.7	709.573	21.47	7.61	tdir:up_pdir:dn_rep:1_cyc:0	7	True	3	3	46	0	100.6177	240.14530110359192	440.0	340.0
187.5	187.5	0.93	5.93	0.48	0	True	20220616 140227	8.5	54.0	17.7	709.573	21.47	7.61	tdir:up_pdir:dn_rep:1_cyc:0	7	True	3	3	46	0	100.6177	244.83750295639038	490	340
187.5	187.5	0.93	5.93	0.48	0	True	20220616 140227	8.5	54.0	17.7	319.955	21.47	7.61	tdir:up_pdir:dn_rep:1_cyc:0	7	True	3	3	46	0	100.6169	244.83900594711304	490.0	340.0
